,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,100260.13
2024-07-30,97284.61
2024-07-31,100368.41999999998
2024-08-01,96246.73999999999
2024-08-02,95797.29
2024-08-05,96339.93
2024-08-06,97692.76999999999
2024-08-07,94180.0778
2024-08-08,98661.9178
2024-08-09,98172.2178
2024-08-12,99003.1678
2024-08-13,101715.0278
2024-08-14,102360.53779999999
2024-08-15,106000.6978
2024-08-16,107088.2278
2024-08-19,109969.21779999998
2024-08-20,108290.52779999998
2024-08-21,109270.8878
2024-08-22,106828.3778
2024-08-23,108990.28779999999
2024-08-26,106383.8578
2024-08-27,106669.8578
2024-08-28,104327.4178
2024-08-29,104424.8778
2024-08-30,106336.95779999999
2024-09-03,104943.16766968992
2024-09-04,104912.5626510742
2024-09-05,104126.11248353269
2024-09-06,100184.48742768553
2024-09-09,101991.28250214842
2024-09-10,103682.56246491696
2024-09-11,106819.99742768552
2024-09-12,108099.64772553708
2024-09-13,109223.43753937984
2024-09-16,109094.01753937987
2024-09-17,108336.16740906979
2024-09-18,107770.33768830562
2024-09-19,111200.93742768554
2024-09-20,111290.83761384276
2024-09-23,111644.57744630123
2024-09-24,111916.22744630124
2024-09-25,112160.05779999998
2024-09-26,113923.44259522702
2024-09-27,112433.15253937987
2024-09-30,112156.28235322263
2024-10-01,110046.69270692136
2024-10-02,110887.22242768553
2024-10-03,111063.23263245847
2024-10-04,114159.96261384274
2024-10-07,114056.15237183837
2024-10-08,115659.86257661131
2024-10-09,115863.14235230711
2024-10-10,115909.59240838315
2024-10-11,115444.3424457672
2024-10-14,115979.61270745544
2024-10-15,113838.08253922727
2024-10-16,115337.23244576721
2024-10-17,116070.28270745542
2024-10-18,117091.72268876342
2024-10-21,116892.34261399535
2024-10-22,116877.08248315123
2024-10-23,115384.15246445921
2024-10-24,116006.87261399535
2024-10-25,115560.74265137938
2024-10-28,115101.12259530334
2024-10-29,116341.14248315123
2024-10-30,115452.72238969113
2024-10-31,113419.41268876342
2024-11-01,113624.12276353147
2024-11-04,113400.17268876341
2024-11-05,114339.72250184325
2024-11-06,116531.90238969115
2024-11-07,117922.70246445922
2024-11-08,119102.40276353147
2024-11-11,118014.00238969114
2024-11-12,119070.6832496765
2024-11-13,117178.31102486876
2024-11-14,115948.36051110533
2024-11-15,114305.59256219176
2024-11-18,116069.06297562865
2024-11-19,116290.71242570189
2024-11-20,116225.12074593811
2024-11-21,117118.87224709777
2024-11-22,117794.56269868164
2024-11-25,119820.93161690977
2024-11-26,118618.36131394652
2024-11-27,117710.78094064025
2024-11-29,118534.72249802855
2024-12-02,120209.890529187
2024-12-03,118204.2405051544
2024-12-04,117120.82186585692
2024-12-05,116139.7206034973
2024-12-06,115972.05035058288
2024-12-09,112830.43161095885
2024-12-10,111738.40017197875
2024-12-11,112959.032327359
2024-12-12,112970.71205041197
2024-12-13,111608.3013179138
2024-12-16,111953.35256020812
2024-12-17,111573.32094460753
2024-12-18,110080.55119553833
2024-12-19,107988.14125573424
2024-12-20,108031.79121560362
2024-12-23,108337.79121560362
2024-12-24,108337.79121560362
2024-12-26,108337.79121560362
2024-12-27,108337.79121560362
2024-12-30,108337.79121560362
2024-12-31,108337.79121560362
2025-01-02,108337.79121560362
2025-01-03,108337.79121560362
2025-01-06,108337.79121560362
2025-01-07,108337.79121560362
2025-01-08,108337.79121560362
2025-01-10,108337.79121560362
2025-01-13,108337.79121560362
2025-01-14,108337.79121560362
2025-01-15,108337.79121560362
2025-01-16,108337.79121560362
2025-01-17,108337.79121560362
2025-01-21,108337.79121560362
2025-01-22,108337.79121560362
2025-01-23,108337.79121560362
2025-01-24,108337.79121560362
