origin,end,strat_ret,idx_ret,excess
2021-12-21,2022-03-04,-0.1618,-0.0689,-0.0929
2021-12-29,2022-03-11,-0.2054,-0.1228,-0.0825
2022-01-05,2022-03-18,-0.1405,-0.0505,-0.09
2022-01-12,2022-03-25,-0.0924,-0.0388,-0.0536
2022-01-20,2022-04-01,-0.1422,0.0141,-0.1562
2022-01-27,2022-04-08,-0.1015,0.0374,-0.1389
2022-02-03,2022-04-18,-0.1423,-0.0192,-0.1231
2022-02-10,2022-04-25,-0.207,-0.0462,-0.1608
2022-02-17,2022-05-02,-0.1969,-0.0513,-0.1456
2022-02-25,2022-05-09,-0.1955,-0.0897,-0.1058
2022-03-04,2022-05-16,-0.1312,-0.0741,-0.0571
2022-03-11,2022-05-23,-0.1181,-0.0548,-0.0633
2022-03-18,2022-05-31,-0.1398,-0.0742,-0.0656
2022-03-25,2022-06-07,-0.1637,-0.0842,-0.0796
2022-04-01,2022-06-14,-0.0979,-0.1783,0.0804
2022-04-08,2022-06-22,-0.0705,-0.1623,0.0918
2022-04-18,2022-06-29,-0.0375,-0.1304,0.093
2022-04-25,2022-07-07,0.0395,-0.0916,0.1311
2022-05-02,2022-07-14,0.0608,-0.0878,0.1486
2022-05-09,2022-07-21,0.0705,0.0019,0.0685
2022-05-16,2022-07-28,0.0176,0.0161,0.0015
2022-05-23,2022-08-04,0.0096,0.0448,-0.0352
2022-05-31,2022-08-11,0.0069,0.0182,-0.0113
2022-06-07,2022-08-18,0.0,0.0296,-0.0296
2022-06-14,2022-08-25,0.0,0.1241,-0.1241
2022-06-22,2022-09-01,0.0,0.055,-0.055
2022-06-29,2022-09-09,0.0,0.0651,-0.0651
2022-07-07,2022-09-16,0.0,-0.0075,0.0075
2022-07-14,2022-09-23,0.0,-0.0256,0.0256
2022-07-21,2022-09-30,0.0,-0.1034,0.1034
2022-07-28,2022-10-07,0.0,-0.1063,0.1063
2022-08-04,2022-10-14,0.0,-0.137,0.137
