,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,100537.71991455078
2024-07-30,97999.16026000977
2024-07-31,103682.33006713868
2024-08-01,98306.29995300292
2024-08-02,97351.44932556152
2024-08-05,95546.0799230957
2024-08-06,96685.18001525878
2024-08-07,92270.41806428222
2024-08-08,96788.11778291015
2024-08-09,96432.67786469727
2024-08-12,97770.75771882324
2024-08-13,101396.48790559082
2024-08-14,101111.57857941894
2024-08-15,105593.89792542726
2024-08-16,106754.90778931885
2024-08-19,110211.9879687622
2024-08-20,108299.94835206299
2024-08-21,108951.55820374755
2024-08-22,105594.89779114991
2024-08-23,108764.9676208618
2024-08-26,106038.33825410156
2024-08-27,105951.98892457275
2024-08-28,103786.16795960694
2024-08-29,101995.82715150146
2024-08-30,104034.22836365967
2024-09-03,102364.09758851318
2024-09-04,102553.40676820066
2024-09-05,102364.09618409422
2024-09-06,98443.81113496092
2024-09-09,99989.03598542478
2024-09-10,101054.5658316162
2024-09-11,105106.90744721677
2024-09-12,105564.68648041991
2024-09-13,107179.57655305174
2024-09-16,105956.7963986328
2024-09-17,105763.83648041991
2024-09-18,104863.0768924072
2024-09-19,107651.31688142088
2024-09-20,107980.71699677734
2024-09-23,108906.396728833
2024-09-24,109855.00690705565
2024-09-25,110515.18652009276
2024-09-26,114503.70615998533
2024-09-27,112796.70681794432
2024-09-30,111766.07653321531
2024-10-01,109079.37626679685
2024-10-02,109923.87580201414
2024-10-03,110758.46633912352
2024-10-04,112611.4363229492
2024-10-07,113124.47729829099
2024-10-08,114960.94668031004
2024-10-09,115127.13640412597
2024-10-10,115759.6450892761
2024-10-11,115466.56617875364
2024-10-14,115597.5851487091
2024-10-15,115314.73509469297
2024-10-16,116278.95540482787
2024-10-17,116880.94600243833
2024-10-18,117644.63581383969
2024-10-21,117475.4867753723
2024-10-22,117587.63668084408
2024-10-23,115876.50583855894
2024-10-24,116337.99587655332
2024-10-25,116038.18592690732
2024-10-28,116773.91609650876
2024-10-29,117940.79626694944
2024-10-30,117227.56557175901
2024-10-31,115353.70613564756
2024-11-01,115640.17583619381
2024-11-04,115362.90597558285
2024-11-05,116769.56668420103
2024-11-06,120539.39524956967
2024-11-07,121217.92612695004
2024-11-08,122490.71592248227
2024-11-11,122012.67610215451
2024-11-12,122741.58669038083
2024-11-13,121135.04380509641
2024-11-14,120173.24379655148
2024-11-15,118614.3355452087
2024-11-18,119692.71587968136
2024-11-19,119222.92546769406
2024-11-20,119272.1839512756
2024-11-21,119921.03528794552
2024-11-22,119885.09562272337
2024-11-25,122794.39477341916
2024-11-26,122257.08433793331
2024-11-27,121069.6040547302
2024-11-29,121934.99536637569
2024-12-02,123584.28377122189
2024-12-03,122433.5536448791
2024-12-04,121435.75479478145
2024-12-05,120292.85372147824
2024-12-06,121558.48359452511
2024-12-09,120570.03461625363
2024-12-10,119413.85341538693
2024-12-11,121880.96538438107
2024-12-12,121068.89512864377
2024-12-13,125893.41443803096
2024-12-16,129034.34548569942
2024-12-17,128330.67415726926
2024-12-18,125129.39423264767
2024-12-19,123551.20430955196
2024-12-20,125043.84425828244
2024-12-23,125315.44425828243
2024-12-24,125315.44425828243
2024-12-26,125315.44425828243
2024-12-27,125315.44425828243
2024-12-30,125315.44425828243
2024-12-31,125315.44425828243
2025-01-02,125315.44425828243
2025-01-03,125315.44425828243
2025-01-06,125315.44425828243
2025-01-07,125315.44425828243
2025-01-08,125315.44425828243
2025-01-10,125315.44425828243
2025-01-13,125315.44425828243
2025-01-14,125315.44425828243
2025-01-15,125315.44425828243
2025-01-16,125315.44425828243
2025-01-17,125315.44425828243
2025-01-21,125315.44425828243
2025-01-22,125315.44425828243
2025-01-23,125315.44425828243
2025-01-24,125315.44425828243
