origin,end,strat_ret,idx_ret,excess
2024-09-04,2024-10-10,0.0392,-0.0063,0.0456
2024-09-11,2024-10-17,0.0466,-0.0066,0.0532
2024-09-18,2024-10-24,0.0142,-0.0465,0.0607
2024-09-25,2024-10-31,-0.0304,-0.069,0.0386
2024-10-03,2024-11-07,-0.0072,-0.04,0.0328
2024-10-10,2024-11-14,-0.0691,-0.0693,0.0002
2024-10-17,2024-11-25,-0.0411,-0.0352,-0.0059
2024-10-24,2024-12-02,0.0492,0.0021,0.0471
2024-10-31,2024-12-09,0.0772,0.0266,0.0506
2024-11-07,2024-12-16,0.0795,0.0239,0.0555
2024-11-14,2024-12-23,0.1047,0.0205,0.0842
2024-11-25,2024-12-31,0.1009,-0.0079,0.1088
2024-12-02,2025-01-07,0.0251,-0.0216,0.0467
2024-12-09,2025-01-14,-0.0843,-0.0777,-0.0066
2024-12-16,2025-01-21,-0.0695,-0.0822,0.0127
2024-12-23,2025-01-28,-0.1084,-0.0664,-0.042
2024-12-31,2025-02-03,-0.1286,-0.0435,-0.0852
2025-01-07,2025-02-10,-0.081,-0.0434,-0.0375
2025-01-14,2025-02-17,-0.0677,-0.0386,-0.0291
2025-01-21,2025-02-24,-0.103,-0.045,-0.058
2025-01-28,2025-03-04,-0.0674,-0.0481,-0.0192
2025-02-03,2025-03-11,-0.0691,-0.0514,-0.0177
2025-02-10,2025-03-19,-0.0697,-0.0237,-0.046
2025-02-17,2025-03-26,-0.0088,0.0302,-0.039
2025-02-24,2025-04-03,0.0496,0.0379,0.0117
2025-03-04,2025-04-11,0.0392,0.0419,-0.0027
2025-03-11,2025-04-22,0.0944,0.0878,0.0066
2025-03-19,2025-04-29,0.0431,0.0598,-0.0168
2025-03-26,2025-05-07,0.0444,0.0375,0.0069
2025-04-03,2025-05-14,0.0482,0.0591,-0.0109
2025-04-11,2025-05-21,0.1299,0.0953,0.0346
2025-04-22,2025-05-28,0.028,0.0314,-0.0035
2025-04-29,2025-06-04,0.0432,0.0315,0.0117
2025-05-07,2025-06-11,0.0415,0.0573,-0.0159
2025-05-14,2025-06-18,-0.0175,0.0189,-0.0365
2025-05-21,2025-06-25,-0.0296,0.0249,-0.0545
2025-05-28,2025-07-02,0.0036,0.0337,-0.0301
2025-06-04,2025-07-09,0.0081,0.0329,-0.0248
2025-06-11,2025-07-16,0.0057,0.0058,-0.0001
2025-06-18,2025-07-23,0.0079,0.0219,-0.0141
2025-06-25,2025-07-30,-0.0302,-0.0113,-0.0189
2025-07-02,2025-08-06,-0.0235,-0.0374,0.0139
2025-07-09,2025-08-13,-0.0258,-0.0365,0.0107
2025-07-16,2025-08-21,-0.022,-0.0143,-0.0077
2025-07-23,2025-08-29,-0.0397,-0.0412,0.0015
2025-07-30,2025-09-05,-0.0178,-0.0089,-0.0089
2025-08-06,2025-09-12,0.0176,0.0231,-0.0055
2025-08-13,2025-09-19,0.0518,0.0347,0.0171
2025-08-21,2025-09-26,-0.0663,-0.0183,-0.048
2025-08-29,2025-10-06,-0.0055,0.0315,-0.037
2025-09-05,2025-10-13,0.0038,0.0204,-0.0166
2025-09-12,2025-10-20,-0.0211,0.0227,-0.0438
2025-09-19,2025-10-28,-0.0537,0.0139,-0.0676
2025-09-26,2025-11-04,0.0658,0.0424,0.0234
2025-10-06,2025-11-12,0.0247,0.0288,-0.0041
2025-10-13,2025-11-19,0.0013,0.0263,-0.0249
2025-10-20,2025-11-26,-0.0018,0.0101,-0.0119
2025-10-28,2025-12-03,-0.0042,-0.004,-0.0001
2025-11-04,2025-12-10,-0.023,-0.0113,-0.0118
2025-11-12,2025-12-17,-0.0171,-0.0143,-0.0028
2025-11-19,2025-12-24,0.0054,-0.0023,0.0077
2025-11-26,2026-01-01,0.0111,-0.0019,0.013
2025-12-03,2026-01-08,-0.0091,-0.0015,-0.0076
2025-12-10,2026-01-16,-0.0116,0.0033,-0.0149
2025-12-17,2026-01-23,-0.0367,-0.0336,-0.0031
2025-12-24,2026-02-01,-0.0415,-0.0519,0.0105
2026-01-01,2026-02-06,0.0089,-0.0199,0.0287
2026-01-08,2026-02-13,0.0092,-0.0155,0.0247
2026-01-16,2026-02-20,0.0691,-0.0038,0.073
2026-01-23,2026-02-27,0.0906,0.0203,0.0704
2026-02-01,2026-03-09,0.0502,-0.0245,0.0747
2026-02-06,2026-03-16,-0.0579,-0.0826,0.0247
2026-02-13,2026-03-23,-0.071,-0.1136,0.0426
2026-02-20,2026-04-01,-0.0959,-0.1051,0.0092
2026-02-27,2026-04-09,-0.0515,-0.0487,-0.0027
2026-03-09,2026-04-17,0.0041,0.0369,-0.0327
2026-03-16,2026-04-24,0.0674,0.0498,0.0175
2026-03-23,2026-05-04,0.1337,0.1048,0.0288
2026-04-01,2026-05-11,0.1042,0.0889,0.0153
2026-04-09,2026-05-18,0.03,0.0192,0.0108
