origin,end,strat_ret,idx_ret,excess
2024-09-04,2024-10-10,0.0007,-0.0063,0.0071
2024-09-11,2024-10-17,-0.0002,-0.0066,0.0064
2024-09-18,2024-10-24,-0.07,-0.0465,-0.0235
2024-09-25,2024-10-31,-0.0295,-0.069,0.0395
2024-10-03,2024-11-07,0.0131,-0.04,0.053
2024-10-10,2024-11-14,-0.0258,-0.0693,0.0435
2024-10-17,2024-11-25,-0.0084,-0.0352,0.0268
2024-10-24,2024-12-02,0.0541,0.0021,0.052
2024-10-31,2024-12-09,0.0359,0.0266,0.0094
2024-11-07,2024-12-16,0.018,0.0239,-0.006
2024-11-14,2024-12-23,0.047,0.0205,0.0265
2024-11-25,2024-12-31,0.0391,-0.0079,0.047
2024-12-02,2025-01-07,-0.0174,-0.0216,0.0042
2024-12-09,2025-01-14,-0.0957,-0.0777,-0.0179
2024-12-16,2025-01-21,-0.0795,-0.0822,0.0026
2024-12-23,2025-01-28,-0.088,-0.0664,-0.0216
2024-12-31,2025-02-03,-0.0669,-0.0435,-0.0234
2025-01-07,2025-02-10,-0.0099,-0.0434,0.0335
2025-01-14,2025-02-17,0.0003,-0.0386,0.0389
2025-01-21,2025-02-24,-0.0113,-0.045,0.0337
2025-01-28,2025-03-04,-0.0147,-0.0481,0.0334
2025-02-03,2025-03-11,0.0003,-0.0514,0.0517
2025-02-10,2025-03-19,0.0044,-0.0237,0.0281
2025-02-17,2025-03-26,0.0486,0.0302,0.0184
2025-02-24,2025-04-03,0.0542,0.0379,0.0164
2025-03-04,2025-04-11,0.0473,0.0419,0.0054
2025-03-11,2025-04-22,0.067,0.0878,-0.0208
2025-03-19,2025-04-29,0.0387,0.0598,-0.0211
2025-03-26,2025-05-07,0.0242,0.0375,-0.0132
2025-04-03,2025-05-14,0.0565,0.0591,-0.0027
2025-04-11,2025-05-21,0.1514,0.0953,0.0561
2025-04-22,2025-05-28,0.0327,0.0314,0.0013
2025-04-29,2025-06-04,0.0405,0.0315,0.0091
2025-05-07,2025-06-11,0.0622,0.0573,0.0049
2025-05-14,2025-06-18,-0.0046,0.0189,-0.0235
2025-05-21,2025-06-25,-0.0108,0.0249,-0.0357
2025-05-28,2025-07-02,0.0502,0.0337,0.0165
2025-06-04,2025-07-09,0.029,0.0329,-0.0039
2025-06-11,2025-07-16,0.0158,0.0058,0.01
2025-06-18,2025-07-23,0.0297,0.0219,0.0078
2025-06-25,2025-07-30,-0.0363,-0.0113,-0.025
2025-07-02,2025-08-06,-0.0684,-0.0374,-0.031
2025-07-09,2025-08-13,-0.0441,-0.0365,-0.0077
2025-07-16,2025-08-21,-0.0377,-0.0143,-0.0235
2025-07-23,2025-08-29,-0.0623,-0.0412,-0.0211
2025-07-30,2025-09-05,0.0156,-0.0089,0.0245
2025-08-06,2025-09-12,0.0841,0.0231,0.061
2025-08-13,2025-09-19,0.077,0.0347,0.0423
2025-08-21,2025-09-26,-0.0281,-0.0183,-0.0098
2025-08-29,2025-10-06,0.0194,0.0315,-0.0121
2025-09-05,2025-10-13,-0.0344,0.0204,-0.0548
2025-09-12,2025-10-20,-0.0854,0.0227,-0.1081
2025-09-19,2025-10-28,-0.0945,0.0139,-0.1084
2025-09-26,2025-11-04,0.0011,0.0424,-0.0413
2025-10-06,2025-11-12,-0.0643,0.0288,-0.0931
2025-10-13,2025-11-19,-0.0527,0.0263,-0.079
2025-10-20,2025-11-26,-0.0693,0.0101,-0.0794
2025-10-28,2025-12-03,-0.0938,-0.004,-0.0898
2025-11-04,2025-12-10,-0.1164,-0.0113,-0.1052
2025-11-12,2025-12-17,-0.0582,-0.0143,-0.0439
2025-11-19,2025-12-24,-0.028,-0.0023,-0.0256
2025-11-26,2026-01-01,0.0212,-0.0019,0.0231
2025-12-03,2026-01-08,0.0352,-0.0015,0.0367
2025-12-10,2026-01-16,0.065,0.0033,0.0617
2025-12-17,2026-01-23,0.0156,-0.0336,0.0493
2025-12-24,2026-02-01,0.0153,-0.0519,0.0672
2026-01-01,2026-02-06,0.0277,-0.0199,0.0476
2026-01-08,2026-02-13,0.0256,-0.0155,0.0411
2026-01-16,2026-02-20,0.0126,-0.0038,0.0164
2026-01-23,2026-02-27,0.0311,0.0203,0.0108
2026-02-01,2026-03-09,-0.0444,-0.0245,-0.0198
2026-02-06,2026-03-16,-0.0948,-0.0826,-0.0122
2026-02-13,2026-03-23,-0.1037,-0.1136,0.0099
2026-02-20,2026-04-01,-0.0622,-0.1051,0.043
2026-02-27,2026-04-09,-0.018,-0.0487,0.0307
2026-03-09,2026-04-17,0.087,0.0369,0.0502
2026-03-16,2026-04-24,0.1243,0.0498,0.0744
2026-03-23,2026-05-04,0.154,0.1048,0.0491
2026-04-01,2026-05-11,0.1164,0.0889,0.0275
2026-04-09,2026-05-18,0.0257,0.0192,0.0064
