,equity
2024-09-23,100000.0
2024-09-24,100000.0
2024-09-25,100000.0
2024-09-26,100000.0
2024-09-27,100000.0
2024-09-30,100000.0
2024-10-01,100000.0
2024-10-02,100000.0
2024-10-03,100000.0
2024-10-04,100000.0
2024-10-07,99990.20000000001
2024-10-08,100601.76014739991
2024-10-09,101731.29935607911
2024-10-10,102284.90903564454
2024-10-11,104239.76982604981
2024-10-14,104857.13015563966
2024-10-15,102621.81114257814
2024-10-16,102745.4300531006
2024-10-17,102108.65949127197
2024-10-18,103482.43862365723
2024-10-21,103962.33965301514
2024-10-22,104341.5195703125
2024-10-23,102072.5193057251
2024-10-24,104238.86965576172
2024-10-25,104891.34886657716
2024-10-28,105594.25958251953
2024-10-29,106394.67967590333
2024-10-30,105465.03989013672
2024-10-31,103108.8195324707
2024-11-01,104935.02979248046
2024-11-04,104422.59026428223
2024-11-05,106247.79022033692
2024-11-06,111151.62867675781
2024-11-07,113209.71009216309
2024-11-08,114076.15127258301
2024-11-11,116566.91889038087
2024-11-12,116657.42856994629
2024-11-13,116452.05944549562
2024-11-14,115590.96812561035
2024-11-15,112908.01497131347
2024-11-18,113061.66909942628
2024-11-19,113187.44897644044
2024-11-20,113512.4303591919
2024-11-21,115644.13005523682
2024-11-22,115381.7192807007
2024-11-25,116650.82890747071
2024-11-26,116937.68840087892
2024-11-27,115277.46877593995
2024-11-29,116549.68911315918
2024-12-02,118187.48022796631
2024-12-03,117577.78878082277
2024-12-04,120444.68930236816
2024-12-05,117435.538152771
2024-12-06,118186.47884735107
2024-12-09,116121.98845428467
2024-12-10,114448.79911193848
2024-12-11,116756.19006958007
2024-12-12,115868.25829528809
2024-12-13,114406.95938323975
2024-12-16,114767.94952026368
2024-12-17,113908.82947113038
2024-12-18,109460.27908172607
2024-12-19,108216.65886108398
2024-12-20,109837.71940429688
2024-12-23,109893.66945465088
2024-12-24,111248.40429656983
2024-12-26,110648.20283966065
2024-12-27,109425.39352813721
2024-12-30,107339.55402496338
2024-12-31,107088.44366806031
2025-01-02,108058.14352569579
2025-01-03,110578.74408554078
2025-01-06,111527.5144631958
2025-01-07,109891.53372940063
2025-01-08,109282.37345413207
2025-01-10,106969.64396286011
2025-01-13,106848.59412673951
2025-01-14,107008.6136593628
2025-01-15,108695.20432632447
2025-01-16,109971.46425430298
2025-01-17,111604.66513534545
2025-01-21,113142.3136315918
2025-01-22,114440.10443298341
2025-01-23,114354.96420059205
2025-01-24,113706.92287231446
2025-01-27,111312.14387191774
2025-01-28,112624.03470962524
2025-01-29,111423.63321884155
2025-01-30,112243.09458511352
2025-01-31,111657.31441390992
2025-02-03,110844.73401397705
2025-02-04,111888.00982971193
2025-02-05,113307.77924713134
2025-02-06,113709.468543396
2025-02-07,113784.49932037354
2025-02-10,115479.83465057373
2025-02-11,115849.58937286377
2025-02-12,116017.48867034914
2025-02-13,118014.4888949585
2025-02-14,117943.55929656983
2025-02-18,120846.7487008667
2025-02-19,119823.82937225341
2025-02-20,119288.3091091919
2025-02-21,115586.2684048462
2025-02-24,114309.74907379149
2025-02-25,111814.72864746094
2025-02-26,113095.83956695558
2025-02-27,109970.13919799804
2025-02-28,111375.07823028564
2025-03-03,108722.11787445068
2025-03-04,108005.09954833984
2025-03-05,109127.239246521
2025-03-06,104862.85913879395
2025-03-07,105347.37877471925
2025-03-10,101562.91927856446
2025-03-11,101314.71957580565
2025-03-12,102924.59831542968
2025-03-13,102317.02018646241
2025-03-14,105037.27856781006
2025-03-17,106298.84922576904
2025-03-18,105355.5094618988
2025-03-19,105933.18906959532
2025-03-20,106256.32907562255
2025-03-21,106107.5691065216
2025-03-24,108373.65844886779
2025-03-25,108758.73949813843
2025-03-26,107072.23925590515
