step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-07-26,NASDAQ:AMD,entry,0.051074992284744374,139.99,139.99,0.0,357.16836916922637,0.5,
14,2024-07-26,NASDAQ:AVGO,entry,0.051074992284744374,151.63,151.63,0.0,316.56004748400716,0.5,
15,2024-07-29,NASDAQ:AMD,trim,0.051074992284744374,139.99,139.75,357.0,353.9074060822898,0.5,
16,2024-07-30,NASDAQ:AMD,trim,0.051074992284744374,139.99,138.44,354.0,347.9361817393817,0.5,
43,2024-09-06,NASDAQ:AMD,trim,0.051074992284744374,139.99,134.35,348.0,345.83211760327504,0.5,
44,2024-09-09,NASDAQ:AMD,trim,0.051074992284744374,139.99,138.15,346.0,345.4653999276149,0.5,
63,2024-10-04,NASDAQ:AMD,trim,0.051074992284744374,139.99,170.9,346.0,345.5316266822703,0.5,
64,2024-10-07,NASDAQ:AMD,exit,0.051074992284744374,139.99,170.97,346.0,0.0,,horizon
64,2024-10-07,NASDAQ:AVGO,exit,0.009412611871206667,151.63,175.08,316.0,0.0,,horizon
64,2024-10-07,NASDAQ:DXCM,entry,0.051074992284744374,68.62,68.62,0.0,45.03072865053917,0.5,
65,2024-10-08,NASDAQ:AMD,entry,0.051074992284744374,172.8,172.8,0.0,341.5420717592592,0.5,
109,2024-12-10,NASDAQ:AMD,exit,0.051074992284744374,172.8,127.74,341.0,0.0,,DD
109,2024-12-10,NASDAQ:CRWD,entry,0.051074992284744374,346.775,346.775,0.0,148.07055006848822,0.5,
110,2024-12-11,NASDAQ:CRWD,trim,0.051074992284744374,346.775,362.97,148.0,144.90929002396894,0.5,
111,2024-12-12,NASDAQ:CRWD,trim,0.0015430511264273225,346.775,365.5,145.0,144.3030095759234,0.5,
112,2024-12-13,NASDAQ:CRWD,trim,0.009412611871206667,346.775,368.02,145.0,143.70496168686486,0.5,
113,2024-12-16,NASDAQ:CRWD,trim,0.009412611871206667,346.775,388.2,144.0,139.93323029366306,0.5,
114,2024-12-17,NASDAQ:DXCM,exit,,68.62,77.8,45.0,0.0,,horizon
159,2025-02-25,NASDAQ:CRWD,exit,,346.775,379.75,140.0,0.0,,horizon
