,equity
2024-09-23,100000.0
2024-09-24,100000.0
2024-09-25,100000.0
2024-09-26,100000.0
2024-09-27,100000.0
2024-09-30,100000.0
2024-10-01,100000.0
2024-10-02,100000.0
2024-10-03,100000.0
2024-10-04,100000.0
2024-10-07,100037.69
2024-10-08,100638.20999999999
2024-10-09,101762.65927001955
2024-10-10,102540.19841957094
2024-10-11,103021.69915977478
2024-10-14,104101.10974494935
2024-10-15,98245.70939315797
2024-10-16,98397.81912773135
2024-10-17,98795.33899421693
2024-10-18,99367.57917861939
2024-10-21,99258.69933792116
2024-10-22,98585.7992465973
2024-10-23,97237.13951431276
2024-10-24,98718.40940933228
2024-10-25,99541.24943603517
2024-10-28,99297.1487651825
2024-10-29,101520.61842658998
2024-10-30,99187.93824050904
2024-10-31,96079.82870468141
2024-11-01,96918.69962539674
2024-11-04,96396.7196788025
2024-11-05,98162.21925872803
2024-11-06,100803.01846145632
2024-11-07,103007.03022918702
2024-11-08,102107.3398135376
2024-11-11,100721.42887954714
2024-11-12,100393.92913955689
2024-11-13,99376.68895149232
2024-11-14,99624.95898445131
2024-11-15,96338.79971961975
2024-11-18,97276.12964340212
2024-11-19,97933.47923812867
2024-11-20,97888.82979118348
2024-11-21,99862.2591597748
2024-11-22,100601.81925140381
2024-11-25,101583.55976860048
2024-11-26,100435.69913833619
2024-11-27,98907.80872947694
2024-11-29,99943.29919082642
2024-12-02,101906.965105896
2024-12-03,101557.43759727478
2024-12-04,102536.99884674074
2024-12-05,100565.92867874145
2024-12-06,101259.22888313295
2024-12-09,100368.97868293764
2024-12-10,98104.18384628296
2024-12-11,100738.4595818329
2024-12-12,99748.10909095765
2024-12-13,101852.46957870484
2024-12-16,104627.90952232362
2024-12-17,104497.30839775086
2024-12-18,100104.21917251588
2024-12-19,97882.13866981507
2024-12-20,99401.31927047731
2024-12-23,100962.80934616091
2024-12-24,102312.5095742035
2024-12-26,102231.45820549011
2024-12-27,100793.73877456665
2024-12-30,98819.91938720705
2024-12-31,97873.4388760376
2025-01-02,98144.5589403534
2025-01-03,100973.14937828065
2025-01-06,102973.82934165956
2025-01-07,101422.88860786438
2025-01-08,100687.84954063415
2025-01-10,98501.79869178773
2025-01-13,98414.0583432007
2025-01-14,98692.06868148805
2025-01-15,101264.3894834137
2025-01-16,101868.12958488465
2025-01-17,103905.59953178407
2025-01-21,105271.04924972536
2025-01-22,106301.89926330568
2025-01-23,105389.65915695191
2025-01-24,104266.12882286072
2025-01-27,98638.21899978639
2025-01-28,100208.19900756837
2025-01-29,99256.60910873415
2025-01-30,101211.18954872132
2025-01-31,100736.91936203004
2025-02-03,99879.58497596742
2025-02-04,100860.48055358887
2025-02-05,102287.1401412201
2025-02-06,102705.0992527008
2025-02-07,101656.13018104555
2025-02-10,103264.18123123169
2025-02-11,102879.16969169618
2025-02-12,102950.95951644899
2025-02-13,104259.95982948304
2025-02-14,104080.72943092346
2025-02-18,106236.21896331788
2025-02-19,105703.24973037721
2025-02-20,105534.55961105347
2025-02-21,102426.41834548951
2025-02-24,100340.98968460085
2025-02-25,97489.93901565553
2025-02-26,99065.57001174927
2025-02-27,94754.63920242312
2025-02-28,96171.3194065857
2025-03-03,93267.66949081422
2025-03-04,93103.30952865601
2025-03-05,93624.79931015016
2025-03-06,90462.0994734192
2025-03-07,91530.83919784546
2025-03-10,86950.87958206178
2025-03-11,87340.49025802614
2025-03-12,89986.85935623168
2025-03-13,89345.29018966678
2025-03-14,92523.98933166504
2025-03-17,93830.93964439393
2025-03-18,92530.40966941834
2025-03-19,93395.65938789368
2025-03-20,93256.03982719424
2025-03-21,92320.71918739319
2025-03-24,94657.7091382599
2025-03-25,94483.57458824158
2025-03-26,92062.64407844545
