date,strat_equity,idx_equity
2023-07-27,100000.0,100000.0
2023-07-28,100560.70935821533,100987.78427947524
2023-07-31,101638.38885116577,101136.10634508087
2023-08-01,101396.17582702637,100866.5697581822
2023-08-02,95891.0904083252,99470.62269655822
2023-08-03,95283.34029769897,99217.17415203642
2023-08-04,94114.22956848145,98691.31577157606
2023-08-07,94025.59311676025,99581.91536161615
2023-08-08,92809.39297866821,99161.85065647821
2023-08-09,90706.06888198853,98463.87712566623
2023-08-10,90708.92740249634,98488.56339269804
2023-08-11,89382.29540252686,98383.21092790233
2023-08-14,91033.169506073,98948.96119671791
2023-08-15,89831.24312973022,97806.01070785665
2023-08-16,88261.95537948608,97067.0476429888
2023-08-17,86075.24803161621,96318.37794653303
2023-08-18,84906.04611968994,96304.05474626305
2023-08-21,86716.0482711792,96966.54849398705
2023-08-22,86463.00358963013,96697.22713173556
2023-08-23,88878.58006286621,97765.23639844797
2023-08-24,86408.81980133057,96449.51432406117
2023-08-25,86772.91227340698,97097.45888563564
2023-08-28,86923.73551559448,97705.73754473444
2023-08-29,91477.85321807861,99123.28239970317
2023-08-30,91478.88864135742,99503.23999183868
2023-08-31,91581.06600189209,99344.33963482403
2023-09-01,92032.20524215698,99523.07294307652
2023-09-05,91915.64442825317,99105.65550109894
2023-09-06,90900.04288482666,98414.73057748216
2023-09-07,89861.94840240479,98098.69470555977
2023-09-08,89740.55977630615,98238.64453239001
2023-09-11,89841.53952407837,98899.14745212758
2023-09-12,88229.40396118164,98335.82922182516
2023-09-13,87806.2733078003,98457.92616417164
2023-09-14,87633.17973327637,99287.91849356522
2023-09-15,85492.6462135315,98080.61583519646
2023-09-18,85597.77439498901,98151.36017672527
2023-09-19,84973.53179550171,97940.23555907185
2023-09-20,83976.04219055176,97020.10714743835
2023-09-21,81694.46165847778,95428.88676342592
2023-09-22,81994.93027496338,95209.82035629149
2023-09-25,82224.72990036011,95592.85566088172
2023-09-26,80228.63221359253,94184.33947986229
2023-09-27,81127.66802215576,94205.93727320703
2023-09-28,82969.56691741943,94761.1092506136
2023-09-29,83074.91658782959,94504.3462465252
2023-10-02,83622.40227508545,94511.8468254795
2023-10-03,81631.67595672607,93212.86922864347
2023-10-04,82666.14089202881,93968.80275694164
2023-10-05,82431.25081634521,93846.26460406843
2023-10-06,84011.7465133667,94955.04818018952
2023-10-09,84405.71263885498,95553.63096893275
2023-10-10,84773.00057220459,96051.27339814752
