,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99203.69213867188
2024-07-30,99402.43574073791
2024-07-31,99145.89933902741
2024-08-01,96643.98478347779
2024-08-02,95499.44077861786
2024-08-05,91415.90178665161
2024-08-06,91594.40379190445
2024-08-07,90225.12215474548
2024-08-08,90166.03215754929
2024-08-09,89603.04264071885
2024-08-12,89049.97226460876
2024-08-13,91130.55243407669
2024-08-14,90572.96292378845
2024-08-15,92892.37222276154
2024-08-16,94309.6924387497
2024-08-19,96713.27401868286
2024-08-20,95353.27303645553
2024-08-21,96033.41232982102
2024-08-22,93592.75265099946
2024-08-23,95943.19319096983
2024-08-26,95946.35130013886
2024-08-27,94551.4621734375
2024-08-28,93106.40156264725
2024-08-29,93054.40275992814
2024-08-30,97484.0737970871
2024-09-03,95850.97405070724
2024-09-04,95782.51241553725
2024-09-05,95694.02326859893
2024-09-06,94085.30245864335
2024-09-09,95219.78207280578
2024-09-10,94705.95178279342
2024-09-11,95218.3930217308
2024-09-12,97284.36163552704
2024-09-13,99506.17171616975
2024-09-16,99866.96285993041
2024-09-17,98881.07113202514
2024-09-18,98291.4116902298
2024-09-19,99694.44039430085
2024-09-20,98310.90300157014
2024-09-23,97983.60311868133
2024-09-24,98230.36288445893
2024-09-25,97316.82226384584
2024-09-26,97680.38270635072
2024-09-27,97430.22288587036
2024-09-30,97039.40315514983
2024-10-01,95229.25262429657
2024-10-02,94765.05246230545
2024-10-03,93716.40201280061
2024-10-04,95958.35206820907
2024-10-07,95467.88226455155
2024-10-08,96198.10115668716
2024-10-09,95692.53168586196
2024-10-10,95086.16154548111
2024-10-11,99385.70129279557
2024-10-14,97183.25296882095
2024-10-15,93470.85398749771
2024-10-16,93276.17212409439
2024-10-17,92664.96013984145
2024-10-18,95939.68259345474
2024-10-21,97118.25367804947
2024-10-22,97632.22023444595
2024-10-23,95259.88074469985
2024-10-24,97780.31219916763
2024-10-25,98260.44078681411
2024-10-28,100709.90259284439
2024-10-29,101534.16113288346
2024-10-30,98939.50169501724
2024-10-31,97145.69056342545
2024-11-01,96295.4613275856
2024-11-04,95882.43310859146
2024-11-05,97430.10327399673
2024-11-06,101201.95191047134
2024-11-07,104552.10313910904
2024-11-08,103374.76156180802
2024-11-11,101971.49972373428
2024-11-12,101306.84006797256
2024-11-13,98415.84114684524
2024-11-14,98809.97040038528
2024-11-15,96949.04907134475
2024-11-18,100189.94969047012
2024-11-19,103944.34004813613
2024-11-20,106580.79919967116
2024-11-21,103310.83991103592
2024-11-22,103861.05979255142
2024-11-25,101956.89185653153
2024-11-26,98743.72948813858
2024-11-27,100104.9790165657
2024-11-29,101038.91972800675
2024-12-02,101457.29030799332
2024-12-03,100620.06834975662
2024-12-04,102860.90948096695
2024-12-05,100288.78889792862
2024-12-06,101295.47055289688
2024-12-09,98925.45942985
2024-12-10,99344.60050284804
2024-12-11,103779.65805533828
2024-12-12,101741.41939567032
2024-12-13,103292.32093253554
2024-12-16,104520.39883414688
2024-12-17,104077.54930228653
2024-12-18,98996.92120719375
2024-12-19,97546.62882499161
2024-12-20,99042.93910331192
2024-12-23,98135.94952079239
2024-12-24,101508.21805961075
2024-12-26,99988.53812919083
2024-12-27,97943.49875541154
2024-12-30,95589.96826835099
2024-12-31,94056.09805961075
2025-01-02,93248.40903373185
2025-01-03,97284.57889457169
2025-01-06,99566.85764213029
2025-01-07,96468.9072942299
2025-01-08,95947.35938163224
2025-01-10,95719.92819877091
2025-01-13,96236.34805961075
2025-01-14,96625.08847709122
2025-01-15,99492.75833793107
2025-01-16,99035.61896415177
2025-01-17,101439.8785466713
2025-01-21,100879.56931205216
2025-01-22,99696.81757255021
2025-01-23,99302.3785466713
2025-01-24,97863.1285466713
2025-01-27,96997.86896415177
2025-01-28,96368.0179204506
2025-01-29,95984.97959037247
2025-01-30,96622.239172892
2025-01-31,96868.47959037247
2025-02-03,95676.03882499161
2025-02-04,96162.24875541154
2025-02-05,95361.97000785294
2025-02-06,95142.51965995255
2025-02-07,94418.61896415177
2025-02-10,93797.88986869279
2025-02-11,92530.77924247208
2025-02-12,92987.34979911271
2025-02-13,94094.85938163224
2025-02-14,94089.15903373185
2025-02-18,93990.54840751115
2025-02-19,94358.19910331193
2025-02-20,94007.07889457169
2025-02-21,93952.35938163224
2025-02-24,93952.35938163224
2025-02-25,93952.35938163224
2025-02-26,93952.35938163224
2025-02-27,93952.35938163224
2025-02-28,93952.35938163224
2025-03-03,93952.35938163224
