,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99177.68
2024-07-30,94330.52
2024-07-31,99370.10999999999
2024-08-01,92837.73
2024-08-02,91494.62
2024-08-05,88645.625
2024-08-06,88893.295
2024-08-07,88043.915
2024-08-08,91037.47499999999
2024-08-09,91392.925
2024-08-12,92259.085
2024-08-13,94658.155
2024-08-14,95822.115
2024-08-15,98080.61499999999
2024-08-16,98736.323496418
2024-08-19,100681.37460432053
2024-08-20,101175.95426460265
2024-08-21,100902.47365531922
2024-08-22,99117.41453416825
2024-08-23,101151.73430511475
2024-08-26,101102.83047286987
2024-08-27,100725.05092079162
2024-08-28,98809.771443367
2024-08-29,97262.1723392105
2024-08-30,98951.95286178589
2024-09-03,98115.57301109315
2024-09-04,96846.73301109315
2024-09-05,96505.13301109314
2024-09-06,96091.25301109314
2024-09-09,97827.68301109313
2024-09-10,99451.30273643494
2024-09-11,101443.40293785094
2024-09-12,102940.04271812437
2024-09-13,103984.09258995057
2024-09-16,103693.91275474548
2024-09-17,102463.59269981385
2024-09-18,101928.2726488495
2024-09-19,103622.79229209901
2024-09-20,104615.98254692077
2024-09-23,105384.12231758119
2024-09-24,105204.51231758119
2024-09-25,105197.81224113466
2024-09-26,106981.66224113465
2024-09-27,106578.93224113465
2024-09-30,106479.47224113464
2024-10-01,104685.12224113464
2024-10-02,105361.29224113465
2024-10-03,105279.96224113465
2024-10-04,108102.32224113465
2024-10-07,108047.02224113465
2024-10-08,109661.74224113466
2024-10-09,111215.31224113466
2024-10-10,111014.20224113466
2024-10-11,110822.51724113463
2024-10-14,110402.88724113465
2024-10-15,106765.63724113462
2024-10-16,107136.61724113463
2024-10-17,108110.77724113464
2024-10-18,107821.21724113461
2024-10-21,106790.96724113464
2024-10-22,107562.74724113464
2024-10-23,105180.92224113463
2024-10-24,105212.12224113464
2024-10-25,106086.90224113464
2024-10-28,105885.46224113464
2024-10-29,108412.76224113464
2024-10-30,107046.25224113464
2024-10-31,105389.00224113464
2024-11-01,105399.43224113464
2024-11-04,104692.08224113463
2024-11-05,105294.57224113464
2024-11-06,107222.55224113463
2024-11-07,108813.41224113462
2024-11-08,109016.16224113463
2024-11-11,107792.93224113464
2024-11-12,110208.96224113464
2024-11-13,108715.50224113463
2024-11-14,108632.58224113465
2024-11-15,108790.60224113462
2024-11-18,109319.19224113462
2024-11-19,109225.73224113462
2024-11-20,109791.93224113462
2024-11-21,110659.33224113463
2024-11-22,109809.58224113462
2024-11-25,112617.91224113463
2024-11-26,113594.27224113463
2024-11-27,112431.85224113465
2024-11-29,113033.48224113462
2024-12-02,113534.07224113462
2024-12-03,113271.19224113462
2024-12-04,113063.03132148742
2024-12-05,111719.97140907284
2024-12-06,111343.89189079283
2024-12-09,108519.19362785337
2024-12-10,108559.39219886778
2024-12-11,110977.41182624814
2024-12-12,109659.44334480284
2024-12-13,110952.18377449033
2024-12-16,111663.16248542783
2024-12-17,110658.01248542783
2024-12-18,109578.86248542785
2024-12-19,109466.41248542785
2024-12-20,109986.81248542784
2024-12-23,110007.81248542784
