origin,end,strat_ret,idx_ret,excess
2025-12-30,2026-03-13,-0.0563,-0.0383,-0.018
2026-01-07,2026-03-20,-0.0604,-0.0599,-0.0005
2026-01-14,2026-03-27,-0.0544,-0.0805,0.0261
2026-01-22,2026-04-06,-0.0416,-0.0436,0.0021
2026-01-29,2026-04-13,-0.0432,-0.0119,-0.0313
2026-02-05,2026-04-20,-0.0052,0.0457,-0.0509
2026-02-12,2026-04-27,0.0204,0.0499,-0.0295
2026-02-20,2026-05-04,0.0114,0.0422,-0.0308
2026-02-27,2026-05-11,0.014,0.0776,-0.0636
2026-03-06,2026-05-18,0.0077,0.0984,-0.0906
2026-03-13,2026-05-26,0.0123,0.1337,-0.1214
2026-03-20,2026-06-02,0.0138,0.1696,-0.1557
2026-03-27,2026-06-09,0.0124,0.1598,-0.1474
