,equity
2024-09-23,100000.0
2024-09-24,100000.0
2024-09-25,100000.0
2024-09-26,100000.0
2024-09-27,100000.0
2024-09-30,100000.0
2024-10-01,100000.0
2024-10-02,100000.0
2024-10-03,100000.0
2024-10-04,100000.0
2024-10-07,100018.10983154297
2024-10-08,100517.27028900146
2024-10-09,101483.46878051758
2024-10-10,101582.37923248291
2024-10-11,102866.85955596925
2024-10-14,104156.49087646484
2024-10-15,98987.69068634033
2024-10-16,98823.02014709474
2024-10-17,98519.4597644043
2024-10-18,99728.08982696533
2024-10-21,99895.27018035889
2024-10-22,99237.44973602294
2024-10-23,98052.28977294923
2024-10-24,101634.7001373291
2024-10-25,102813.18983215332
2024-10-28,103585.64964263915
2024-10-29,105307.93843078613
2024-10-30,102876.15908782958
2024-10-31,99681.74944946289
2024-11-01,100526.56022399903
2024-11-04,99455.80059173584
2024-11-05,101791.91035217285
2024-11-06,106423.71905059814
2024-11-07,109441.63105667115
2024-11-08,109397.13158050537
2024-11-11,111117.35974487304
2024-11-12,109601.38890750885
2024-11-13,109018.47939121246
2024-11-14,108477.4980978012
2024-11-15,104855.95990978241
2024-11-18,106525.6593717575
2024-11-19,107036.1987588501
2024-11-20,107136.6999566269
2024-11-21,109948.42947921754
2024-11-22,110521.74911972047
2024-11-25,111181.97877609252
2024-11-26,109765.05890544891
2024-11-27,108458.57925197601
2024-11-29,110008.03887947083
2024-12-02,112474.08530254364
2024-12-03,111363.76873844146
2024-12-04,114178.04842010498
2024-12-05,111267.40844902038
2024-12-06,111843.49914421081
2024-12-09,111062.25943088531
2024-12-10,108522.30948421478
2024-12-11,110924.85543678283
2024-12-12,110621.27425872804
2024-12-13,110885.81482704163
2024-12-16,111433.13567077638
2024-12-17,109911.8750466919
2024-12-18,105518.99496379853
2024-12-19,103129.09369262695
2024-12-20,105770.82515079499
2024-12-23,106035.57489902497
2024-12-24,107241.12495334625
2024-12-26,106827.99327548982
2024-12-27,105682.6144146347
2024-12-30,103419.33527664185
2024-12-31,103171.14380729676
2025-01-02,104366.25392753602
2025-01-03,106959.52451835631
2025-01-06,109292.78512313843
2025-01-07,107902.56490661622
2025-01-08,106627.44526180267
2025-01-10,103804.20415554047
2025-01-13,103950.06410346983
2025-01-14,104057.65391532898
2025-01-15,105913.54494029998
2025-01-16,106847.6553873825
2025-01-17,109409.42547523498
2025-01-21,110827.49439414978
2025-01-22,112165.38538272858
2025-01-23,111507.42395755768
2025-01-24,110180.3338370514
2025-01-27,104068.38414596557
2025-01-28,104739.23427757263
2025-01-29,104952.55433372498
2025-01-30,106855.55524524688
2025-01-31,105953.63460041046
2025-02-03,105027.83428184509
2025-02-04,105641.88633281707
2025-02-05,107475.31462711333
2025-02-06,107786.02416088103
2025-02-07,106150.58509788511
2025-02-10,108076.53534507751
2025-02-11,107798.79528015136
2025-02-12,107423.81376716612
2025-02-13,109152.36493915557
2025-02-14,109357.74522758483
2025-02-18,112387.39975101472
2025-02-19,112312.014939003
2025-02-20,112307.49440212248
2025-02-21,108932.8236938858
2025-02-24,106874.99528648375
2025-02-25,103907.78379383087
2025-02-26,105890.62498939513
2025-02-27,101783.28455604553
2025-02-28,103551.21407398224
2025-03-03,100037.0048261261
2025-03-04,100007.43459648133
2025-03-05,101326.56500312805
2025-03-06,95208.89424228668
2025-03-07,97007.64448936461
2025-03-10,91436.805263443
2025-03-11,92290.6653799057
2025-03-12,94528.664622612
2025-03-13,94043.33605480194
2025-03-14,97283.92435756684
2025-03-17,98860.54412036896
2025-03-18,97458.04537403106
2025-03-19,98785.76496952058
2025-03-20,98082.41523151398
2025-03-21,97437.1143188858
2025-03-24,100147.27479801179
2025-03-25,99547.4748985672
2025-03-26,97199.65439365387
