,equity
2025-05-01,100000.0
2025-05-02,100000.0
2025-05-05,100000.0
2025-05-06,100000.0
2025-05-07,100000.0
2025-05-08,100000.0
2025-05-09,100000.0
2025-05-12,100000.0
2025-05-13,100000.0
2025-05-14,100000.0
2025-05-15,100367.38988189696
2025-05-16,100510.7693371582
2025-05-19,101177.68005241395
2025-05-20,101251.34067367554
2025-05-21,99157.2502773285
2025-05-22,99125.59963256837
2025-05-23,97343.63005599976
2025-05-27,100395.6404975891
2025-05-28,100068.13943641663
2025-05-29,100079.13068267822
2025-05-30,98709.63057785034
2025-06-02,100466.55117668152
2025-06-03,103920.84082748413
2025-06-04,105013.97966598511
2025-06-05,105973.1126236725
2025-06-06,106489.97907966614
2025-06-09,108059.21093795777
2025-06-10,109504.03945213318
2025-06-11,108445.60939743042
2025-06-12,108818.48137756347
2025-06-13,106693.15091171264
2025-06-16,109116.7209867096
2025-06-17,108824.25958114624
2025-06-18,109496.24831596375
2025-06-20,108709.0208568573
2025-06-23,108995.62063713075
2025-06-24,112498.5691003418
2025-06-25,113127.62029281617
2025-06-26,114091.73035018922
2025-06-27,113768.13085868835
2025-06-30,114331.03090583801
2025-07-01,112952.88959632874
2025-07-02,114155.01020988464
2025-07-03,115840.12886940004
2025-07-07,114059.6114805603
2025-07-08,116303.82934371948
2025-07-09,117402.83060523987
2025-07-10,116727.01081420899
2025-07-11,115968.51931091308
2025-07-14,115499.06106765747
2025-07-15,115922.62089103699
2025-07-16,115978.52014167786
2025-07-17,116474.2705265808
2025-07-18,116931.55145957947
2025-07-21,116964.23028327942
2025-07-22,116119.2604738617
2025-07-23,115676.67031455995
2025-07-24,115207.54048454284
2025-07-25,115151.64056503295
2025-07-28,116345.01071441651
2025-07-29,115809.92028091432
2025-07-30,116911.8805519104
2025-07-31,114244.97865371704
2025-08-01,110618.69055503845
2025-08-04,113105.92992034912
2025-08-05,112672.51942481994
2025-08-06,113650.88055801392
2025-08-07,113211.44106002808
2025-08-08,113226.09994506836
2025-08-11,113622.8702507782
2025-08-12,116475.79055625916
2025-08-13,116815.4094606781
2025-08-14,116924.58022766114
2025-08-15,115793.81090324403
2025-08-18,115974.97975265502
2025-08-19,113994.46099967956
2025-08-20,112631.98117591858
2025-08-21,111811.47056495666
2025-08-22,115371.03086647033
2025-08-25,114955.27080513001
2025-08-26,115466.1117313385
2025-08-27,118903.98199073791
2025-08-28,120056.34039863586
2025-08-29,115971.74025047303
2025-09-02,114911.07864082337
2025-09-03,114282.77993095398
2025-09-04,115644.23070747376
2025-09-05,118111.92941200256
2025-09-08,118695.41073158264
2025-09-09,119408.30038642885
2025-09-10,119932.67133674622
2025-09-11,122660.31102088928
2025-09-12,123356.94067756654
2025-09-15,124378.79124519348
2025-09-16,125336.13137641906
2025-09-17,124968.65080726624
2025-09-18,130464.05281715393
2025-09-19,130711.55113380433
2025-09-22,131598.0705927277
2025-09-23,129663.29051673888
2025-09-24,131423.80062782287
2025-09-25,129789.48114570617
2025-09-26,131361.91966926574
2025-09-29,131375.69991584777
2025-09-30,131065.58127723695
2025-10-01,133221.2110636139
2025-10-02,136894.72052101136
2025-10-03,137346.2309275055
2025-10-06,140332.0443723297
2025-10-07,136764.08918708802
2025-10-08,137696.99066902162
2025-10-09,137947.2871308136
2025-10-10,132729.9764832306
2025-10-13,137783.17537208556
2025-10-14,139215.06518806456
2025-10-15,139595.72621406557
2025-10-16,137344.22642219544
2025-10-17,135987.51882423402
2025-10-20,137892.75385780336
2025-10-21,138648.6057169342
2025-10-22,135667.48524337768
2025-10-23,138665.3141165924
2025-10-24,140572.86880996704
2025-10-27,142145.34512680053
2025-10-28,139888.83519393922
2025-10-29,139550.9345552063
2025-10-30,136092.65489837647
2025-10-31,139002.79511169434
2025-11-03,137258.0162376404
2025-11-04,133255.45376220706
2025-11-05,135835.0248927307
2025-11-06,133854.1950900269
2025-11-07,137171.29420303347
2025-11-10,137572.30574707032
2025-11-11,136303.62440338137
2025-11-12,135118.74466445923
2025-11-13,132967.0038354492
2025-11-14,132929.91320175168
2025-11-17,130728.20396331788
2025-11-18,129915.65494750976
2025-11-19,130434.4339009857
2025-11-20,126589.16338912965
2025-11-21,129016.54364303588
2025-11-24,131760.15385597228
2025-11-25,133570.57337104797
2025-11-26,135801.57330718994
2025-11-28,137379.9861115265
2025-12-01,137340.20596588135
2025-12-02,138211.0142298889
2025-12-03,140485.61920951845
2025-12-04,138070.43956260683
2025-12-05,140667.64573898315
2025-12-08,139996.37348854064
2025-12-09,140152.90432044983
2025-12-10,142768.28358802796
2025-12-11,141945.47899086
2025-12-12,139407.6044080353
2025-12-15,139221.09453681944
2025-12-16,139419.68546028138
2025-12-17,137394.9746848297
2025-12-18,140548.6637639618
2025-12-19,142132.0546044159
2025-12-22,143726.51403297426
2025-12-23,143116.00242607118
2025-12-24,143309.14286262513
2025-12-26,143088.05317207336
2025-12-29,142820.43458366394
2025-12-30,143300.86352577212
2025-12-31,141722.77435417176
2026-01-02,144797.56467658997
2026-01-05,146197.24474128726
2026-01-06,146782.52437980653
2026-01-07,146486.04352531437
2026-01-08,145775.2819933319
2026-01-09,147568.37300697324
2026-01-12,147801.77272743225
2026-01-13,149350.4448842621
2026-01-14,149948.61348365783
2026-01-15,149742.18370964052
2026-01-16,150966.20342292788
2026-01-20,148333.43391685485
2026-01-21,154445.31343086244
2026-01-22,155122.42249504093
2026-01-23,152465.5739417267
2026-01-26,150315.51356040954
2026-01-27,149009.62355064394
2026-01-28,150411.71264030455
2026-01-29,148270.68342994692
2026-01-30,146814.2296208954
2026-02-02,147258.2385851288
2026-02-03,147367.4885016632
2026-02-04,144255.03919593812
2026-02-05,140756.33895484926
2026-02-06,146281.19804039004
2026-02-09,147954.19259361268
2026-02-10,147065.29275291445
2026-02-11,150309.54209373475
2026-02-12,146284.83390220642
2026-02-13,148668.63483955385
2026-02-17,147682.2581099701
2026-02-18,148691.58344291692
2026-02-19,149568.5327986908
2026-02-20,148977.85490226746
2026-02-23,147976.9737084961
2026-02-24,151127.25323600767
2026-02-25,156047.55154556275
2026-02-26,154867.26127479554
2026-02-27,152358.76298622132
2026-03-02,153663.9926234436
2026-03-03,146541.0713217926
2026-03-04,152311.96390480045
2026-03-05,149364.8514530182
2026-03-06,147910.63169334413
2026-03-09,150116.3231630707
2026-03-10,151197.86262351993
2026-03-11,151813.26378784183
2026-03-12,148056.2825534821
2026-03-13,148029.32295150758
2026-03-16,151807.87338905333
2026-03-17,154094.84239883424
2026-03-18,151836.49203742982
2026-03-19,152149.24198570254
2026-03-20,148161.87220886233
2026-03-23,149602.6123474884
2026-03-24,148548.1730060196
2026-03-25,151658.44295692447
2026-03-26,145452.54099681857
2026-03-27,143222.64198272704
2026-03-30,140043.92227775574
2026-03-31,144751.34312782288
2026-04-01,147766.53319545748
2026-04-02,149340.6328694153
2026-04-06,149905.19253883365
2026-04-07,150530.4625920868
2026-04-08,156307.31349311833
2026-04-09,155976.739005127
2026-04-10,156718.11814971926
2026-04-13,160288.42693668365
2026-04-14,160949.32945438384
2026-04-15,161229.84854358676
2026-04-16,166759.31751075748
2026-04-17,168201.568003006
2026-04-20,168382.67662773133
2026-04-21,167496.24838768007
2026-04-22,171002.08316741948
2026-04-23,168692.6713573456
2026-04-24,173826.30872810367
2026-04-27,174680.83747650147
2026-04-28,171091.38879478458
2026-04-29,173251.73969871522
2026-04-30,174866.92571357728
2026-05-01,177106.47824577332
2026-05-04,176610.548512497
2026-05-05,174139.03745609286
2026-05-06,179756.5344950867
2026-05-07,177238.15376647952
2026-05-08,188256.62221115112
2026-05-11,191474.39112419132
2026-05-12,187962.61129745486
2026-05-13,187399.0310044861
2026-05-14,186464.90204444886
2026-05-15,183102.72052310943
2026-05-18,181634.4117102814
2026-05-19,180541.06143787387
2026-05-20,184064.40233409885
2026-05-21,183136.57125736238
2026-05-22,185987.08089797973
2026-05-29,186138.3209190369
2026-06-01,185000.4212579346
2026-06-02,185192.3113482666
2026-06-03,186135.78070251466
2026-06-04,185246.69054382326
2026-06-05,181257.98109924316
2026-06-08,183012.83070251468
2026-06-09,182453.6055041504
2026-06-10,181266.18101989746
2026-06-11,184383.41078186038
2026-06-12,186782.17082153322
2026-06-15,188197.72054382326
2026-06-16,185436.86098022462
2026-06-17,186129.20078186036
2026-06-18,188110.6825769043
2026-06-22,189161.46109924317
2026-06-23,186824.85077453614
