,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99977.67876098632
2024-07-30,97893.88018585205
2024-07-31,103829.398822937
2024-08-01,98791.30931854248
2024-08-02,98568.968822937
2024-08-05,97323.0588848877
2024-08-06,98521.22950439452
2024-08-07,93959.64344780272
2024-08-08,98793.05295219726
2024-08-09,98223.06270439453
2024-08-12,100085.972022937
2024-08-13,103442.53258049315
2024-08-14,103698.79307609862
2024-08-15,107964.0628282959
2024-08-16,109210.32307609862
2024-08-19,112819.52270439453
2024-08-20,110586.87270439453
2024-08-21,111177.45270439453
2024-08-22,108270.66227073973
2024-08-23,111232.4717131836
2024-08-26,108535.43251854248
2024-08-27,108816.92332390136
2024-08-28,106440.7728282959
2024-08-29,104174.14196098632
2024-08-30,105941.21326195067
2024-09-03,103940.50298904724
2024-09-04,104090.29305717773
2024-09-05,103610.24741760558
2024-09-06,99762.63174095459
2024-09-09,100823.85665092772
2024-09-10,101798.83713753051
2024-09-11,104752.5979769165
2024-09-12,104849.59761192626
2024-09-13,106853.74801643676
2024-09-16,105655.95775184936
2024-09-17,105599.29848480529
2024-09-18,105063.85739296263
2024-09-19,107519.32753593748
2024-09-20,108245.36818977661
2024-09-23,109249.2674690277
2024-09-24,109369.9975572235
2024-09-25,109498.89699150389
2024-09-26,114383.46693741149
2024-09-27,112846.43765907592
2024-09-30,111612.30720726318
2024-10-01,109352.03721344299
2024-10-02,110040.81713310546
2024-10-03,110200.81768585509
2024-10-04,112018.48774421996
2024-10-07,112071.88842331237
2024-10-08,113242.81794060058
2024-10-09,113173.41744621581
2024-10-10,113204.32751007385
2024-10-11,112764.84755264588
2024-10-14,113290.39785065003
2024-10-15,111162.93765907592
2024-10-16,112617.43755264586
2024-10-17,113343.38785065002
2024-10-18,114352.46782936402
2024-10-21,114155.33774421997
2024-10-22,114123.2375952179
2024-10-23,112640.86757393187
2024-10-24,113261.55774421996
2024-10-25,112836.44778679198
2024-10-28,112398.80772293394
2024-10-29,113614.67759521789
2024-10-30,112718.90748878782
2024-10-31,110693.607829364
2024-11-01,110959.34791450805
2024-11-04,110717.29782936402
2024-11-05,111672.8676165039
2024-11-06,113902.39748878784
2024-11-07,115315.33757393187
2024-11-08,116478.87791450805
2024-11-11,115364.02748878785
2024-11-12,116352.3483145935
2024-11-13,114533.61624161071
2024-11-14,113347.25575958556
2024-11-15,111498.19763611144
2024-11-18,112524.28800560301
2024-11-19,112569.78753013915
2024-11-20,112501.25595230407
2024-11-21,113508.64735336608
2024-11-22,114020.74774208372
2024-11-25,115493.41678787535
2024-11-26,115005.1364244873
2024-11-27,113571.52610000916
2024-11-29,114586.2275170166
2024-12-02,115899.29575630493
2024-12-03,114259.98568222352
2024-12-04,113255.52692573852
2024-12-05,112767.78576896973
2024-12-06,114648.61557953185
2024-12-09,112976.49671051331
2024-12-10,111409.90540275878
2024-12-11,113886.67744339295
2024-12-12,113451.45717987366
2024-12-13,119748.80647606202
2024-12-16,123669.4376103241
2024-12-17,122280.46615158387
2024-12-18,119431.49631523437
2024-12-19,117213.78638275451
2024-12-20,117493.51633774108
2024-12-23,118225.11633774108
2024-12-24,118225.11633774108
2024-12-26,118225.11633774108
2024-12-27,118225.11633774108
2024-12-30,118225.11633774108
2024-12-31,118225.11633774108
2025-01-02,118225.11633774108
2025-01-03,118225.11633774108
2025-01-06,118225.11633774108
2025-01-07,118225.11633774108
2025-01-08,118225.11633774108
2025-01-10,118225.11633774108
2025-01-13,118225.11633774108
2025-01-14,118225.11633774108
2025-01-15,118225.11633774108
2025-01-16,118225.11633774108
2025-01-17,118225.11633774108
2025-01-21,118225.11633774108
2025-01-22,118225.11633774108
2025-01-23,118225.11633774108
2025-01-24,118225.11633774108
