,equity
2021-12-08,100000.0
2021-12-09,100000.0
2021-12-10,100000.0
2021-12-13,100000.0
2021-12-14,100000.0
2021-12-15,100000.0
2021-12-16,100000.0
2021-12-17,100000.0
2021-12-20,100000.0
2021-12-21,100000.0
2021-12-22,101386.56838516235
2021-12-23,103149.53132919311
2021-12-27,106270.35031455994
2021-12-28,105178.85989501953
2021-12-29,104416.83142364502
2021-12-30,104078.17147071839
2021-12-31,103194.6904409027
2022-01-03,107978.25912078857
2022-01-04,112595.29860588073
2022-01-05,110074.36023780823
2022-01-06,110759.17923309325
2022-01-07,114544.59820327758
2022-01-10,115122.8516355896
2022-01-11,116639.02040267942
2022-01-12,117085.91916976927
2022-01-13,115624.55994033812
2022-01-14,117853.38870742798
2022-01-18,115678.1696321106
2022-01-19,112660.26940093993
2022-01-20,109076.75071090696
2022-01-21,107536.4686338501
2022-01-24,108917.65363385009
2022-01-25,105553.35363385009
2022-01-26,106139.00363385008
2022-01-27,102263.94363385008
2022-01-28,103660.2436338501
2022-01-31,105372.92363385009
2022-02-01,105992.70363385009
2022-02-02,105998.26363385009
2022-02-03,104169.98363385008
2022-02-04,104121.0036338501
2022-02-07,104206.07363385012
2022-02-08,105104.62363385009
2022-02-09,107031.00363385008
2022-02-10,104761.01363385009
2022-02-11,102041.8836338501
2022-02-14,101757.31363385009
2022-02-15,104386.0436338501
2022-02-16,104284.54363385009
2022-02-17,102518.43363385009
2022-02-18,101615.66363385008
2022-02-22,100772.4736338501
2022-02-23,99875.32363385009
2022-02-24,103839.9636338501
2022-02-25,106365.00363385008
2022-02-28,107077.8636338501
2022-03-01,104105.0036338501
2022-03-02,105005.10363385009
2022-03-03,103583.31363385009
2022-03-04,102219.14363385008
2022-03-07,97392.45476849364
2022-03-08,99588.10503033445
2022-03-09,102738.24468121337
2022-03-10,100401.41511761473
2022-03-11,98630.36415753173
2022-03-14,96317.30441937255
2022-03-15,100485.59441937254
2022-03-16,105183.03485577392
2022-03-17,104717.15354656981
2022-03-18,106390.44468121338
2022-03-21,106838.08468121337
2022-03-22,107271.09468121336
2022-03-23,105801.51415753172
2022-03-24,110054.9855540161
2022-03-25,109629.10529217529
2022-03-28,110765.33433209226
2022-03-29,113291.82486126707
2022-03-30,109892.37468853759
2022-03-31,107982.3249696045
2022-04-01,106164.19530880736
2022-04-04,106425.34460293579
2022-04-05,103359.12516506956
2022-04-06,102479.52500027465
2022-04-07,102944.74465786741
2022-04-08,102548.79437039184
2022-04-11,100976.41388745117
2022-04-12,99370.12391491699
2022-04-13,100870.22375012207
2022-04-14,98223.82375012207
2022-04-18,99659.98352368163
2022-04-19,102191.16470776367
2022-04-20,102197.86364208984
2022-04-21,99325.16305004882
2022-04-22,97244.60387890624
2022-04-25,98484.24316845702
2022-04-26,95262.08494458008
2022-04-27,95051.43387890625
2022-04-28,98844.55494458009
2022-04-29,96198.93494458008
2022-05-02,97718.45541821288
2022-05-03,98657.20399731444
2022-05-04,101815.71447094726
2022-05-05,98700.31340527342
2022-05-06,98085.85458935547
2022-05-09,94872.34352368164
2022-05-10,95665.04411572265
2022-05-11,93496.71447094726
2022-05-12,93767.64488935546
2022-05-13,97134.45559980469
2022-05-16,96086.88512617187
2022-05-17,98974.83524458007
2022-05-18,95327.35486005858
2022-05-19,95275.50325361328
2022-05-20,94954.82531904295
2022-05-23,96096.52313886718
2022-05-24,94816.71313886718
2022-05-25,95386.45313886717
2022-05-26,96652.31313886718
2022-05-27,100432.53313886719
2022-05-31,98849.87313886719
2022-06-01,98165.92313886718
2022-06-02,101073.20313886717
2022-06-03,98445.59313886717
2022-06-06,98588.31313886718
2022-06-07,99565.6631388672
2022-06-08,98214.77313886718
2022-06-09,95545.77313886718
2022-06-10,90689.02313886718
2022-06-13,86828.19313886718
2022-06-14,86886.57313886718
2022-06-15,88055.04313886719
2022-06-16,85650.87313886717
2022-06-17,85839.15813886718
2022-06-21,87044.11813886717
2022-06-22,87226.04813886718
2022-06-23,90244.60813886717
2022-06-24,93741.22813886718
2022-06-27,92271.04813886718
2022-06-28,88939.05813886717
2022-06-29,88070.91813886717
2022-06-30,86874.32813886717
2022-07-01,85568.53813886718
2022-07-05,86096.54813886718
2022-07-06,86247.37813886718
2022-07-07,88692.24813886717
2022-07-08,88433.04813886716
2022-07-11,86980.08813886718
2022-07-12,86253.74813886719
2022-07-13,86219.29813886718
2022-07-14,87075.25813886717
2022-07-15,88953.94813886717
2022-07-18,88744.58813886718
2022-07-19,91824.81813886718
2022-07-20,95177.57813886719
2022-07-21,96222.26813886718
2022-07-22,94841.87813886716
2022-07-25,94561.22813886718
2022-07-26,92907.70813886716
2022-07-27,95346.42813886717
2022-07-28,96745.72813886718
2022-07-29,97747.38813886719
2022-08-01,97517.05813886717
2022-08-02,98423.42813886718
2022-08-03,98501.61813886717
2022-08-04,96646.14813886717
2022-08-05,96921.21813886717
2022-08-08,97741.81813886718
2022-08-09,96722.98813886716
2022-08-10,99194.11813886717
2022-08-11,100794.69813886717
2022-08-12,103343.12813886716
2022-08-15,102924.68813886718
2022-08-16,102738.58813886717
2022-08-17,101362.57813886716
2022-08-18,101988.98813886716
2022-08-19,100372.74313886717
2022-08-22,97794.38813886717
2022-08-23,99115.75813886718
2022-08-24,99242.98813886716
2022-08-25,99639.54813886716
2022-08-26,95941.03813886717
2022-08-29,95490.39813886717
2022-08-30,93765.56813886718
2022-08-31,93832.74813886717
2022-09-01,92645.73813886718
2022-09-02,93266.31813886718
2022-09-06,92720.60813886717
2022-09-07,92950.89813886718
2022-09-08,94466.19813886717
2022-09-09,96436.84813886718
2022-09-12,96215.34813886718
2022-09-13,91014.15813886718
2022-09-14,91397.69813886718
2022-09-15,86894.87813886718
2022-09-16,86303.07813886717
2022-09-19,86732.43813886718
2022-09-20,85456.08813886717
2022-09-21,84241.10813886717
2022-09-22,81908.60813886717
2022-09-23,80388.55813886717
2022-09-26,79993.78813886718
2022-09-27,80444.50813886717
2022-09-28,81982.09813886716
2022-09-29,80799.69813886717
2022-09-30,79784.46813886717
2022-10-03,81671.58813886717
2022-10-04,83638.84813886716
2022-10-05,84457.67813886717
2022-10-06,84667.84813886716
2022-10-07,82161.18813886718
2022-10-10,81443.05813886717
2022-10-11,81306.08813886717
2022-10-12,81730.62813886715
2022-10-13,82619.17813886717
2022-10-14,81334.75813886715
2022-10-17,83168.95813886716
2022-10-18,83473.99813886717
2022-10-19,83471.70813886716
2022-10-20,83746.13813886716
2022-10-21,84722.68813886718
2022-10-24,86337.33813886717
2022-10-25,88225.38813886716
2022-10-26,87672.94813886717
2022-10-27,86707.68813886716
2022-10-28,89443.80813886716
2022-10-31,87957.63813886716
2022-11-01,86379.98813886716
2022-11-02,84585.83813886717
2022-11-03,85235.24813886717
2022-11-04,85894.30813886717
2022-11-07,87101.80813886716
2022-11-08,87544.86813886717
2022-11-09,84426.48813886716
2022-11-10,93929.92813886717
2022-11-11,97830.68813886716
2022-11-14,98431.48813886716
2022-11-15,99139.28813886715
2022-11-16,98703.99813886717
2022-11-17,97866.44813886716
2022-11-18,97196.94813886716
2022-11-21,96117.27813886716
2022-11-22,96807.11813886717
2022-11-23,97682.92813886717
2022-11-25,97033.09813886716
2022-11-28,96627.48813886716
2022-11-29,95891.95813886716
2022-11-30,99167.42813886717
2022-12-01,99112.18813886718
2022-12-02,98378.01813886716
2022-12-05,96988.79813886716
2022-12-06,95307.33813886717
2022-12-07,94744.14813886717
2022-12-08,95014.63813886716
2022-12-09,94291.57813886716
2022-12-12,95030.38813886717
2022-12-13,97164.71813886716
2022-12-14,96931.51813886716
2022-12-15,95312.71813886717
2022-12-16,95169.26813886716
2022-12-19,94362.46813886717
2022-12-20,94463.36813886717
2022-12-21,94667.96813886717
2022-12-22,94232.36813886717
2022-12-23,94232.36813886717
2022-12-27,94232.36813886717
2022-12-28,94232.36813886717
2022-12-29,94232.36813886717
2022-12-30,94232.36813886717
