step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2021-12-21,NASDAQ:FANG,entry,0.3307398932112891,104.9,104.9,0.0,190.65776930409913,0.2,
14,2021-12-21,NASDAQ:ON,entry,0.3307398932112891,64.79000091552734,64.79000091552734,0.0,308.68960823253934,0.2,
14,2021-12-21,NASDAQ:WBD,entry,0.3307398932112891,23.530000686645508,23.530000686645508,0.0,849.9787257274087,0.2,
14,2021-12-21,NYSE:ALB,entry,0.3307398932112891,224.14999389648438,224.14999389648438,0.0,89.22596718533163,0.2,
14,2021-12-21,NYSE:APA,entry,0.3307398932112891,25.34000015258789,25.34000015258789,0.0,710.3393800951386,0.2,
16,2021-12-23,NASDAQ:WBD,trim,0.3307398932112891,23.530000686645508,24.420000076293945,849.0,844.2721488500491,0.2,
17,2021-12-27,NASDAQ:ON,trim,0.11624257845631891,64.79000091552734,69.77999877929688,308.0,306.00450501322734,0.2,
19,2021-12-29,NASDAQ:ON,trim,0.11624257845631891,64.79000091552734,68.93000030517578,307.0,306.20940043009284,0.2,
21,2021-12-31,NASDAQ:ON,trim,0.3307398932112891,64.79000091552734,67.91999816894531,307.0,306.7400256368781,0.2,
23,2022-01-04,NASDAQ:FANG,trim,0.11624257845631891,104.9,119.2,190.0,188.88734616721237,0.2,
23,2022-01-04,NASDAQ:WBD,trim,0.3307398932112891,23.530000686645508,26.75,845.0,841.6961369395034,0.2,
24,2022-01-05,NASDAQ:FANG,trim,0.1825776256856726,104.9,118.11,189.0,185.7041732151173,0.2,
24,2022-01-05,NASDAQ:WBD,trim,0.3307398932112891,23.530000686645508,26.450000762939453,842.0,829.2445847173569,0.2,
25,2022-01-06,NASDAQ:FANG,trim,0.1825776256856726,104.9,123.65,186.0,179.08808766588336,0.2,
26,2022-01-07,NASDAQ:WBD,exit,0.3307398932112891,23.530000686645508,30.059999465942383,830.0,0.0,,target
26,2022-01-07,NASDAQ:DXCM,entry,0.3307398932112891,471.49,471.49,0.0,9.710706365232928,0.19999999999999996,
28,2022-01-11,NYSE:APA,exit,0.1825776256856726,25.34000015258789,32.0,710.0,0.0,,target
28,2022-01-11,NASDAQ:CSGP,entry,0.3307398932112891,75.29,75.29,0.0,310.1779246459587,0.19999999999999996,
31,2022-01-14,NASDAQ:FANG,exit,0.1825776256856726,104.9,129.21,180.0,0.0,,target
31,2022-01-14,NASDAQ:AMD,entry,0.3307398932112891,136.88,136.88,0.0,171.24839275634338,0.2,
33,2022-01-19,NASDAQ:CSGP,trim,0.3307398932112891,75.29,73.15,310.0,307.2074663138503,0.2,
34,2022-01-20,NASDAQ:ON,exit,0.3307398932112891,64.79000091552734,55.540000915527344,307.0,0.0,,DD
