,equity
2021-12-08,100000.0
2021-12-09,100000.0
2021-12-10,100000.0
2021-12-13,100000.0
2021-12-14,100000.0
2021-12-15,100000.0
2021-12-16,100000.0
2021-12-17,100000.0
2021-12-20,100000.0
2021-12-21,100000.0
2021-12-22,99981.86999999998
2021-12-23,100215.99961860654
2021-12-27,101116.67974800107
2021-12-28,100690.64823249813
2021-12-29,100900.87341850279
2021-12-30,100386.2133868408
2021-12-31,99631.57907180784
2022-01-03,103087.00427467344
2022-01-04,104105.01142166136
2022-01-05,100999.25197250364
2022-01-06,101315.94465522763
2022-01-07,102548.19343009946
2022-01-10,101624.14557846067
2022-01-11,104064.46197196958
2022-01-12,104226.78434959409
2022-01-13,103503.05021301267
2022-01-14,104449.07914176938
2022-01-18,102524.34287269591
2022-01-19,101075.48173439024
2022-01-20,99300.41939537047
2022-01-21,96427.52471527098
2022-01-24,97555.7404206848
2022-01-25,98163.4650336456
2022-01-26,97361.57935249325
2022-01-27,95703.63717765806
2022-01-28,97097.82247718808
2022-01-31,99395.74232231137
2022-02-01,101377.2577744293
2022-02-02,101285.09153388975
2022-02-03,99885.07709709163
2022-02-04,99867.27594070433
2022-02-07,100656.9650780487
2022-02-08,101101.67857383724
2022-02-09,103753.08194511411
2022-02-10,102788.68655059811
2022-02-11,101987.89540061948
2022-02-14,100151.07709342954
2022-02-15,102694.27045600889
2022-02-16,102579.34230155943
2022-02-17,99908.43355216976
2022-02-18,98469.21580528257
2022-02-22,96287.57720741269
2022-02-23,94955.29811294553
2022-02-24,96573.71019966123
2022-02-25,98614.39736892698
2022-02-28,100321.30191024777
2022-03-01,98882.64899459838
2022-03-02,101319.29579299924
2022-03-03,100094.37325927732
2022-03-04,98906.46635719297
2022-03-07,95890.63463562008
2022-03-08,95993.6700990295
2022-03-09,97953.72566787717
2022-03-10,97302.34012367246
2022-03-11,95073.45138229367
2022-03-14,93703.64008316037
2022-03-15,96112.03650947569
2022-03-16,100091.5283287811
2022-03-17,102151.4222060394
2022-03-18,104501.27712158201
2022-03-21,103949.1161148071
2022-03-22,105423.44639633175
2022-03-23,103410.67109481808
2022-03-24,106372.50962829587
2022-03-25,106263.51109420776
2022-03-28,107440.01158050535
2022-03-29,109543.2912106323
2022-03-30,108300.17784698485
2022-03-31,106518.6003502655
2022-04-01,106068.83006469723
2022-04-04,108147.19334800717
2022-04-05,105245.80170127866
2022-04-06,103338.91079132078
2022-04-07,104035.53553535459
2022-04-08,102912.70520652768
2022-04-11,101085.16152229307
2022-04-12,100590.32450607298
2022-04-13,102427.02137718198
2022-04-14,100337.28148674009
2022-04-18,100692.94323707579
2022-04-19,103000.07331146236
2022-04-20,100590.99432556149
2022-04-21,97445.08079483028
2022-04-22,94531.58895988463
2022-04-25,96110.06648612974
2022-04-26,92700.21096649168
2022-04-27,92639.92416206357
2022-04-28,96523.9118269348
2022-04-29,93295.50236274717
2022-05-02,95268.00602760313
2022-05-03,95423.61194366452
2022-05-04,98346.94538963317
2022-05-05,94129.90445220946
2022-05-06,92184.83860313414
2022-05-09,87923.90361030577
2022-05-10,89366.64855895995
2022-05-11,87212.31372436522
2022-05-12,88063.16190449524
2022-05-13,92125.506036499
2022-05-16,90914.06832630918
2022-05-17,93599.79534588622
2022-05-18,89414.99828045654
2022-05-19,90271.02405903624
2022-05-20,90431.62984280394
2022-05-23,91451.47113148497
2022-05-24,88765.19714466856
2022-05-25,90978.82964268493
2022-05-26,94125.80692143248
2022-05-27,97393.95772167968
2022-05-31,97017.27524678038
2022-06-01,95916.9508501129
2022-06-02,99293.15490246583
2022-06-03,96427.72982220456
2022-06-06,91723.86748112486
2022-06-07,92618.9246963043
2022-06-08,91657.49966883847
2022-06-09,89085.62479502868
2022-06-10,86109.95880778502
2022-06-13,78591.12856444548
2022-06-14,78623.64743632506
2022-06-15,80164.75598086546
2022-06-16,75647.18303195188
2022-06-17,76161.3541615219
2022-06-21,77957.17107920835
2022-06-22,77727.2827130432
2022-06-23,78503.00325564573
2022-06-24,81623.55796542356
2022-06-27,81120.96740466305
2022-06-28,78720.38197848508
2022-06-29,77865.86201846311
2022-06-30,76853.3237729187
2022-07-01,76482.32480410764
2022-07-05,77712.27533312986
2022-07-06,77744.46191920468
2022-07-07,80155.0520096893
2022-07-08,80196.42935572812
2022-07-11,78169.2284435272
2022-07-12,77254.543113327
2022-07-13,77247.2766718292
2022-07-14,76965.13579597473
2022-07-15,79246.9122138214
2022-07-18,79114.23516426084
2022-07-19,82124.18142982482
2022-07-20,84059.95917930601
2022-07-21,85517.58700798031
2022-07-22,83969.05702239988
2022-07-25,83521.66187934874
2022-07-26,81401.53661460875
2022-07-27,85510.8268634033
2022-07-28,86784.82251419064
2022-07-29,88133.05720512387
2022-08-01,88518.12886482237
2022-08-02,89343.16118316646
2022-08-03,90675.88473899839
2022-08-04,90222.47225486752
2022-08-05,89529.27215282439
2022-08-08,89473.55011611937
2022-08-09,88194.05950744628
2022-08-10,90408.9898768234
2022-08-11,91107.50044872281
2022-08-12,92330.09505084988
2022-08-15,92192.13952888487
2022-08-16,92472.88984840391
2022-08-17,91188.69542888639
2022-08-18,92048.01020233153
2022-08-19,91569.06981357571
2022-08-22,90003.12062408445
2022-08-23,90914.92042991635
2022-08-24,91984.75096225736
2022-08-25,93545.04090538021
2022-08-26,91187.98042041775
2022-08-29,90653.14951232908
2022-08-30,88764.9536992645
2022-08-31,88008.70879138944
2022-09-01,86878.14738571164
2022-09-02,87067.99749168393
2022-09-06,86098.3550891113
2022-09-07,86841.92897151945
2022-09-08,87644.78463935849
2022-09-09,89655.0968405914
2022-09-12,90580.78554718014
2022-09-13,86972.07135040281
2022-09-14,87993.33313125608
2022-09-15,87827.43126697537
2022-09-16,87196.40047370907
2022-09-19,87474.8845428085
2022-09-20,86343.51600856778
2022-09-21,84515.91578201292
2022-09-22,83342.09007244107
2022-09-23,80681.55337219236
2022-09-26,79297.45201156614
2022-09-27,79784.5066131973
2022-09-28,82734.16807201382
2022-09-29,81431.7180974197
2022-09-30,79632.62872243878
2022-10-03,82653.26705923078
2022-10-04,86079.32706630703
2022-10-05,86234.76972555158
2022-10-06,86679.28256334303
2022-10-07,84455.65579387662
2022-10-10,83334.29600624084
2022-10-11,82065.01136089323
2022-10-12,82232.82766193389
2022-10-13,84656.16642536162
2022-10-14,81325.04647266386
2022-10-17,83376.50339794157
2022-10-18,83791.25820537565
2022-10-19,84919.72579006192
2022-10-20,85188.79948394773
2022-10-21,88055.74338516232
2022-10-24,88410.3904754257
2022-10-25,90458.26347953794
2022-10-26,89994.79078186033
2022-10-27,88647.97039440153
2022-10-28,90744.6510897064
2022-10-31,89740.15201942442
2022-11-01,89932.87469753265
2022-11-02,87088.19816230772
2022-11-03,86616.5064613342
2022-11-04,88146.03520469664
2022-11-07,89354.5010439682
2022-11-08,90546.68909450529
2022-11-09,87982.16715320585
2022-11-10,94460.08845314024
2022-11-11,96780.50965530393
2022-11-14,95727.23530342101
2022-11-15,97190.5769364929
2022-11-16,94515.79374740599
2022-11-17,94390.43096847532
2022-11-18,93838.47496200561
2022-11-21,92863.48506725309
2022-11-22,94175.50622268676
2022-11-23,94849.69333061215
2022-11-25,94375.73413459776
2022-11-28,92902.3947201538
2022-11-29,93017.14346229553
2022-11-30,95717.7108743286
2022-12-01,95538.17082458494
2022-12-02,94987.64552711486
2022-12-05,94086.18456863402
2022-12-06,92580.2922711563
2022-12-07,92816.0983870697
2022-12-08,93815.32376319883
2022-12-09,93206.96454421997
2022-12-12,94315.41949432371
2022-12-13,95122.14746994017
2022-12-14,94487.46664527891
2022-12-15,92631.04290168762
2022-12-16,92560.05066169737
2022-12-19,92063.71702949524
2022-12-20,92184.123143692
2022-12-21,93005.05090522766
2022-12-22,91935.83122200011
2022-12-23,91964.01086799621
2022-12-27,91806.1906665802
2022-12-28,91705.81129524231
2022-12-29,91724.41114875794
2022-12-30,91724.41114875794
