,equity
2021-12-08,100000.0
2021-12-09,100000.0
2021-12-10,100000.0
2021-12-13,100000.0
2021-12-14,100000.0
2021-12-15,100000.0
2021-12-16,100000.0
2021-12-17,100000.0
2021-12-20,100000.0
2021-12-21,100000.0
2021-12-22,99567.71859954833
2021-12-23,99457.33125
2021-12-27,99532.16841278077
2021-12-28,99236.45824279786
2021-12-29,102205.15888549805
2021-12-30,100544.86898376465
2021-12-31,100126.63203521728
2022-01-03,100801.14046478271
2022-01-04,98522.86777008057
2022-01-05,94975.82987609864
2022-01-06,95380.75129425048
2022-01-07,94929.75842163086
2022-01-10,95836.2015890503
2022-01-11,96666.76921478272
2022-01-12,94007.63043823242
2022-01-13,94210.14869781493
2022-01-14,94255.84817993164
2022-01-18,91916.54889434815
2022-01-19,91138.61904663086
2022-01-20,89845.18733276367
2022-01-21,86264.28971496582
2022-01-24,88627.71981323243
2022-01-25,86679.80102691651
2022-01-26,85421.91067016602
2022-01-27,83100.45897491455
2022-01-28,84505.75826385498
2022-01-31,86349.83807434082
2022-02-01,86751.77796722412
2022-02-02,85737.93020019532
2022-02-03,83314.67887359619
2022-02-04,83380.55941192627
2022-02-07,82851.71844238281
2022-02-08,83039.50880218505
2022-02-09,84999.42857147216
2022-02-10,83122.0494668579
2022-02-11,81868.30822540283
2022-02-14,81142.48026062011
2022-02-15,82920.05856872558
2022-02-16,82441.10874725341
2022-02-17,81342.19801116943
2022-02-18,80723.44904113769
2022-02-22,79609.94876647949
2022-02-23,77814.02774597167
2022-02-24,78408.53589416503
2022-02-25,79415.941350708
2022-02-28,82009.10596252441
2022-03-01,81978.55414367675
2022-03-02,82219.27112365722
2022-03-03,81463.24518371582
2022-03-04,81382.87769104003
2022-03-07,79005.01524520873
2022-03-08,79391.36720825195
2022-03-09,81665.09562469482
2022-03-10,81485.62474227905
2022-03-11,79951.23253799438
2022-03-14,77871.43232131957
2022-03-15,78394.09126068115
2022-03-16,78952.35202194213
2022-03-17,82369.18407608032
2022-03-18,82624.78244186401
2022-03-21,85322.07629943847
2022-03-22,86955.58135772705
2022-03-23,87197.70343948364
2022-03-24,86774.85813690185
2022-03-25,87183.28534484863
2022-03-28,88410.04736114501
2022-03-29,88867.7666833496
2022-03-30,89038.01506973266
2022-03-31,88307.1073625183
2022-04-01,89192.54574371337
2022-04-04,90812.40688110351
2022-04-05,88319.47849822998
2022-04-06,87137.125234375
2022-04-07,88126.85327697753
2022-04-08,89280.33075119018
2022-04-11,85995.09203887939
2022-04-12,87543.21880889892
2022-04-13,88476.19295669555
2022-04-14,87203.86066604614
2022-04-18,88991.62827468872
2022-04-19,88411.06657577514
2022-04-20,87275.9894845581
2022-04-21,85372.59340835571
2022-04-22,83558.70536209106
2022-04-25,82003.39776397705
2022-04-26,78865.53319335937
2022-04-27,79882.07596755981
2022-04-28,80753.38799835205
2022-04-29,79313.42881179809
2022-05-02,81399.97335983276
2022-05-03,83080.86129928588
2022-05-04,85568.76238037109
2022-05-05,84728.17569137573
2022-05-06,85446.84565330505
2022-05-09,79387.16416431426
2022-05-10,80716.38404727935
2022-05-11,81334.25316120147
2022-05-12,81657.92456031799
2022-05-13,87129.47569080352
2022-05-16,89227.17584339141
2022-05-17,92578.0949582672
2022-05-18,88579.41604000091
2022-05-19,88250.62537952422
2022-05-20,85952.86610580444
2022-05-23,87802.05470367431
2022-05-24,85885.63663898467
2022-05-25,86599.24585796356
2022-05-26,87726.07558799743
2022-05-27,88769.36624847412
2022-05-31,89430.39496932982
2022-06-01,88215.60649200439
2022-06-02,91085.82655349732
2022-06-03,89770.12607074737
2022-06-06,89216.12502838134
2022-06-07,88672.97611442566
2022-06-08,86703.06496501922
2022-06-09,85098.7654693222
2022-06-10,83399.10621772765
2022-06-13,80393.50559230804
2022-06-14,80886.84538837432
2022-06-15,82331.62556720733
2022-06-16,77612.86516071319
2022-06-17,76925.58507953642
2022-06-21,79414.24680133819
2022-06-22,78886.52685047149
2022-06-23,81589.09452930451
2022-06-24,84492.97596851348
2022-06-27,83583.94621234894
2022-06-28,80380.18540302277
2022-06-29,78835.19597049712
2022-06-30,77355.92557941435
2022-07-01,77727.71635089874
2022-07-05,79257.48729206085
2022-07-06,78615.6261775589
2022-07-07,81524.95462299346
2022-07-08,80908.68449665069
2022-07-11,78527.13576007842
2022-07-12,78979.96560626983
2022-07-13,78935.22631488799
2022-07-14,78284.16533161163
2022-07-15,80571.1471553421
2022-07-18,81008.8644801712
2022-07-19,83620.70594135283
2022-07-20,87307.32532611847
2022-07-21,87773.86684223174
2022-07-22,85513.61686969757
2022-07-25,85174.98581501006
2022-07-26,82395.6554744339
2022-07-27,86320.4266939163
2022-07-28,87301.43639179229
2022-07-29,88902.43459552764
2022-08-01,88400.6746614456
2022-08-02,89725.40435474395
2022-08-03,92450.03594013213
2022-08-04,91261.29478473662
2022-08-05,91025.62724018095
2022-08-08,90596.76590106962
2022-08-09,88452.28495075225
2022-08-10,92022.06511737822
2022-08-11,92222.82540546416
2022-08-12,94047.80463275909
2022-08-15,92649.4267445755
2022-08-16,91982.88529682158
2022-08-17,89445.32645771025
2022-08-18,89871.04625019072
2022-08-19,87861.886438179
2022-08-22,87128.85666034697
2022-08-23,87355.13687946319
2022-08-24,88337.19681842803
2022-08-25,88485.7177876663
2022-08-26,87173.98777118682
2022-08-29,87835.67714496612
2022-08-30,85095.79744159698
2022-08-31,84894.58658466338
2022-09-01,83550.40691425322
2022-09-02,83690.57006202696
2022-09-06,82238.53000835417
2022-09-07,81558.38544418334
2022-09-08,81249.3456001663
2022-09-09,83777.7011553955
2022-09-12,84660.20213241575
2022-09-13,80691.50861953734
2022-09-14,82292.81508258817
2022-09-15,80015.22921539305
2022-09-16,79672.27707874298
2022-09-19,80504.87583690642
2022-09-20,78733.68467781066
2022-09-21,78301.02032230375
2022-09-22,76702.97094924925
2022-09-23,74114.27523704528
2022-09-26,71921.13562423704
2022-09-27,72824.74050388335
2022-09-28,75039.46582637785
2022-09-29,74218.0864804077
2022-09-30,73654.75095577238
2022-10-03,76706.56500183104
2022-10-04,79634.0997585678
2022-10-05,80854.86931819914
2022-10-06,81447.48604232786
2022-10-07,78920.47743541715
2022-10-10,76624.1749852371
2022-10-11,75703.91603595731
2022-10-12,75977.66608364103
2022-10-13,78000.17581016538
2022-10-14,75766.4813883972
2022-10-17,77569.47527343748
2022-10-18,77889.88032752989
2022-10-19,78343.43955451963
2022-10-20,78360.5355370712
2022-10-21,79938.06587535856
2022-10-24,79929.09136039732
2022-10-25,81492.5787137222
2022-10-26,81441.53426677702
2022-10-27,81705.18601448057
2022-10-28,82951.00379116056
2022-10-31,82613.86950046537
2022-11-01,83155.20244438169
2022-11-02,81228.35978061674
2022-11-03,81995.11118824003
2022-11-04,83966.76644641874
2022-11-07,83954.00058204649
2022-11-08,84337.99667007444
2022-11-09,82515.38611633299
2022-11-10,86339.2960122299
2022-11-11,87363.47041637418
2022-11-14,87169.99674350736
2022-11-15,87169.99674350736
2022-11-16,87169.99674350736
2022-11-17,87169.99674350736
2022-11-18,87169.99674350736
2022-11-21,87169.99674350736
2022-11-22,87169.99674350736
2022-11-23,87169.99674350736
2022-11-25,87169.99674350736
2022-11-28,87169.99674350736
2022-11-29,87169.99674350736
2022-11-30,87169.99674350736
2022-12-01,87169.99674350736
2022-12-02,87169.99674350736
2022-12-05,87169.99674350736
2022-12-06,87169.99674350736
2022-12-07,87169.99674350736
2022-12-08,87169.99674350736
2022-12-09,87169.99674350736
2022-12-12,87169.99674350736
2022-12-13,87169.99674350736
2022-12-14,87169.99674350736
2022-12-15,87169.99674350736
2022-12-16,87169.99674350736
2022-12-19,87169.99674350736
2022-12-20,87169.99674350736
2022-12-21,87169.99674350736
2022-12-22,87169.99674350736
2022-12-23,87169.99674350736
2022-12-27,87169.99674350736
2022-12-28,87169.99674350736
2022-12-29,87169.99674350736
2022-12-30,87169.99674350736
