,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,99100.14000000001
2026-01-02,101776.97
2026-01-05,102884.12000000001
2026-01-06,104164.25000000001
2026-01-07,103747.27000000002
2026-01-08,102306.68000000001
2026-01-09,104357.89
2026-01-12,104602.45500000002
2026-01-13,105381.47500000002
2026-01-14,103974.785
2026-01-15,106442.40500000001
2026-01-16,107131.42
2026-01-20,105809.13999999998
2026-01-21,109052.44000000003
2026-01-22,109736.44
2026-01-23,109514.00000000001
2026-01-26,110511.70500000002
2026-01-27,111939.87500000001
2026-01-28,112408.58500000002
2026-01-29,112406.87500000001
2026-01-30,110148.63999999998
2026-02-02,111172.72000000002
2026-02-03,108985.18
2026-02-04,105111.94
2026-02-05,105918.70999999999
2026-02-06,110259.12000000002
2026-02-09,112992.6
2026-02-10,113596.95000000001
2026-02-11,113786.63
2026-02-12,111088.51000000001
2026-02-13,113054.90000000002
2026-02-17,112649.1
2026-02-18,113764.72000000002
2026-02-19,113246.03000000003
2026-02-20,113050.32
2026-02-23,111792.58000000002
2026-02-24,114295.23000000001
2026-02-25,115063.58000000002
2026-02-26,113839.54000000001
2026-02-27,113891.46000000002
2026-03-02,113962.70000000001
2026-03-03,112615.25000000001
2026-03-04,114250.90000000002
2026-03-05,114307.73000000003
2026-03-06,113435.03000000003
2026-03-09,113952.57000000002
2026-03-10,113036.46
2026-03-11,113685.27000000003
2026-03-12,110997.34
2026-03-13,110576.25
2026-03-16,111542.68500000001
2026-03-17,112280.20500000002
2026-03-18,111353.01500000001
2026-03-19,112823.63700000002
2026-03-20,112587.22700000001
2026-03-23,113167.71700000002
2026-03-24,113846.23700000001
2026-03-25,115114.657
2026-03-26,111399.14200000002
2026-03-27,109835.75200000002
2026-03-30,109049.922
2026-03-31,110940.36200000002
2026-04-01,112108.90200000002
2026-04-02,113255.64200000002
2026-04-06,114905.94700000001
2026-04-07,114446.922
2026-04-08,118037.46200000001
2026-04-09,120612.1798828125
2026-04-10,121003.1999194336
2026-04-13,122426.69991210938
2026-04-14,121797.61005493166
2026-04-15,121725.97045654297
2026-04-16,123411.03858673097
2026-04-17,125161.8247079468
2026-04-20,124343.18341583252
2026-04-21,124752.32462219239
2026-04-22,126956.43206787111
2026-04-23,128333.72360076905
2026-04-24,138490.7444671631
2026-04-27,138119.3736660767
2026-04-28,137476.6532376099
2026-04-29,137283.21357086184
2026-04-30,137993.79242828372
2026-05-01,137904.8736660767
2026-05-04,138049.1741421509
2026-05-05,139393.1126187134
2026-05-06,141059.97461822513
2026-05-07,140229.27271392825
2026-05-08,140816.6126187134
2026-05-11,140972.6126187134
2026-05-12,140441.4328091431
2026-05-13,140925.03376129153
2026-05-14,141214.41309478763
2026-05-15,140457.03376129153
2026-05-18,140457.03376129153
2026-05-19,140457.03376129153
2026-05-20,140457.03376129153
2026-05-21,140457.03376129153
2026-05-22,140457.03376129153
