ticker,date,pe,ps,p_fcf,earnings_yield,sales_yield,fcf_yield,eps_ttm,rev_ps_ttm,fcf_ps_ttm,market_cap,adj_close,shares,revenue_ttm,net_income_ttm,fcf_ttm,revenue_q,asof_fiscal_period_end,asof_filed_date
FUND:DRI,2026-07-02,21.331412817089145,1.8478935075647902,22.839298103859274,0.04687922026425152,0.5411567257021376,0.043784182659756296,9.548359240069086,110.22279792746113,8.91796200345423,23586.143151855467,203.67999267578125,115.8,12763.8,1105.7,1032.6999999999998,3345.3,2026-02-28,2026-03-27
FUND:DRS,2026-07-02,40.508842510354924,3.1793137558871254,38.899219629148774,0.02468596824864543,0.3145332850991202,0.02570745658996869,1.0792705619650167,13.7513956084853,1.1239300334946036,11747.564328002929,43.720001220703125,268.7,3695.0,290.0,302.0,846.0,2026-03-31,2026-05-05
FUND:DT,2026-07-02,83.59218983970631,6.73699275844249,25.681387181524595,0.011962840092089557,0.14843418062856695,0.03893870657888014,0.5355763563990031,6.645398334688718,1.7432859113611894,13597.857929035186,44.77000045776367,303.727,2018.3869,162.669,529.483,531.7159,2026-03-31,2026-05-20
FUND:DTE,2026-07-02,25.038164356086828,1.9163330152039812,,0.0399390301053319,0.5218299700866743,-0.046068912890485696,6.076923076923077,79.39903846153847,-7.009615384615385,31648.23974609375,152.15499877929688,208.0,16515.0,1264.0,-1458.0,5141.0,2026-03-31,2026-04-30
FUND:DTM,2026-07-02,32.07212229784312,11.63745503440546,31.797414612208495,0.031179726452566277,0.08592944050426472,0.0314490977394135,4.508276533592989,12.424537487828626,4.547224926971762,14849.392623901367,144.58999633789062,102.7,1276.0,463.0,467.0,336.0,2026-03-31,2026-04-30
FUND:DUK,2026-07-02,19.535536287807936,2.9940038277431023,,0.05118876621903115,0.3340009089947643,-0.033222848663502606,6.525032092426187,42.57509627727856,-4.2349165596919125,99299.13095092773,127.47000122070312,779.0,33166.0,5083.0,-3299.0,9178.0,2026-03-31,2026-05-05
FUND:DUOL,2026-07-02,14.585111448300202,5.60660023557013,15.203937888754442,0.06856306882156485,0.17836120964281857,0.065772433912641,8.622491681466512,22.430706105701514,8.271541429358809,6160.605224647522,125.76000213623047,48.987,1098.813,422.39,405.198,291.967,2026-03-31,2026-05-05
FUND:DV,2026-07-02,34.322299331569916,2.457147000068768,13.916426011916109,0.02913557714591086,0.4069760579940936,0.07185753002557825,0.3333109903234455,4.65580593267848,0.8220501133399956,1877.3954511375428,11.4399995803833,164.108,764.0550000000001,54.699,134.905,180.825,2026-03-31,2026-05-06
FUND:DVA,2026-07-02,20.684114725444044,1.1682539441661743,10.634057971473531,0.04834627989999858,0.8559782785186628,0.09403747870122178,11.345421415607985,200.87242105263158,22.06777495462795,16162.896123886108,234.6699981689453,68.875,13835.088,781.4159,1519.9180000000001,3415.548,2026-03-31,2026-05-05
FUND:DVN,2026-07-02,10.936256156396613,1.4993307720913691,8.742837138776002,0.0914389701282829,0.6669642340529912,0.11437934667281244,3.6699029126213594,26.76860841423948,4.590614886731392,24803.42896270752,40.1349983215332,618.0,16543.0,2268.0,2837.0,3807.0,2026-03-31,2026-05-06
FUND:DXC,2026-07-02,98.35674848556519,0.14002067959033324,2.073093059414723,0.010167070540632601,7.1418022175421445,0.48237101342779115,0.10075566750629722,70.77525888609011,4.780296669465435,1770.4214727401734,9.90999984741211,178.65,12644.0,18.0,854.0,3130.0,2026-03-31,2026-05-08
FUND:DXCM,2026-07-02,29.96419681932838,5.786481396604978,19.50376991793978,0.03337316217850201,0.1728165929275632,0.05127213888429791,2.363821138211382,12.240599593495933,3.631605691056911,27878.688720703125,70.83000183105469,393.6,4817.9,930.4000000000001,1429.4,1191.9,2026-03-31,2026-04-30
FUND:EA,2026-07-02,58.67203971578949,6.910383644656124,22.40296996466004,0.01704389356231782,0.14470976597273452,0.044636938833443406,3.505928853754941,29.766798418972332,9.181818181818182,52042.09922790527,205.6999969482422,253.0,7531.0,887.0,2323.0,2120.0,2026-03-31,2026-05-11
FUND:EBAY,2026-07-02,25.45919337337964,4.48453906025405,30.8468235063355,0.039278542149163646,0.22298835768047698,0.03241824882859054,4.472647702407002,25.39168490153173,3.691466083150985,52038.59125518799,113.87000274658203,457.0,11604.0,2044.0,1687.0,3089.0,2026-03-31,2026-04-29
FUND:ECG,2026-07-02,31.67836777825215,1.7887055331588346,29.48851423433022,0.03156728297998108,0.5590635135085711,0.03391150846236296,4.36449237140792,77.29611830666744,4.688604973724823,7077.390858810425,138.25999450683594,51.189,3956.711,223.414,240.005,1036.953,2026-03-31,2026-05-06
FUND:ECL,2026-07-02,37.943880225514505,4.856368555475764,42.027477033297366,0.026354711064251482,0.2059151789195359,0.02379395744378669,7.422277405710258,57.99189284455411,6.701092351075078,79898.43238525391,281.6300048828125,283.7,16452.3,2105.7001,1901.0998999999997,4066.1,2026-03-31,2026-05-07
FUND:ED,2026-07-02,19.060012419635154,2.3870686480821024,,0.05246586297970219,0.41892385491445877,-0.02737666783495592,5.916575192096597,47.24204171240395,-3.087266739846323,41093.386776733394,112.7699966430664,364.4,17215.0,2156.0,-1125.0,5095.0,2026-03-31,2026-05-07
FUND:EEFT,2026-07-02,11.752093105444718,0.8355479627554983,11.824897073166742,0.08509122511433323,1.1968193862889287,0.08456733228310435,6.56734078029202,92.3705205990198,6.5269067314178955,3626.6959323402402,77.18000030517578,46.9901,4340.5,308.6,306.70000000000005,1011.8,2026-03-31,2026-05-07
FUND:EFX,2026-07-02,28.95517494962743,3.2207757406477358,17.76049577500192,0.03453614083629866,0.3104842064535944,0.05630473454505196,5.783940397350994,51.99834437086093,9.429635761589404,20230.980737304686,167.47500610351562,120.8,6281.4,698.7,1139.1,1648.9,2026-03-31,2026-04-21
FUND:EG,2026-07-02,7.114983584723758,0.836476308382644,,0.14054846200166257,1.1954911214802184,,51.10552763819096,434.6984924623116,,14471.876611328124,363.614990234375,39.8,17301.0,2034.0,,4068.0,2026-03-31,2026-05-05
FUND:EGP,2026-07-02,38.67313827283267,15.350991975838683,,0.02585774117800225,0.06514237005490756,-0.006576158856064489,5.4645164904941534,13.766537182982857,-1.389739663093415,11315.876278045655,211.3300018310547,53.546,737.143,292.60299999999995,-74.41499999999999,190.256,2026-03-31,2026-04-22
FUND:EHC,2026-07-02,17.580229658401098,1.7654417624782326,23.061748294353897,0.05688207830220967,0.5664304658774207,0.04336184695263652,6.055666003976144,60.30218687872763,4.616302186878728,10709.87590789795,106.45999908447266,100.6,6066.4,609.2,464.4,1586.6,2026-03-31,2026-05-01
FUND:EIX,2026-07-02,8.14834291182278,1.4768326130153584,,0.12272433927014252,0.6771248083140756,-0.022203643824057862,9.18346253229974,50.66925064599483,-1.6614987080103358,28959.210708618164,74.83000183105469,387.0,19609.0,3554.0,-643.0,4103.0,2026-03-31,2026-04-28
FUND:EL,2026-07-02,,2.050925368866644,23.491410035829286,-0.00815216248040051,0.4875847825475031,0.042568751661768794,-0.6787082649151616,40.593869731800766,3.5440613026819925,30421.375996398925,83.25499725341797,365.4,14833.0,-248.0,1295.0,3712.0,2026-03-31,2026-05-01
FUND:ELAN,2026-07-02,,2.585325975883916,40.15873015873016,-0.019130434782608695,0.386798418972332,0.024901185770750987,-0.4782608695652174,9.6699604743083,0.6225296442687747,12650.0,25.0,506.0,4893.0,-242.0,315.0,1371.0,2026-03-31,2026-05-06
FUND:ELF,2026-07-02,172.3384494006032,2.7715740393511616,23.86380923764389,0.0058025356702350595,0.3608058041394069,0.04190445833863578,0.44342976529460315,27.57277889167832,3.202338629509191,4535.603311325073,76.41999816894531,59.351,1636.4719999999998,26.31799999999999,190.062,449.292,2026-03-31,2026-05-21
FUND:ELS,2026-07-02,34.42762795817281,8.602139238617863,39.3123278818762,0.029046439133562467,0.11625015269581637,0.025437313277523327,1.9243265925985136,7.701572616097835,1.6852220046359205,13261.66,66.25,200.176,1541.67,385.204,337.341,397.622,2026-03-31,2026-04-28
FUND:ELV,2026-07-02,17.614343997446746,0.4608038598838075,14.318140399785007,0.05677191271755298,2.1701207109075686,0.06984147187263337,23.788566243194193,909.3239564428312,29.264972776769508,92352.00557861329,419.0199890136719,220.4,200415.0,5243.0,6450.0,50181.0,2026-03-31,2026-04-22
FUND:EME,2026-07-02,26.366725482595236,1.9872771190317209,32.5727833142497,0.03792659049225143,0.5032010837458034,0.030700477461578408,29.93318190972766,397.1464184214649,24.230044531966794,35268.767443603516,789.239990234375,44.687,17747.282,1337.6241,1082.768,4628.233,2026-03-31,2026-04-29
FUND:EMN,2026-07-02,19.84686734383566,0.9166454531994941,15.901405763434598,0.05038578545800554,1.0909343372724558,0.06288752169946556,3.4695652173913043,75.12173913043478,4.3304347826086955,7918.90007019043,68.86000061035156,115.0,8639.0,399.0,498.0,2177.0,2026-03-31,2026-05-01
FUND:EMR,2026-07-02,32.191815348989344,4.2988033162432675,25.27806752604428,0.031063796469974314,0.2326228781441208,0.03955998610137775,4.344582593250444,32.53463587921847,5.532859680284192,78741.18034362793,139.86000061035156,563.0,18317.0,2446.0,3115.0,4562.0,2026-03-31,2026-05-05
FUND:ENPH,2026-07-02,41.90229819862018,4.041063372521614,38.99333105798059,0.023865039460602415,0.24745961837663594,0.02564541096817463,1.0278672422851138,10.658085687963027,1.1045478425729232,5656.684549919128,43.06999969482422,131.337,1399.801,134.99699999999999,145.06799999999998,282.9,2026-03-31,2026-04-28
FUND:ENTG,2026-07-02,84.88217816786988,6.944738528431723,44.46529301609966,0.011781036038240194,0.14399390213267285,0.022489450359360674,1.7278067885117494,21.11814621409922,3.2983028720626635,22468.312561035156,146.66000366210938,153.2,3235.3,264.7,505.3,811.9,2026-03-31,2026-04-30
FUND:EOG,2026-07-02,12.615371545878718,2.9034792073226976,16.82355589221138,0.07926837480475851,0.344414383088385,0.0594404658805193,10.274766355140187,44.642990654205605,7.704672897196262,69346.69738769531,129.6199951171875,535.0,23884.0,5497.0,4122.0,6921.0,2026-03-31,2026-05-05
FUND:EPAM,2026-07-02,12.215508298619625,0.8503300328448833,8.689456318999644,0.08186315096793818,1.176013972662329,0.1150819986071491,7.137238617278482,102.5307753354373,10.033423767602384,4723.944722717285,87.18499755859375,54.183,5555.424999999999,386.717,543.641,1400.061,2026-03-31,2026-05-07
FUND:EPR,2026-07-02,18.277392813213602,6.245672204377283,17.92561211432743,0.05471239854718514,0.1601108683384231,0.05578610055947426,3.233502670654147,9.46255207449101,3.2969584579420945,4525.464183158874,59.099998474121094,76.573,724.576,247.599,252.458,181.252,2026-03-31,2026-05-07
FUND:EQH,2026-07-02,,1.143574359326599,12.665477664596647,-0.06821631170109252,0.8744512255318984,0.07895477979446949,-3.1113460183227626,39.883720930232556,3.6011275546159265,12944.118173217774,45.61000061035156,283.8,11319.0,-883.0,1022.0,4230.0,2026-03-31,2026-05-07
FUND:EQIX,2026-07-02,69.60774364577668,10.489848607915901,,0.01436621771693749,0.0953302604620409,-0.018589198733590002,14.403354705399739,95.57669127999432,-18.637252220770407,98982.21146429444,1002.5850219726562,98.727,9436.0,1422.0,-1840.0,2444.0,2026-03-31,2026-04-29
FUND:EQR,2026-07-02,28.01086114459351,8.567522657689402,19.171535016679822,0.03570043758519056,0.11671985472982603,0.052160664189381256,2.472433706908192,8.083433218733447,3.612386655172056,26670.65348226929,69.25499725341797,385.108,3112.9948,952.154,1391.159,779.846,2026-03-31,2026-04-30
FUND:EQT,2026-07-02,10.038723967758708,3.2062862540435764,8.122618331557096,0.09961425408365568,0.31188731160196936,0.12311301099977957,5.219787065982846,16.342895603845463,6.451121964243996,32970.55256009674,52.400001525878906,629.209,10283.097,3284.3370000000004,4059.1040000000003,3378.736,2026-03-31,2026-04-22
FUND:ERIE,2026-07-02,23.31790873394965,3.2578033745929376,24.811343237713594,0.042885492494618635,0.30695529625846435,0.04030414598754919,10.924650593656198,78.19379385503701,10.267078370265567,13323.666507308959,254.74000549316406,52.303,4089.7700000000004,571.392,536.9989999999999,1011.911,2026-03-31,2026-04-23
FUND:ES,2026-07-02,15.880315811200973,1.992753707760936,117.29919091605865,0.0629710398639971,0.5018181605210024,0.008525207993255618,4.642854980562106,36.99905465978374,0.6285636139612938,27765.53958416748,73.7300033569336,376.584,13933.252,1748.4249,236.70699999999988,4504.363,2026-03-31,2026-05-07
FUND:ESAB,2026-07-02,27.453508745423132,1.9533124669550121,25.769067259707878,0.036425216509591456,0.5119508613790216,0.038806216380349354,3.3795315432955193,47.4988002938056,3.6004407083979433,5684.166625213623,92.77999877929688,61.265,2910.014,207.047,220.581,745.597,2026-03-31,2026-05-07
FUND:ESI,2026-07-02,71.52029489749377,3.8016329692298907,86.95885405770501,0.013982045256290494,0.2630448568007272,0.01149969155914141,0.6101764464505539,11.479277390233896,0.5018465326220763,10635.067851257323,43.63999938964844,243.7,2797.4999000000003,148.7,122.30000000000001,840.0,2026-03-31,2026-04-29
FUND:ESS,2026-07-02,33.3400664582741,10.010524851374836,27.407710805016347,0.02999394141135034,0.09989486214228428,0.03648608258873533,8.884955477645743,29.59135614780801,10.808090037541497,19095.256343444824,296.2250061035156,64.462,1907.518,572.742,696.7111,484.756,2026-03-31,2026-04-29
FUND:ESTC,2026-07-02,16.921344904541403,3.577866991605896,19.33827424989147,0.0590969574606104,0.27949613620241326,0.05171092244726089,3.429987465118708,16.22195600107442,3.0013019861817853,6223.095330163574,58.040000915527344,107.2208,1739.3311,367.76599999999996,321.80199999999996,450.6811,2026-04-30,2026-06-08
FUND:ETN,2026-07-02,38.929756831286035,5.444597153074819,40.38772431729519,0.02568729119819075,0.18366831776254616,0.02475999866057745,10.24922918807811,73.28365878725592,9.879239465570402,155290.8,399.0,389.2,28522.0,3989.0,3845.0,7451.0,2026-03-31,2026-05-05
FUND:ETR,2026-07-02,29.601882635972196,3.970910379697934,,0.033781635185081114,0.251831420097693,-0.053746794058908656,3.853809003770075,28.728928865861917,-6.131434364653619,52763.221502882385,114.08000183105469,462.5107,13287.437000000002,1782.4279,-2835.8540000000003,3187.626,2026-03-31,2026-05-01
FUND:ETSY,2026-07-02,32.71410207172573,3.2094280034688105,13.849210620372524,0.030567857183042897,0.3115820011912344,0.07220628145614132,2.3528080046930904,23.982467012038434,5.55771757182163,9315.602277740478,76.97000122070312,121.029,2902.5739999999996,284.75800000000004,672.6450000000001,631.277,2026-03-31,2026-04-29
FUND:EVR,2026-07-02,19.196791066125698,3.129845593762677,9.416469572373888,0.052092039578665914,0.319504579392943,0.10619691300589,17.848817204301074,109.47505376344085,36.38731182795699,14339.48461303711,342.6400146484375,41.85,4581.531,746.973,1522.8090000000002,1400.469,2026-03-31,2026-05-06
FUND:EVRG,2026-07-02,23.280891299964,3.4051990143427475,,0.04295368193233849,0.29366859199359147,-0.0534620194915706,3.744057724957555,25.597623089983024,-4.660016977928692,20536.07421569824,87.16500091552734,235.6,6030.8,882.0999999999999,-1097.8999999999999,1443.7,2026-03-31,2026-05-07
FUND:EW,2026-07-02,49.67098626671123,8.637952747770104,49.97644345623576,0.020132477229875045,0.1157681720657885,0.020009427058884203,1.8877217151713448,10.855002583089375,1.876183915963492,54449.33514556885,93.76499938964844,580.7,6303.5,1096.2,1089.5,1648.6,2026-03-31,2026-05-06
FUND:EWBC,2026-07-02,12.897283379033416,3.8162412610618808,11.544574866506467,0.07753570814964482,0.26203794036903916,0.08662077309587517,10.025367300369279,33.8815064893931,11.20006622564228,17962.227123947145,129.3000030517578,138.919,4706.785,1392.714,1555.902,1158.066,2026-03-31,2026-05-08
FUND:EXC,2026-07-02,17.368898208469915,1.947396438365928,,0.05757417586294286,0.513506125562757,-0.04472927156822369,2.7085769980506824,24.157894736842106,-2.104288499025341,48268.16812133789,47.04499816894531,1026.0,24786.0,2779.0,-2159.0,7242.0,2026-03-31,2026-05-06
FUND:EXE,2026-07-02,6.716929803565148,1.5131261763423898,7.440965491282092,0.14887754215761337,0.660883418471587,0.13439116216458868,13.40344493871465,59.499333358254525,12.099236165626207,21675.532476104734,90.02999877929688,240.759,14325.0,3227.0,2913.0,4397.0,2026-03-31,2026-04-28
FUND:EXEL,2026-07-02,17.914035393995352,6.284988363289527,16.49415663674468,0.0558221516261597,0.15910928424959023,0.06062753143572438,3.117667083143176,8.886253282558114,3.3860475381749353,14929.933292099,55.849998474121094,267.322,2375.491,833.421,905.1650000000001,610.812,2026-03-31,2026-05-05
FUND:EXLS,2026-07-02,16.85445022769846,1.9654751671758015,14.27559374846384,0.059331511054368805,0.5087828209180092,0.07004962578930263,1.6031374558488554,13.747312054106901,1.8927409208931307,4239.551555825043,27.020000457763672,156.9042,2157.011,251.539,296.979,570.351,2026-03-31,2026-04-28
FUND:EXP,2026-07-02,16.723356284324822,3.069969311392311,35.89939017208091,0.059796609185281936,0.3257361551755949,0.02785562638269281,13.16422314717028,71.7108125737715,6.132415978132571,7087.508903503419,220.14999389648438,32.194,2308.6579,423.809,197.42700000000002,479.1059,2026-03-31,2026-05-19
FUND:EXPD,2026-07-02,26.76237979884522,2.0005524610376884,24.308549198377754,0.037365884779915925,0.49986192288169196,0.04113779032385592,6.2363659417047055,83.42695187803932,6.8658969539664065,22377.283581665037,166.89999389648438,134.076,11185.552,836.147,920.5519999999999,2782.962,2026-03-31,2026-05-06
FUND:EXPE,2026-07-02,21.93622796889274,2.151546187971287,7.9593043691081204,0.045586688897383675,0.4647820277299783,0.1256391204087167,12.214041222389126,124.52904528552784,33.66248861089906,32641.1072177124,267.92999267578125,121.827,15171.0,1488.0,4101.0,3426.0,2026-03-31,2026-05-08
FUND:EXR,2026-07-02,34.70332564879637,9.597902478293475,28.191681769421198,0.02881568210839999,0.1041894312076613,0.03547145601950837,4.28503606069271,15.49348955851182,5.274782932331168,32763.132118423462,148.7050018310547,220.323,3413.5721,944.092,1162.156,856.027,2026-03-31,2026-05-01
FUND:F,2026-07-02,,0.2876444601297985,5.72097892779213,-0.1117876663754367,3.4765140255047973,0.17479526015068284,-1.4996315401621223,46.637435519528374,2.3448784082535004,54612.464844703674,13.414999961853027,4071.0,189861.0,-6105.0,9546.0,43253.0,2026-03-31,2026-04-30
FUND:FAF,2026-07-02,10.669368733122104,0.9311595047641044,8.701848141090252,0.09372625738349347,1.073929863663192,0.11491811667891394,6.512100677637949,74.61665053242982,7.984511132623426,7177.28434677124,69.4800033569336,103.3,7707.9,672.7,824.8,1838.0,2026-03-31,2026-04-24
FUND:FANG,2026-07-02,170.59129405362842,3.1835936069937225,6.9709248217597795,0.00586196385664108,0.3141104435576195,0.14345298874526585,1.0042716908540554,53.81340349090498,24.57636708252002,48447.92751123047,171.32000732421875,282.792,15218.0,284.0,6950.0,4240.0,2026-03-31,2026-05-06
FUND:FAST,2026-07-02,42.785671858807724,6.585490664296281,47.20663999025356,0.023372310321548524,0.15184897389978444,0.021183460636183035,1.129116343730993,7.335824137631418,1.0233730124250586,55599.980580520634,48.310001373291016,1150.9,8442.8,1299.5,1177.8,2201.7,2026-03-31,2026-04-16
FUND:FBIN,2026-07-02,23.5531816889857,1.4403215532779114,17.938990876972845,0.04245710890378922,0.6942894090032748,0.05574449571093975,2.259567387687188,36.950083194675535,2.9667221297836934,6397.044146728515,53.220001220703125,120.2,4441.4,271.59999999999997,356.59999999999997,1011.3,2026-03-31,2026-05-07
FUND:FCN,2026-07-02,17.46762387198001,1.2024592657906938,18.198134174041343,0.05724877105947478,0.8316290027025872,0.054950688374770094,8.79283853737347,127.72989547957401,8.439876026245507,4658.230998931885,153.58999633789062,30.329,3873.92,266.678,255.973,983.345,2026-03-31,2026-04-30
FUND:FCNCA,2026-07-02,11.34739485360708,1.7186360848644502,10.846920233426156,0.08812595427417622,0.5818567460596934,0.09219206728545616,183.56548063296128,1212.001777792686,192.03515333461917,24839.447334545897,2082.989990234375,11.9249,14453.0,2189.0,2290.0,3478.0,2026-03-31,2026-05-08
FUND:FCX,2026-07-02,32.2245014356773,3.333316771647782,50.26801508202401,0.03103228771424379,0.30000149055910547,0.01989336555995431,1.8926592797783934,18.297091412742382,1.2132963988919667,88069.56242370605,60.9900016784668,1444.0,26421.0,2733.0,1752.0,6234.0,2026-03-31,2026-05-08
FUND:FDS,2026-07-02,15.96900591087048,3.7064301285083543,12.75997311247152,0.06262130564553654,0.2698013898355742,0.07837007109541681,15.638418391312756,67.37749993092204,19.57135751982537,9037.978275375366,249.72999572753906,36.191,2438.4591,565.97,708.307,622.918,2026-05-31,2026-07-01
FUND:FDX,2026-07-02,20.79632555524161,1.0143335232147692,24.820528024941012,0.04808541765436804,0.9858690234654364,0.04028923151816697,15.118055017043211,309.9572149602662,12.666934143405742,93250.72378970338,314.3999938964844,296.59900000000005,91933.0,4484.0,3757.0,24000.0,2026-02-28,2026-03-19
FUND:FE,2026-07-02,26.097275998111062,1.79001732066647,,0.03831817543227043,0.5586538121472892,-0.06274826098955834,1.8362068965517242,26.770689655172415,-3.0068965517241377,27793.59893798828,47.91999816894531,580.0,15527.0,1065.0,-1744.0,4202.0,2026-03-31,2026-04-28
FUND:FFIV,2026-07-02,33.41211649232384,7.338195274078413,24.580647130096796,0.029929262344986194,0.13627328827462795,0.040682411439672383,12.360187092045097,56.27814408879891,16.80102272330622,23662.92866949463,412.9800109863281,57.298,3224.6251,708.2139999999999,962.665,811.7,2026-03-31,2026-05-05
FUND:FHB,2026-07-02,12.979791378941263,3.172456933131511,8.595049313300215,0.07704284073644087,0.3152131048830052,0.1163460456768494,2.3089738839700127,9.446936536904003,3.4868909090466875,3696.670544305229,29.969999313354492,123.3457,1165.239,284.80199999999996,430.09299999999996,282.517,2026-03-31,2026-05-04
FUND:FHN,2026-07-02,12.502770388580322,2.507072466127997,23.679489372311217,0.07998227344184228,0.39887159765446745,0.042230640377292725,2.0539448063951626,10.243022749492676,1.0844828577766459,12502.770388580322,25.68000030517578,486.868,4987.0,1000.0,528.0,1199.0,2026-03-31,2026-05-07
FUND:FICO,2026-07-02,38.91937440868933,13.105972398718094,34.10859803244246,0.02569414373157897,0.07630109156172271,0.02931812087523645,31.98728313963281,94.98914013811688,36.4988630621526,29564.480059570313,1244.925048828125,23.748,2255.8021,759.634,866.7750000000001,691.677,2026-03-31,2026-04-28
FUND:FIS,2026-07-02,8.023081390655072,1.8732211883251484,11.602409525955439,0.12464039080605059,0.5338397869042376,0.08618899356749361,5.166344294003869,22.127659574468087,3.5725338491295937,21429.650394439697,41.45000076293945,517.0,11440.0,2671.0,1847.0,3295.0,2026-03-31,2026-05-08
FUND:FISV,2026-07-02,8.737058954238892,1.3256798792586275,6.480896767168394,0.1144549905451694,0.7543299220617571,0.1542996341287065,5.976839745984311,39.39110945087785,8.057527082555099,27958.588653564453,52.220001220703125,535.4,21090.0,3200.0,4314.0,5027.0,2026-03-31,2026-05-06
FUND:FITB,2026-07-02,23.3878182653606,3.4639754225908748,32.97405692805886,0.04275730162830482,0.28868565102348553,0.03032687188542647,2.4401591908788633,16.47529001581045,1.7307545692462618,47383.719805620574,57.06999969482422,830.2737,13679.0,2026.0,1437.0,3867.0,2026-03-31,2026-05-05
FUND:FIVE,2026-07-02,23.02668852436884,1.9972319781892125,20.077195716978814,0.0434278684467249,0.5006929645231539,0.04980775274080351,7.922545722660816,91.34141385077417,9.086427967701908,10144.384602722168,182.42999267578125,55.607,5079.222,440.549,505.269,1285.602,2026-04-30,2026-06-04
FUND:FIX,2026-07-02,51.735971282668956,6.245908372864355,45.66123745140361,0.019328911301120005,0.1601048142724199,0.021900413913755207,34.712405321834844,287.52903463731525,39.33051544637032,63306.56605212402,1795.8800048828125,35.251,10135.686,1223.647,1386.44,2865.332,2026-03-31,2026-04-23
FUND:FLEX,2026-07-02,58.785441346602006,1.8532345197753732,48.80300791038657,0.017011014582742488,0.5395971148439476,0.020490540292848906,2.328042328042328,73.84656084656085,2.804232804232804,51731.188385009766,136.85499572753906,378.0,27914.0,880.0,1060.0,7477.0,2026-03-31,2026-05-20
FUND:FLS,2026-07-02,26.28182442660362,1.9996557756630886,20.339288697496805,0.038049108911471,0.5000860708980768,0.04916592781944591,2.752472399315814,36.17622453739698,3.556663038407712,9304.370328979492,72.33999633789062,128.62,4652.986,354.02299999999997,457.4579999999999,1068.269,2026-03-31,2026-04-29
FUND:FLUT,2026-07-02,,1.102532592171046,15.383040806504546,-0.019981553260286285,0.907002665590915,0.0650066532734647,-2.1186440677966103,96.16949152542372,6.892655367231638,18767.309783935547,106.02999877929688,177.0,17022.0,-375.0,1220.0,4304.0,2026-03-31,2026-05-06
FUND:FMC,2026-07-02,,0.414004366677607,,-1.761467474557103,2.4154334603400907,-0.15457761444789847,-19.992656508169635,27.41517069627477,-1.7544559829503281,1421.939397790909,11.350000381469727,125.281,3434.6,-2504.7000000000003,-219.80000000000007,758.6,2026-03-31,2026-04-30
FUND:FNB,2026-07-02,11.718414183510674,2.5314890315191083,14.710884758269838,0.08533577874445925,0.3950244253675139,0.06797687674344959,1.6239399281024887,7.517315085985537,1.2936000111038628,6855.272297353745,19.030000686645508,360.235,2708.0,585.0,466.0,660.0,2026-03-31,2026-05-06
FUND:FND,2026-07-02,32.116567136955965,1.3702012477785226,60.75437249260979,0.031136578069992968,0.7298197995522762,0.016459720658322012,1.8383035977587734,43.08856163373636,0.9717819227366559,6406.548579345703,59.040000915527344,108.512,4675.626,199.478,105.45,1152.278,2026-03-31,2026-04-30
FUND:FNF,2026-07-02,17.241417376700973,0.879263822851435,2.410192632736405,0.05799987194506065,1.1373150742822784,0.41490459576446925,2.83271375464684,55.54646840148699,20.263940520446095,13137.960041046143,48.84000015258789,269.0,14942.0,762.0,5451.0,3226.0,2026-03-31,2026-05-08
FUND:FOUR,2026-07-02,123.9824668076312,1.6983899562689206,18.049953401588315,0.008065656586358945,0.588792930804203,0.05540180507679342,0.4141714534023166,30.234516098369113,2.844882606156896,7562.930475265503,51.349998474121094,147.282,4453.0,61.0,419.0,1121.0,2026-03-31,2026-05-07
FUND:FOX,2026-07-02,12.53582738701326,1.323918317337182,10.041573342312589,0.07977136004887639,0.7553336085048781,0.09958598776411452,3.9606481481481484,37.50231481481482,4.944444444444445,21448.800659179688,49.650001525878906,432.0,16201.0,1711.0,2136.0,3994.0,2026-03-31,2026-05-11
FUND:FOXA,2026-07-02,14.009070872981809,1.4795086885792157,11.221685516700315,0.071382321430654,0.6759000523074373,0.08911317275036641,3.9606481481481484,37.50231481481482,4.944444444444445,23969.520263671875,55.48500061035156,432.0,16201.0,1711.0,2136.0,3994.0,2026-03-31,2026-05-11
FUND:FR,2026-07-02,24.182033384343782,11.112263623452602,784.3760616369003,0.041353015443582664,0.08999066561825303,0.0012748986728548521,2.5804282267792527,5.615417671893848,0.07955367913148377,8276.736202392578,62.400001525878906,132.64,744.829,342.26800000000003,10.552000000000007,194.827,2026-03-31,2026-04-24
FUND:FRHC,2026-07-02,64.66044131651884,4.524390483134919,,0.015465406354171131,0.22102424707318957,-0.0013662144492020318,2.5087208351058603,35.85344742956248,-0.22162047187408082,9914.2561461792,162.21499633789062,61.118,2191.2909999999997,153.32799999999997,-13.545000000000073,503.14,2026-03-31,2026-06-01
FUND:FRPT,2026-07-02,15.776336763527068,2.781269840883607,67.54852129423477,0.06338607085973696,0.35954799685394817,0.01480417307203658,3.5737067427755975,20.27131644666429,0.8346592936139852,3160.66285987854,56.380001068115234,56.06,1136.41,200.342,46.79100000000001,297.644,2026-03-31,2026-05-06
FUND:FRT,2026-07-02,21.16535312897249,8.024914183030587,31.826887098509122,0.04724702649213709,0.12461192446326606,0.031419975095423124,5.735316517043225,15.126641434538785,3.8140707576561814,10519.900127105713,121.38999938964844,86.662,1310.9050000000002,497.034,330.535,341.084,2026-03-31,2026-05-01
