,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,99032.79000000001
2026-01-02,101274.68000000001
2026-01-05,101876.52
2026-01-06,101743.8
2026-01-07,100704.2
2026-01-08,98353.59000000001
2026-01-09,100703.77
2026-01-12,102279.84
2026-01-13,103823.48000000001
2026-01-14,102816.98999999999
2026-01-15,104797.62999999999
2026-01-16,106229.16500000001
2026-01-20,103462.875
2026-01-21,105887.84500000002
2026-01-22,105635.77500000001
2026-01-23,106180.54500000001
2026-01-26,106055.79500000001
2026-01-27,107992.815
2026-01-28,108259.945
2026-01-29,108582.33
2026-01-30,105607.215
2026-02-02,108022.11500000002
2026-02-03,106066.30500000001
2026-02-04,99902.655
2026-02-05,99728.905
2026-02-06,104510.085
2026-02-09,106331.36500000002
2026-02-10,105648.035
2026-02-11,106830.285
2026-02-12,103129.235
2026-02-13,104435.00500000002
2026-02-17,105507.16500000001
2026-02-18,106060.685
2026-02-19,106107.52500000001
2026-02-20,106452.365
2026-02-23,105949.255
2026-02-24,108263.065
2026-02-25,109798.035
2026-02-26,108099.765
2026-02-27,106877.615
2026-03-02,106628.24500000002
2026-03-03,104961.39499999999
2026-03-04,105897.695
2026-03-05,106275.435
2026-03-06,105068.85500000001
2026-03-09,107396.24500000001
2026-03-10,107179.015
2026-03-11,107201.23500000002
2026-03-12,105024.205
2026-03-13,102832.345
2026-03-16,103615.92500000002
2026-03-17,103983.35500000001
2026-03-18,104080.79500000001
2026-03-19,104736.48500000002
2026-03-20,104663.40500000001
2026-03-23,105105.945
2026-03-24,105300.82500000001
2026-03-25,105124.21500000001
2026-03-26,105071.43500000001
2026-03-27,105246.01500000001
2026-03-30,104730.395
2026-03-31,104805.505
2026-04-01,104661.37500000001
2026-04-02,104669.49500000001
2026-04-06,104734.45500000002
2026-04-07,104846.10500000001
2026-04-08,105233.835
2026-04-09,105286.615
2026-04-10,105166.84500000002
2026-04-13,105112.035
2026-04-14,104894.82500000001
2026-04-15,104606.56500000002
2026-04-16,104714.15500000001
2026-04-17,104547.695
2026-04-20,104423.865
2026-04-21,104643.10500000001
2026-04-22,105107.975
2026-04-23,105503.82500000001
2026-04-24,106407.17500000002
2026-04-27,106293.49500000001
2026-04-28,106149.365
2026-04-29,106380.785
2026-04-30,106555.365
2026-05-01,106443.71500000001
2026-05-04,106421.38500000001
2026-05-05,106171.695
2026-05-06,105946.365
2026-05-07,105308.945
2026-05-08,105325.18500000001
2026-05-11,105325.18500000001
2026-05-12,105325.18500000001
2026-05-13,105325.18500000001
2026-05-14,105325.18500000001
2026-05-15,105325.18500000001
2026-05-18,105325.18500000001
2026-05-19,105325.18500000001
2026-05-20,105325.18500000001
2026-05-21,105325.18500000001
2026-05-22,105325.18500000001
