,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,100260.13
2024-07-30,97284.61
2024-07-31,100368.41999999998
2024-08-01,96246.73999999999
2024-08-02,95718.35999999999
2024-08-05,92528.365
2024-08-06,92995.65499999998
2024-08-07,92317.00499999999
2024-08-08,96613.055
2024-08-09,96183.86499999999
2024-08-12,97108.49494506836
2024-08-13,98591.71463378906
2024-08-14,98894.49481689453
2024-08-15,101824.47422746658
2024-08-16,102562.96455499649
2024-08-19,104841.71476385117
2024-08-20,105624.41515289307
2024-08-21,106770.31391311645
2024-08-22,103751.34364660263
2024-08-23,105996.66452672957
2024-08-26,104262.89468175889
2024-08-27,103859.35421697615
2024-08-28,102068.07491098404
2024-08-29,100983.19575868607
2024-08-30,101906.91617414475
2024-09-03,96731.51697610854
2024-09-04,97418.21660776137
2024-09-05,97944.64557725904
2024-09-06,93531.73597354887
2024-09-09,95365.06713071822
2024-09-10,95700.86635856627
2024-09-11,97098.6670977783
2024-09-12,98059.75601800918
2024-09-13,98727.71693452835
2024-09-16,98625.96578035354
2024-09-17,98424.66601106644
2024-09-18,97495.54517061231
2024-09-19,99900.7053622627
2024-09-20,99793.18540803908
2024-09-23,100017.20542329786
2024-09-24,99607.59542329785
2024-09-25,99593.55542329788
2024-09-26,101168.68542329788
2024-09-27,100804.58542329786
2024-09-30,100130.98471330642
2024-10-01,98212.58621217727
2024-10-02,98769.49502885816
2024-10-03,99148.0658966255
2024-10-04,101833.15581773756
2024-10-07,101610.51526552197
2024-10-08,102982.415265522
2024-10-09,104371.415265522
2024-10-10,105250.99399965284
2024-10-11,105025.35415788648
2024-10-14,105371.14526552199
2024-10-15,103385.44455347059
2024-10-16,103179.25415788649
2024-10-17,104068.65399965284
2024-10-18,104755.17399965285
2024-10-21,104007.70399965286
2024-10-22,104991.71399965284
2024-10-23,104578.43399965286
2024-10-24,105128.41399965284
2024-10-25,105104.59423288345
2024-10-28,105602.76399965286
2024-10-29,107727.33353319168
2024-10-30,103893.26314447403
2024-10-31,100679.29438837052
2024-11-01,104765.28392190934
2024-11-04,105130.12392190934
2024-11-05,106790.13392190932
2024-11-06,109763.03392190933
2024-11-07,111779.11392190933
2024-11-08,111546.77392190932
2024-11-11,110476.22392190933
2024-11-12,109531.04392190932
2024-11-13,108023.84392190934
2024-11-14,107422.37892190935
2024-11-15,104589.38915262223
2024-11-18,105310.509094944
2024-11-19,104697.12924875261
2024-11-20,104503.61911417008
2024-11-21,105007.78919107436
2024-11-22,104511.84878030777
2024-11-25,106358.28835763932
2024-11-26,106066.48964517594
2024-11-27,105200.04887338639
2024-11-29,106713.99793100359
2024-12-02,107877.38779916763
2024-12-03,106690.26669916154
2024-12-04,106296.58648080827
2024-12-05,104892.73662637713
2024-12-06,105153.54794870378
2024-12-09,104976.84742853165
2024-12-10,104564.4967374611
2024-12-11,105628.01889642717
2024-12-12,106205.23933145525
2024-12-13,106010.83889505386
2024-12-16,106252.38809610368
2024-12-17,105680.35686563492
2024-12-18,103894.12768594742
2024-12-19,103303.35614786149
2024-12-20,104138.63707071304
2024-12-23,105054.98809610367
