,equity
2024-09-23,100000.0
2024-09-24,100000.0
2024-09-25,100000.0
2024-09-26,100000.0
2024-09-27,100000.0
2024-09-30,100000.0
2024-10-01,100000.0
2024-10-02,100000.0
2024-10-03,100000.0
2024-10-04,100000.0
2024-10-07,100009.47
2024-10-08,100663.61999999998
2024-10-09,101883.66942718506
2024-10-10,102346.64856025696
2024-10-11,102769.35955986023
2024-10-14,103485.77954048156
2024-10-15,98356.59972610475
2024-10-16,97869.37959892274
2024-10-17,97824.03997749327
2024-10-18,98540.92924942017
2024-10-21,98006.4192225647
2024-10-22,97932.62971801758
2024-10-23,96699.94923843384
2024-10-24,97832.08947158814
2024-10-25,98488.7099623108
2024-10-28,98284.93379943848
2024-10-29,100041.33939910887
2024-10-30,97919.969138031
2024-10-31,95553.8597529602
2024-11-01,97315.5500187683
2024-11-04,96981.44969589234
2024-11-05,98279.99947006225
2024-11-06,100597.30898117064
2024-11-07,102535.77925476074
2024-11-08,102691.49960769653
2024-11-11,101952.66921279907
2024-11-12,101568.79990310669
2024-11-13,101290.85900512694
2024-11-14,101078.32979919434
2024-11-15,98119.77536163329
2024-11-18,98831.94946823119
2024-11-19,99106.12922195435
2024-11-20,99463.57012329099
2024-11-21,101017.79957244874
2024-11-22,101958.08964645385
2024-11-25,102947.49946868895
2024-11-26,102612.12983535766
2024-11-27,101138.91958526612
2024-11-29,102071.31872909545
2024-12-02,103512.3345057678
2024-12-03,103077.21879089354
2024-12-04,104127.38930191039
2024-12-05,102062.36928604127
2024-12-06,102836.34928222655
2024-12-09,100857.01914489747
2024-12-10,99454.31430007934
2024-12-11,101346.80023986816
2024-12-12,101274.40003601073
2024-12-13,102384.50989273071
2024-12-16,104406.37978729246
2024-12-17,103453.10999908445
2024-12-18,99944.40970504761
2024-12-19,98945.73964630127
2024-12-20,100272.4801863098
2024-12-23,101488.10543807983
2024-12-24,102471.4304495239
2024-12-26,102531.00980773926
2024-12-27,101643.48988174438
2024-12-30,100093.7802531433
2024-12-31,99544.9900349426
2025-01-02,100020.7499673462
2025-01-03,102160.69002258299
2025-01-06,103121.05046203613
2025-01-07,101874.02958496092
2025-01-08,101584.83998565674
2025-01-10,99464.28000610351
2025-01-13,99423.47982162474
2025-01-14,99765.34011764526
2025-01-15,101374.51992858887
2025-01-16,102287.72026367187
2025-01-17,103763.10988037109
2025-01-21,105038.250030365
2025-01-22,106261.6998750305
2025-01-23,105990.45038436887
2025-01-24,105687.84009216308
2025-01-27,101648.73028305055
2025-01-28,103379.19976028443
2025-01-29,102723.0398008728
2025-01-30,104302.73032409669
2025-01-31,104120.51028884888
2025-02-03,103700.37523498535
2025-02-04,104635.67075454713
2025-02-05,105419.61041351318
2025-02-06,105505.0999975586
2025-02-07,104551.93045410157
2025-02-10,106177.42575027463
2025-02-11,106560.05993164063
2025-02-12,106528.68467178344
2025-02-13,107525.09038452149
2025-02-14,106565.38000549318
2025-02-18,108707.54998428345
2025-02-19,107612.50014434816
2025-02-20,107372.09976760863
2025-02-21,104328.72978637696
2025-02-24,102661.69986557006
2025-02-25,100290.9496646118
2025-02-26,101682.810690155
2025-02-27,98564.48954086303
2025-02-28,99640.69995559692
2025-03-03,97560.18009338378
2025-03-04,97354.07022003173
2025-03-05,97724.96010314942
2025-03-06,95632.52018020631
2025-03-07,96325.88975143433
2025-03-10,92456.84967544557
2025-03-11,91614.15993225097
2025-03-12,92936.41990371703
2025-03-13,93034.52046279908
2025-03-14,95203.5899961853
2025-03-17,96633.2196621704
2025-03-18,95932.35007476807
2025-03-19,96318.68010162353
2025-03-20,96292.38027626037
2025-03-21,95901.97957092283
2025-03-24,97688.54932495116
2025-03-25,97433.94474510194
2025-03-26,96047.90468551636
2025-03-27,94756.32499999998
