step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-07-26,NASDAQ:AMD,entry,0.04414136294521496,139.99,139.99,0.0,238.11224611281753,0.3333333333333333,
14,2024-07-26,NASDAQ:AVGO,entry,0.04414136294521496,151.63,151.63,0.0,219.83336630833824,0.3333333333333333,
14,2024-07-26,NASDAQ:CRWD,entry,0.04414136294521496,256.16,256.16,0.0,122.31938371850929,0.3333333333333333,
15,2024-07-29,NASDAQ:AMD,trim,0.04414136294521496,139.99,139.75,238.0,236.5597614788312,0.3333333333333333,
16,2024-07-30,NASDAQ:AMD,trim,0.04414136294521496,139.99,138.44,237.0,227.127323509583,0.3333333333333333,
17,2024-07-31,NASDAQ:AVGO,trim,0.04414136294521496,151.63,160.68,219.0,206.1449464774707,0.3333333333333333,
20,2024-08-05,NASDAQ:AMD,trim,0.04414136294521496,139.99,134.82,228.0,227.63746724027098,0.3333333333333333,
57,2024-09-26,NASDAQ:AMD,trim,0.0006774361646690986,139.99,167.49,228.0,227.32409895118116,0.3333333333333333,
59,2024-09-30,NASDAQ:AMD,trim,0.0006774361646690986,139.99,164.08,228.0,227.86793027791316,0.3333333333333333,
63,2024-10-04,NASDAQ:AMD,trim,0.0031770237641377563,139.99,170.9,228.0,226.2796762239126,0.3333333333333333,
64,2024-10-07,NASDAQ:AMD,exit,0.0031770237641377563,139.99,170.97,227.0,0.0,,horizon
64,2024-10-07,NASDAQ:AVGO,exit,0.0031770237641377563,151.63,175.08,207.0,0.0,,horizon
64,2024-10-07,NASDAQ:CRWD,exit,0.01015572105619499,256.16,286.97,122.0,0.0,,horizon
64,2024-10-07,NASDAQ:CHTR,entry,0.04414136294521496,324.57,324.57,0.0,15.102060572449691,0.3333333333333333,
65,2024-10-08,NASDAQ:CTAS,entry,0.04414136294521496,207.02,207.02,0.0,185.88801404051137,0.3333333333333333,
65,2024-10-08,NASDAQ:TSLA,entry,0.04414136294521496,244.5,244.5,0.0,157.39278800272666,0.3333333333333333,
66,2024-10-09,NASDAQ:CTAS,trim,0.01015572105619499,207.02,209.14,185.0,184.10222710341338,0.3333333333333333,
68,2024-10-11,NASDAQ:CTAS,trim,0.01015572105619499,207.02,208.05,185.0,178.7037880785446,0.3333333333333333,
69,2024-10-14,NASDAQ:CTAS,trim,0.0031770237641377563,207.02,211.5,179.0,177.238943144285,0.3333333333333333,
70,2024-10-15,NASDAQ:CTAS,trim,0.0031770237641377563,207.02,210.7,178.0,177.79295997468753,0.3333333333333333,
71,2024-10-16,NASDAQ:CTAS,trim,0.01015572105619499,207.02,212.93,178.0,176.94451875823546,0.3333333333333333,
72,2024-10-17,NASDAQ:CTAS,trim,0.01015572105619499,207.02,213.82,177.0,176.2858615568741,0.3333333333333333,
73,2024-10-18,NASDAQ:CTAS,trim,0.01015572105619499,207.02,214.02,177.0,176.08494279502176,0.3333333333333333,
74,2024-10-21,NASDAQ:CTAS,trim,0.01015572105619499,207.02,211.55,177.0,176.75326527747515,0.3333333333333333,
75,2024-10-22,NASDAQ:CTAS,trim,0.01015572105619499,207.02,211.54,177.0,176.8817229865873,0.3333333333333333,
76,2024-10-23,NASDAQ:CTAS,trim,0.01015572105619499,207.02,209.71,177.0,176.88955842488147,0.3333333333333333,
77,2024-10-24,NASDAQ:TSLA,trim,0.01015572105619499,244.5,260.4800109863281,157.0,151.68557480490975,0.3333333333333333,
78,2024-10-25,NASDAQ:TSLA,trim,0.01015572105619499,244.5,269.19000244140625,152.0,148.08624414651794,0.3333333333333333,
86,2024-11-06,NASDAQ:TSLA,trim,0.0031770237641377563,244.5,288.5299987792969,149.0,144.70519443035067,0.3333333333333333,
87,2024-11-07,NASDAQ:TSLA,trim,0.0031770237641377563,244.5,296.9100036621094,145.0,142.2313247852047,0.3333333333333333,
88,2024-11-08,NASDAQ:TSLA,trim,0.0031770237641377563,244.5,321.2200012207031,143.0,136.2284920641028,0.3333333333333333,
89,2024-11-11,NASDAQ:TSLA,trim,0.01015572105619499,244.5,350.0,137.0,128.6869227748326,0.3333333333333333,
95,2024-11-19,NASDAQ:TSLA,trim,0.01015572105619499,244.5,346.0,129.0,128.41272527499925,0.3333333333333333,
98,2024-11-22,NASDAQ:TSLA,trim,0.01015572105619499,244.5,352.55999755859375,129.0,127.5063624672796,0.3333333333333333,
103,2024-12-02,NASDAQ:TSLA,trim,0.04414136294521496,244.5,357.0899963378906,128.0,126.66882277387855,0.3333333333333333,
105,2024-12-04,NASDAQ:TSLA,trim,0.04414136294521496,244.5,357.92999267578125,127.0,126.73164277218606,0.3333333333333333,
106,2024-12-05,NASDAQ:TSLA,exit,0.01015572105619499,244.5,369.489990234375,127.0,0.0,,target
106,2024-12-05,NASDAQ:AMD,entry,0.04414136294521496,141.36,141.36,0.0,312.08770275277874,0.3333333333333333,
114,2024-12-17,NASDAQ:CHTR,exit,,324.57,371.03,15.0,0.0,,horizon
115,2024-12-18,NASDAQ:CTAS,exit,,207.02,204.39,177.0,0.0,,horizon
156,2025-02-20,NASDAQ:AMD,exit,,141.36,114.17,312.0,0.0,,horizon
