origin,end,strat_ret,idx_ret,excess
2025-12-30,2026-03-13,0.0848,-0.0383,0.1231
2026-01-07,2026-03-20,0.0694,-0.0599,0.1293
2026-01-14,2026-03-27,0.0348,-0.0805,0.1153
2026-01-22,2026-04-06,-0.0065,-0.0436,0.0371
2026-01-29,2026-04-13,-0.0113,-0.0119,0.0006
2026-02-05,2026-04-20,0.1343,0.0457,0.0886
2026-02-12,2026-04-27,0.1996,0.0499,0.1497
2026-02-20,2026-05-04,0.1567,0.0422,0.1146
2026-02-27,2026-05-11,0.1949,0.0776,0.1173
2026-03-06,2026-05-18,0.1414,0.0984,0.043
2026-03-13,2026-05-26,0.2662,0.1337,0.1325
2026-03-20,2026-06-02,0.3038,0.1696,0.1343
2026-03-27,2026-06-09,0.2697,0.1598,0.1099
