,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,98946.395
2026-01-02,99891.38499999998
2026-01-05,100493.545
2026-01-06,100395.545
2026-01-07,100618.775
2026-01-08,98566.36499999999
2026-01-09,100517.58499999999
2026-01-12,101180.06999999999
2026-01-13,102007.60999999999
2026-01-14,100679.95999999999
2026-01-15,101836.88999999998
2026-01-16,102544.89499999997
2026-01-20,100031.525
2026-01-21,102082.235
2026-01-22,102103.10499999998
2026-01-23,102235.235
2026-01-26,102698.89499999997
2026-01-27,104384.59499999999
2026-01-28,104126.42499999999
2026-01-29,103673.6
2026-01-30,101344.56499999999
2026-02-02,103202.265
2026-02-03,99946.055
2026-02-04,95651.58499999999
2026-02-05,93919.70499999999
2026-02-06,97688.16499999998
2026-02-09,98632.46499999998
2026-02-10,98471.06
2026-02-11,99391.49999999999
2026-02-12,96406.51
2026-02-13,97663.42
2026-02-17,97912.06
2026-02-18,98690.67
2026-02-19,98133.36999999998
2026-02-20,97380.65999999999
2026-02-23,96190.84999999999
2026-02-24,98341.66999999998
2026-02-25,99617.93
2026-02-26,99160.10399999999
2026-02-27,98077.934
2026-03-02,98116.484
2026-03-03,96992.81399999998
2026-03-04,98315.84399999998
2026-03-05,100263.86399999999
2026-03-06,99357.234
2026-03-09,100782.91399999999
2026-03-10,100435.25399999999
2026-03-11,100452.22399999999
2026-03-12,98486.354
2026-03-13,96977.394
2026-03-16,97144.699
2026-03-17,98255.95899999999
2026-03-18,98253.13899999998
2026-03-19,98396.90899999999
2026-03-20,97800.03899999999
2026-03-23,98594.38899999998
2026-03-24,97818.68899999998
2026-03-25,97256.95899999999
2026-03-26,97349.04899999998
2026-03-27,96329.76899999999
2026-03-30,96320.69899999998
2026-03-31,97004.699
2026-04-01,96877.50899999998
2026-04-02,97100.71899999998
2026-04-06,85094.359
2026-04-07,85987.42699999998
2026-04-08,86476.29699999999
2026-04-09,85509.99699999999
2026-04-10,84890.28699999998
2026-04-13,85579.057
2026-04-14,85243.987
2026-04-15,85364.00699999998
2026-04-16,85695.81699999998
2026-04-17,85714.99699999999
2026-04-20,85886.787
2026-04-21,86630.58699999998
2026-04-22,87637.11699999998
2026-04-23,87347.78699999998
2026-04-24,88329.91699999999
2026-04-27,88424.71699999999
2026-04-28,88294.16699999999
2026-04-29,88439.787
2026-04-30,88400.487
2026-05-01,88606.41699999999
2026-05-04,89051.66699999999
2026-05-05,89284.94699999999
2026-05-06,89014.227
2026-05-07,90219.027
2026-05-08,90009.587
2026-05-11,90009.587
2026-05-12,90009.587
2026-05-13,90009.587
2026-05-14,90009.587
2026-05-15,90009.587
2026-05-18,90009.587
2026-05-19,90009.587
2026-05-20,90009.587
2026-05-21,90009.587
2026-05-22,90009.587
