,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,100456.95887329102
2024-07-30,97892.02895996095
2024-07-31,100529.8292199707
2024-08-01,96538.67917663575
2024-08-02,95182.67895996095
2024-08-05,92032.72908996584
2024-08-06,93015.39908996582
2024-08-07,91340.76148996584
2024-08-08,96020.37899619143
2024-08-09,95033.7584406952
2024-08-12,95556.01970809023
2024-08-13,97706.85855994263
2024-08-14,97540.73873179474
2024-08-15,100697.32753600157
2024-08-16,101870.70763175048
2024-08-19,104443.06843800582
2024-08-20,103903.72878739395
2024-08-21,105245.89879574814
2024-08-22,102219.82918820418
2024-08-23,105503.27042965926
2024-08-26,104521.35869000472
2024-08-27,104166.35900242843
2024-08-28,102507.64895335236
2024-08-29,103323.8402643303
2024-08-30,103939.9501344017
2024-09-03,98452.04153965987
2024-09-04,98660.7096165184
2024-09-05,99451.56926548995
2024-09-06,95070.60889229813
2024-09-09,96375.16033505477
2024-09-10,97596.97903916398
2024-09-11,98630.4705709938
2024-09-12,99814.51991627729
2024-09-13,100721.16510502853
2024-09-16,100622.8442007927
2024-09-17,100466.68472813645
2024-09-18,100243.31412724532
2024-09-19,102430.46262227095
2024-09-20,102974.62341359175
2024-09-23,103894.10278851545
2024-09-24,104104.57281415023
2024-09-25,104176.96413556134
2024-09-26,105685.28392659224
2024-09-27,105383.65392659225
2024-09-30,104948.11342396773
2024-10-01,103143.08017256392
2024-10-02,103425.14019423141
2024-10-03,103554.22151167526
2024-10-04,104945.13090895308
2024-10-07,103952.56137739791
2024-10-08,105659.64051802292
2024-10-09,107109.23977919234
2024-10-10,108411.29993246688
2024-10-11,108975.78461554182
2024-10-14,108707.0852889122
2024-10-15,105775.84508055341
2024-10-16,106915.65433783187
2024-10-17,107431.44418066632
2024-10-18,108099.59410040511
2024-10-21,107295.06393988265
2024-10-22,107737.13365896835
2024-10-23,106409.72361883771
2024-10-24,107121.96393988264
2024-10-25,107229.05310324323
2024-10-28,107368.26413870466
2024-10-29,108060.68413870467
2024-10-30,106041.60366079939
2024-10-31,100964.98421835553
2024-11-01,101571.8841785301
2024-11-04,101729.7841785301
2024-11-05,103220.91417853012
2024-11-06,106570.09417853011
2024-11-07,108031.9948785301
2024-11-08,107555.6948785301
2024-11-11,106211.9748785301
2024-11-12,106701.51487853011
2024-11-13,105731.15519347151
2024-11-14,105330.82543517073
2024-11-15,104238.35079039533
2024-11-18,105355.55052580794
2024-11-19,104880.62018156965
2024-11-20,104919.83094878157
2024-11-21,106026.531487722
2024-11-22,105697.24094351729
2024-11-25,106469.57036406478
2024-11-26,105975.98101630172
2024-11-27,104520.25081023178
2024-11-29,106159.67954955061
2024-12-02,107084.08924864729
2024-12-03,106505.65799162825
2024-12-04,105904.90810332258
2024-12-05,104820.31766539534
2024-12-06,104876.56739470441
2024-12-09,103874.13822234113
2024-12-10,103285.06564024885
2024-12-11,103729.35878264387
2024-12-12,104398.842687368
2024-12-13,103060.79820929488
2024-12-16,103719.4798737999
2024-12-17,103035.17763754805
2024-12-18,101868.81705496748
2024-12-19,101119.39585562667
2024-12-20,101305.66657523115
2024-12-23,102006.5173747917
