step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-07-26,NASDAQ:AMD,entry,0.01971960468857734,139.99,139.99,0.0,238.11224611281753,0.3333333333333333,
14,2024-07-26,NASDAQ:AVGO,entry,0.01971960468857734,151.63,151.63,0.0,219.83336630833824,0.3333333333333333,
14,2024-07-26,NASDAQ:DXCM,entry,0.01971960468857734,64.0,64.0,0.0,489.5833333333335,0.3333333333333333,
16,2024-07-30,NASDAQ:DXCM,trim,0.01971960468857734,64.0,69.7,489.0,477.12879005260635,0.3333333333333333,
17,2024-07-31,NASDAQ:AVGO,trim,0.01971960468857734,151.63,160.68,219.0,215.8882042983984,0.3333333333333333,
18,2024-08-01,NASDAQ:DXCM,trim,0.01971960468857734,64.0,70.32,478.0,471.46345278725823,0.3333333333333333,
19,2024-08-02,NASDAQ:DXCM,trim,0.01971960468857734,64.0,72.3,472.0,459.6060396496081,0.3333333333333333,
20,2024-08-05,NASDAQ:DXCM,trim,0.01971960468857734,64.0,72.43,460.0,459.69437157715487,0.3333333333333333,
21,2024-08-06,NASDAQ:DXCM,trim,0.01971960468857734,64.0,75.25,460.0,445.08221483942407,0.3333333333333333,
31,2024-08-20,NASDAQ:AMD,trim,0.00044628176821534277,139.99,156.4,238.0,235.2095601023017,0.3333333333333333,
32,2024-08-21,NASDAQ:AMD,trim,0.00044628176821534277,139.99,157.81,236.0,234.06185835287155,0.3333333333333333,
39,2024-08-30,NASDAQ:AMD,exit,0.00044628176821534277,139.99,148.56,235.0,0.0,,horizon
39,2024-08-30,NASDAQ:AVGO,exit,0.01971960468857734,151.63,162.82,216.0,0.0,,horizon
39,2024-08-30,NASDAQ:DXCM,exit,0.01971960468857734,64.0,69.34,446.0,0.0,,horizon
39,2024-08-30,NASDAQ:INTC,entry,0.01971960468857734,22.040000915527344,22.040000915527344,0.0,234.41454960921337,0.3333333333333333,
40,2024-09-03,NASDAQ:AVGO,entry,0.01971960468857734,152.79,152.79,0.0,228.45575730311865,0.3333333333333333,
40,2024-09-03,NASDAQ:DXCM,entry,0.01971960468857734,72.36,72.36,0.0,482.390203957207,0.3333333333333333,
41,2024-09-04,NASDAQ:AVGO,trim,0.01971960468857734,152.79,154.12,228.0,226.32966834755968,0.3333333333333333,
42,2024-09-05,NASDAQ:AVGO,trim,0.01971960468857734,152.79,152.82,227.0,226.77871634712443,0.3333333333333333,
46,2024-09-11,NASDAQ:AVGO,trim,0.01971960468857734,152.79,158.27,227.0,221.10469502104905,0.3333333333333333,
47,2024-09-12,NASDAQ:AVGO,trim,0.01971960468857734,152.79,164.56,222.0,215.6891721937061,0.3333333333333333,
48,2024-09-13,NASDAQ:AVGO,trim,0.01971960468857734,152.79,167.69,216.0,213.83374152714535,0.3333333333333333,
53,2024-09-20,NASDAQ:AVGO,trim,0.01971960468857734,152.79,171.1,214.0,212.84169184000027,0.3333333333333333,
54,2024-09-23,NASDAQ:AVGO,trim,0.01971960468857734,152.79,172.94,213.0,210.9808416421824,0.3333333333333333,
55,2024-09-24,NASDAQ:AVGO,trim,0.01971960468857734,152.79,174.84,211.0,208.6077561595308,0.3333333333333333,
56,2024-09-25,NASDAQ:AVGO,trim,0.01971960468857734,152.79,175.52,209.0,206.62648245214214,0.3333333333333333,
57,2024-09-26,NASDAQ:AVGO,trim,0.01971960468857734,152.79,178.09,207.0,205.5397278597326,0.3333333333333333,
64,2024-10-07,NASDAQ:INTC,exit,0.01971960468857734,22.040000915527344,22.3799991607666,234.0,0.0,,horizon
64,2024-10-07,NASDAQ:CTAS,entry,0.01971960468857734,204.47,204.47,0.0,167.65735891842934,0.3333333333333333,
65,2024-10-08,NASDAQ:AVGO,exit,0.01971960468857734,152.79,180.73,206.0,0.0,,horizon
65,2024-10-08,NASDAQ:DXCM,exit,0.01971960468857734,72.36,69.43,482.0,0.0,,horizon
65,2024-10-08,NASDAQ:INTC,entry,0.01971960468857734,23.31999969482422,23.31999969482422,0.0,243.10935901553768,0.3333333333333333,
66,2024-10-09,NASDAQ:AVGO,entry,0.01971960468857734,185.95,185.95,0.0,199.02446923598356,0.3333333333333333,
89,2024-11-11,NASDAQ:CTAS,exit,0.01971960468857734,204.47,224.11,167.0,0.0,,horizon
89,2024-11-11,NASDAQ:ON,entry,0.01971960468857734,69.95999908447266,69.95999908447266,0.0,474.4539281364608,0.3333333333333333,
90,2024-11-12,NASDAQ:INTC,exit,0.01971960468857734,23.31999969482422,24.15999984741211,243.0,0.0,,horizon
90,2024-11-12,NASDAQ:CTAS,entry,0.01971960468857734,224.73,224.73,0.0,166.42500008565833,0.3333333333333333,
91,2024-11-13,NASDAQ:AVGO,exit,0.01971960468857734,185.95,173.58,199.0,0.0,,horizon
91,2024-11-13,NASDAQ:CTAS,trim,0.01971960468857734,224.73,223.62,166.0,165.32905303662577,0.3333333333333333,
91,2024-11-13,NASDAQ:INTC,entry,0.01971960468857734,24.920000076293945,24.920000076293945,0.0,266.8277897958333,0.3333333333333333,
100,2024-11-26,NASDAQ:CTAS,trim,0.01971960468857734,224.73,226.47,166.0,165.50000583137236,0.3333333333333333,
105,2024-12-04,NASDAQ:CTAS,trim,0.01971960468857734,224.73,223.6,166.0,162.65816882017134,0.3333333333333333,
106,2024-12-05,NASDAQ:CTAS,trim,0.01971960468857734,224.73,223.22,163.0,162.21797344021257,0.3333333333333333,
107,2024-12-06,NASDAQ:CTAS,trim,0.01971960468857734,224.73,223.71,163.0,162.5801226865072,0.3333333333333333,
114,2024-12-17,NASDAQ:ON,exit,,69.95999908447266,67.73999786376953,474.0,0.0,,horizon
115,2024-12-18,NASDAQ:CTAS,exit,,224.73,204.39,163.0,0.0,,horizon
116,2024-12-19,NASDAQ:INTC,exit,,24.920000076293945,19.059999465942383,266.0,0.0,,horizon
