,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99935.61902954102
2024-07-30,96334.92014556885
2024-07-31,100917.58907806397
2024-08-01,96355.91946624756
2024-08-02,95687.67907806396
2024-08-05,95036.38912658692
2024-08-06,96717.38961181641
2024-08-07,93067.30719409179
2024-08-08,97625.8068059082
2024-08-09,97202.06661181641
2024-08-12,98544.25607806398
2024-08-13,101856.33651477052
2024-08-14,102686.6969029541
2024-08-15,106364.59670886231
2024-08-16,107505.1369029541
2024-08-19,110673.49661181642
2024-08-20,108903.06661181641
2024-08-21,109889.13661181642
2024-08-22,107171.63627215577
2024-08-23,109798.54583544921
2024-08-26,107242.55646624757
2024-08-27,107769.4770970459
2024-08-28,105464.4867088623
2024-08-29,104270.78602954104
2024-08-30,106091.58704852295
2024-09-03,104303.42679606628
2024-09-04,104432.56684558105
2024-09-05,103826.40628627014
2024-09-06,99939.31572528076
2024-09-09,101370.84567370605
2024-09-10,102841.42605410765
2024-09-11,106278.5417177124
2024-09-12,106475.12150653076
2024-09-13,108327.91678012085
2024-09-16,107411.66656771851
2024-09-17,107222.60712031554
2024-09-18,106385.2463205261
2024-09-19,109589.5963637085
2024-09-20,110113.29693972779
2024-09-23,111082.27631510925
2024-09-24,111420.16638591002
2024-09-25,112092.24602893066
2024-09-26,116801.07092631531
2024-09-27,115106.22149691773
2024-09-30,114034.15107989502
2024-10-01,111540.65117671204
2024-10-02,112084.66103869629
2024-10-03,112641.65154292298
2024-10-04,115256.06158572386
2024-10-07,115292.90207713317
2024-10-08,116484.85173632813
2024-10-09,116605.07127764892
2024-10-10,117133.27027545165
2024-10-11,116783.26127215575
2024-10-14,117766.76232318114
2024-10-15,114866.78188006592
2024-10-16,116740.39093524171
2024-10-17,117548.25978167723
2024-10-18,118587.09101214599
2024-10-21,119414.13207232665
2024-10-22,119341.05017352293
2024-10-23,117427.88035540772
2024-10-24,118115.48155047608
2024-10-25,117972.58986163329
2024-10-28,117446.97163043212
2024-10-29,118566.5107850952
2024-10-30,117477.83006365967
2024-10-31,114668.34010943602
2024-11-01,115426.16009539794
2024-11-04,115287.04153643797
2024-11-05,116756.90141864013
2024-11-06,119617.14077716063
2024-11-07,121382.89156756591
2024-11-08,122118.29191851807
2024-11-11,120751.92977740479
2024-11-12,122031.40031695557
2024-11-13,120169.18031695556
2024-11-14,119414.73909426879
2024-11-15,117528.98069430541
2024-11-18,119117.59100138854
2024-11-19,119192.17062113952
2024-11-20,118815.93923846434
2024-11-21,119659.81045825194
2024-11-22,120248.1307674713
2024-11-25,121991.69998614502
2024-11-26,120925.73959788513
2024-11-27,119449.37933673096
2024-11-29,120483.50053782653
2024-12-02,122457.27907344053
2024-12-03,120959.55896289062
2024-12-04,120402.32002192686
2024-12-05,119488.18903392028
2024-12-06,120617.56891055296
2024-12-09,117990.40985476685
2024-12-10,116099.32874766541
2024-12-11,118582.35055010986
2024-12-12,118320.23031619264
2024-12-13,122914.12968547059
2024-12-16,126143.46065051269
2024-12-17,124726.14942431639
2024-12-18,121738.13950389098
2024-12-19,119509.09957278441
2024-12-20,119786.91952685546
2024-12-23,120634.81952685546
2024-12-24,120634.81952685546
2024-12-26,120634.81952685546
2024-12-27,120634.81952685546
2024-12-30,120634.81952685546
2024-12-31,120634.81952685546
2025-01-02,120634.81952685546
2025-01-03,120634.81952685546
2025-01-06,120634.81952685546
2025-01-07,120634.81952685546
2025-01-08,120634.81952685546
2025-01-10,120634.81952685546
2025-01-13,120634.81952685546
2025-01-14,120634.81952685546
2025-01-15,120634.81952685546
2025-01-16,120634.81952685546
2025-01-17,120634.81952685546
2025-01-21,120634.81952685546
2025-01-22,120634.81952685546
2025-01-23,120634.81952685546
2025-01-24,120634.81952685546
