,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,98917.12
2024-07-30,96336.57
2024-07-31,103934.79
2024-08-01,95463.10999999999
2024-08-02,94437.98999999999
2024-08-05,86595.49
2024-08-06,85115.79999999999
2024-08-07,84618.84999999999
2024-08-08,87192.7
2024-08-09,86539.63
2024-08-12,87497.55
2024-08-13,90041.91999999998
2024-08-14,90573.61
2024-08-15,92899.58
2024-08-16,92820.45000000001
2024-08-19,93770.96033651351
2024-08-20,94344.79955131529
2024-08-21,93770.96865394592
2024-08-22,91811.10966348648
2024-08-23,96098.9007851982
2024-08-26,94627.75190690994
2024-08-27,93861.71314912796
2024-08-28,92672.07527864455
2024-08-29,93823.11190690994
2024-08-30,98246.73598848341
2024-09-03,91916.87479806898
2024-09-04,91624.16445795058
2024-09-05,91311.0844579506
2024-09-06,87301.16445795058
2024-09-09,88590.9744579506
2024-09-10,87823.70445795059
2024-09-11,90077.5844579506
2024-09-12,91795.45445795059
2024-09-13,92975.78445795059
2024-09-16,92543.2344579506
2024-09-17,92123.5944579506
2024-09-18,92368.3244579506
2024-09-19,94031.9044579506
2024-09-20,93103.81445795059
2024-09-23,92728.37445795059
2024-09-24,92457.3344579506
2024-09-25,93389.2944579506
2024-09-26,94882.0644579506
2024-09-27,93817.1444579506
2024-09-30,94005.8744579506
2024-10-01,93311.0444579506
2024-10-02,93739.0044579506
2024-10-03,94353.6444579506
2024-10-04,96458.5644579506
2024-10-07,96085.58445795061
2024-10-08,96857.49445795061
2024-10-09,97898.29445795061
2024-10-10,97266.94445795062
2024-10-11,97428.99445795061
2024-10-14,97836.92445795062
2024-10-15,96354.2044579506
2024-10-16,98054.29445795063
2024-10-17,98110.28445795062
2024-10-18,99807.74445795061
2024-10-21,98220.20445795062
2024-10-22,100057.51445795062
2024-10-23,100381.85945795063
2024-10-24,100231.15945795062
2024-10-25,100378.75945795063
2024-10-28,100792.25945795063
2024-10-29,101385.25945795063
2024-10-30,99923.52945795062
2024-10-31,98300.94945795063
2024-11-01,98568.90945795062
2024-11-04,97977.21945795062
2024-11-05,97931.58945795061
2024-11-06,99315.18945795062
2024-11-07,101328.71945795062
2024-11-08,100666.17945795062
2024-11-11,99709.07945795062
2024-11-12,98825.05945795061
2024-11-13,98053.74945795062
2024-11-14,95956.73945795062
2024-11-15,94354.96945795062
2024-11-18,94809.90945795063
2024-11-19,94961.73945795062
2024-11-20,94357.30945795061
2024-11-21,94379.2994579506
2024-11-22,94177.58945795061
2024-11-25,94778.05945795061
2024-11-26,95295.41945795063
2024-11-27,94338.40945795062
2024-11-29,94750.48945795064
2024-12-02,94384.27945795062
2024-12-03,95269.73945795064
2024-12-04,95586.33945795063
2024-12-05,94754.94945795063
2024-12-06,95741.94945795063
2024-12-09,93117.94945795063
2024-12-10,91930.52945795062
2024-12-11,92199.28208604817
2024-12-12,93434.92180940633
2024-12-13,92613.89084115987
2024-12-16,93538.8004261971
2024-12-17,92905.29153276447
2024-12-18,91793.72973459249
2024-12-19,90963.88973459249
2024-12-20,91072.12973459248
2024-12-23,92840.04973459248
