,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,99150.11
2026-01-02,101716.37
2026-01-05,102219.56
2026-01-06,103572.24
2026-01-07,103275.15000000001
2026-01-08,100836.39
2026-01-09,103481.16
2026-01-12,104774.01
2026-01-13,105301.61
2026-01-14,103131.33
2026-01-15,105228.18
2026-01-16,106251.93999999999
2026-01-20,104862.98999999999
2026-01-21,107682.15000000001
2026-01-22,108088.68
2026-01-23,108078.92
2026-01-26,108152.95500000002
2026-01-27,109888.045
2026-01-28,110381.535
2026-01-29,110474.07
2026-01-30,109346.845
2026-02-02,109607.11499999999
2026-02-03,107419.66500000001
2026-02-04,104363.63500000001
2026-02-05,105431.15000000002
2026-02-06,109990.57000000002
2026-02-09,112581.41000000002
2026-02-10,112296.72000000002
2026-02-11,113332.16000000003
2026-02-12,110253.51000000002
2026-02-13,112736.13000000002
2026-02-17,112223.10000000002
2026-02-18,113643.79000000002
2026-02-19,113752.55000000002
2026-02-20,113669.4
2026-02-23,112207.81000000001
2026-02-24,115004.05000000002
2026-02-25,116782.35000000002
2026-02-26,114953.05000000002
2026-02-27,114381.03000000001
2026-03-02,114684.57
2026-03-03,113392.48999999999
2026-03-04,115177.26000000001
2026-03-05,115318.88
2026-03-06,113948.51000000002
2026-03-09,115608.30000000002
2026-03-10,114835.68000000001
2026-03-11,115083.94
2026-03-12,112483.42000000001
2026-03-13,111670.23000000001
2026-03-16,112840.505
2026-03-17,113452.66500000001
2026-03-18,112815.90500000001
2026-03-19,114885.527
2026-03-20,114546.487
2026-03-23,115328.52700000002
2026-03-24,117122.907
2026-03-25,118792.317
2026-03-26,114068.67199999999
2026-03-27,113101.112
2026-03-30,111379.372
2026-03-31,114072.742
2026-04-01,116045.40200000002
2026-04-02,117265.922
2026-04-06,118491.08200000001
2026-04-07,119058.042
2026-04-08,123877.932
2026-04-09,125882.816
2026-04-10,126354.48626977539
2026-04-13,127773.70593255616
2026-04-14,126381.8264046631
2026-04-15,127040.78687677003
2026-04-16,129628.94579766845
2026-04-17,131251.05579766846
2026-04-20,130458.84538873291
2026-04-21,130524.7770836792
2026-04-22,133110.89508294678
2026-04-23,134677.79534356692
2026-04-24,142704.73628778078
2026-04-27,145152.99481744386
2026-04-28,143734.09558648683
2026-04-29,144725.99652642824
2026-04-30,144634.9931084595
2026-05-01,146388.49652642824
2026-05-04,148785.2958428345
2026-05-05,151118.39703912355
2026-05-06,151118.39703912355
2026-05-07,151118.39703912355
2026-05-08,151118.39703912355
2026-05-11,151118.39703912355
2026-05-12,151118.39703912355
2026-05-13,151118.39703912355
2026-05-14,151118.39703912355
2026-05-15,151118.39703912355
2026-05-18,151118.39703912355
2026-05-19,151118.39703912355
2026-05-20,151118.39703912355
2026-05-21,151118.39703912355
2026-05-22,151118.39703912355
