date,ticker,p_raw,p_calibrated,y_true,sample_weight,K,rank,fwd_close_return,fwd_high_return,fwd_low_return,fwd_max_dd
2026-02-05,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,1,1,0.18294424438097612,0.19663479448652676,-0.06693157829380358,-0.17246696035242293
2026-02-06,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,1,1,0.17107193009829924,0.20287096270869087,-0.06206896551724139,-0.17246696035242293
2026-02-09,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,1,1,0.1809765612905223,0.19348546304610315,-0.06938724958974529,-0.17246696035242293
2026-02-10,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,1,1,0.2274288145379404,0.2575439876014223,-0.037712340839334946,-0.20025255714105306
2026-02-11,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,1,1,0.22702130163587153,0.23720107096622356,-0.06831822996351644,-0.20025255714105306
2026-02-12,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,1,1,0.2328633636834252,0.28048935716678347,-0.03571972349949748,-0.20025255714105306
2026-02-13,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,1,1,0.07382153221943577,0.1848071342030373,-0.10777380180890928,-0.20025255714105306
2026-02-17,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,1,1,0.06532453429120366,0.17088491632556457,-0.1182580124189011,-0.20025255714105306
2026-02-18,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,1,1,0.06821012726780395,0.13864040075819117,-0.14253994042783635,-0.20025255714105306
2026-02-19,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,1,1,0.05205094232485186,0.13700862558472826,-0.14376875861882477,-0.20025255714105306
2026-02-20,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,1,1,0.04262347487878948,0.1201979327614684,-0.15642815280515732,-0.20025255714105306
2026-02-23,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,1,1,0.14082510062202713,0.21089416392242977,-0.02076472740578117,-0.1913122535645907
2026-02-24,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,1,1,0.10035761169707125,0.19845140554977148,-0.030827033633606504,-0.1913122535645907
2026-02-25,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,1,1,0.11667630443485599,0.1776606912503893,-0.0476402295271563,-0.1913122535645907
2026-02-26,NASDAQ:ADSK,0.37750548,0.37750548,1,1.0,1,1,0.04733347611908334,0.13407539087599063,-0.08288712786463914,-0.1913122535645907
2026-02-27,NASDAQ:ADSK,0.37750548,0.37750548,0,1.0,1,1,-0.03985846178875019,0.0767881400740229,-0.1292146256151625,-0.1913122535645907
2026-03-02,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.04887827002510725,0.0721223779055642,-0.132987770308577,-0.1913122535645907
2026-03-03,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.08827940015785318,0.04479044988161007,-0.15509076558800317,-0.1913122535645907
2026-03-04,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.09317926247624941,0.02660010081817843,-0.16980107797898325,-0.1913122535645907
2026-03-05,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.1041193396940785,-0.00405118885355138,-0.18938361350901112,-0.18608629538110633
2026-03-06,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.06705237748572745,0.005862293574466326,-0.17966205601747198,-0.1844430900502818
2026-03-09,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.06362416107382551,0.003950143815915519,-0.1789069990412272,-0.1821376728550691
2026-03-10,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.04025999606066577,0.02241481189678951,-0.15658853653732518,-0.17507898589812754
2026-03-11,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.04622165746733908,0.03002025175713774,-0.14982329349164125,-0.17460195073056017
2026-03-12,NASDAQ:ADSK,0.3897766,0.3897766,0,1.0,1,1,-0.035615670895193796,0.03801672736003847,-0.14322301812797633,-0.17460195073056017
2025-12-29,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.11479156840692228,0.31770852229438007,-0.01875702935094159,-0.1622797356828194
2025-12-29,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.28215168218969766,0.5052271431286826,-0.026953050750807894,-0.20025255714105306
2025-12-29,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.08288112796252489,0.23816149529242603,-0.12703492416863793,-0.2949505543901708
2025-12-30,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.1137107925187395,0.32159231496979834,-0.015864929772214542,-0.16433370044052853
2025-12-30,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.31372850713543854,0.5230603531176672,-0.015424856714236324,-0.20025255714105306
2025-12-30,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.10193182873595252,0.23971394074486851,-0.12594037336305375,-0.2949505543901708
2025-12-31,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.14646017699115066,0.3392330383480826,-0.002728613569321525,-0.16433370044052853
2025-12-31,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.3470563056928284,0.5407214288493716,0.03155764815751594,-0.20025255714105306
2025-12-31,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.08208815838625316,0.24654463952185268,-0.12112439297721334,-0.2949505543901708
2026-01-02,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.1458318112077155,0.32680645868342206,9.132753707885577e-05,-0.16433370044052853
2026-01-02,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.3108937404693717,0.4726447725666678,0.026964704132108386,-0.20025255714105306
2026-01-02,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.12153756656374459,0.19461225220387512,-0.15773929386494834,-0.2949505543901708
2026-01-05,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.11287821414403676,0.30982004399725915,0.008294565256590447,-0.16433370044052853
2026-01-05,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.2291432189082725,0.39262099043331466,-0.017128587507034387,-0.20025255714105306
2026-01-05,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.09779265424280803,0.20752668717206424,-0.1486339786502624,-0.2949505543901708
2026-01-06,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.05973919573974196,0.23984433672424377,-0.021130606950228725,-0.17150330396475766
2026-01-06,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.20674977196716315,0.3376237289280768,-0.05594405594405594,-0.20025255714105306
2026-01-06,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.04236062514578953,0.2454397014229064,-0.12190342897130857,-0.2949505543901708
2026-01-07,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.056471712929768936,0.24005599371777797,-0.011540168664003536,-0.17150330396475766
2026-01-07,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.22197125256673522,0.3550650239561943,-0.04363449691991783,-0.20025255714105306
2026-01-07,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,-0.04137701171317021,0.2711170364727167,-0.10379963812970194,-0.2949505543901708
2026-01-08,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.04355528814012555,0.21406605161117787,-0.022429469180371808,-0.17150330396475766
2026-01-08,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.2845831558017329,0.4058727453486721,0.017256071580741494,-0.20025255714105306
2026-01-08,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,-0.009771350400625378,0.3042798514754739,-0.08041821379714675,-0.2949505543901708
2026-01-09,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.06945136742764091,0.20692519855115798,-0.028179310803176927,-0.17150330396475766
2026-01-09,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.2417491201274986,0.3146623281758416,-0.045454213427186474,-0.20025255714105306
2026-01-09,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,0.010828370330265402,0.31397351971255594,-0.07358369838066636,-0.2949505543901708
2026-01-12,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.0958619750901788,0.2359627033281153,-0.001973728986592427,-0.17150330396475766
2026-01-12,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.20212211951568793,0.28873193594584023,-0.06428166905350874,-0.20025255714105306
2026-01-12,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,0.06057104338196351,0.28537724493235106,-0.09374548606095623,-0.2949505543901708
2026-01-13,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.058100671820667804,0.2261571182606934,-0.009891630937510554,-0.17150330396475766
2026-01-13,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.11047331649555558,0.2987502870075769,-0.057007577000032894,-0.20025255714105306
2026-01-13,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,-0.07783862062723446,0.2081278001538669,-0.14821016427569356,-0.2949505543901708
2026-01-14,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.031712473572938604,0.2188328467398235,-0.01399375817980475,-0.17150330396475766
2026-01-14,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.11686375832256801,0.3115704395640797,-0.047699161946404334,-0.20025255714105306
2026-01-14,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,-0.0966457960644006,0.19391771019677995,-0.1582289803220036,-0.2949505543901708
2026-01-15,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.0033101621979476636,0.2022509102946044,-0.027408142999007068,-0.17246696035242293
2026-01-15,NASDAQ:ADSK,0.38523325,0.38523325,0,1.0,3,2,-0.10134980553649042,0.045717608480134286,-0.18016472203157174,-0.21600700674822504
2026-01-15,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,3,0.012661401529397098,0.2409113701892942,-0.09900307133007402,-0.20025255714105306
2026-01-16,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.05958368026644467,0.2096586178184845,-0.021415487094088248,-0.17246696035242293
2026-01-16,NASDAQ:ADSK,0.38523325,0.38523325,0,1.0,3,2,-0.09894990402348602,0.0322176220407242,-0.1907486168090632,-0.21600700674822504
2026-01-16,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,3,0.045197394575089644,0.21081924100180416,-0.12085226751475497,-0.20025255714105306
2026-01-20,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.08424933202556883,0.22839652315080983,0.009233266817735952,-0.17246696035242293
2026-01-20,NASDAQ:ADSK,0.38523325,0.38523325,0,1.0,3,2,-0.06302438255800213,0.08027691338086429,-0.1530704691377477,-0.21600700674822504
2026-01-20,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,3,0.11177450271815981,0.24422587436759557,-0.0965964868177106,-0.20025255714105306
2026-01-21,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.043840377742072834,0.19093681345706126,-0.014460438731678571,-0.17246696035242293
2026-01-21,NASDAQ:ADSK,0.38523325,0.38523325,0,1.0,3,2,-0.07520198881292728,0.06529637973896851,-0.16481510254816656,-0.21600700674822504
2026-01-21,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,3,0.07142417906776544,0.2174086828188413,-0.1160678268355676,-0.20025255714105306
2026-01-22,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.06106573317775199,0.17723324257746675,-0.02580059639569554,-0.17246696035242293
2026-01-22,NASDAQ:ADSK,0.38523325,0.38523325,0,1.0,3,2,-0.11880490788449416,0.016606368387886095,-0.2029877302887645,-0.21600700674822504
2026-01-22,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,3,0.10612001631167844,0.24204021456130986,-0.09818344364628762,-0.20025255714105306
2026-01-23,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.07136780104712037,0.18848167539267013,-0.016492146596858714,-0.17246696035242293
2026-01-23,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.09904460574477336,0.2282089459643899,-0.10822600657609038,-0.20025255714105306
2026-01-23,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.1469115834873691,0.0032724892174984532,-0.27518484288354905,-0.277549055808587
2026-01-26,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.1388112233150225,0.19469754284398544,-0.011348310910825221,-0.17246696035242293
2026-01-26,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.20741250860827654,0.23943529706379518,-0.10007481374820004,-0.20025255714105306
2026-01-26,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.07755361903625013,0.03668696032788188,-0.25104452668019583,-0.277549055808587
2026-01-27,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.15643616496066892,0.19540532534641075,-0.010762597505183713,-0.17246696035242293
2026-01-27,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.19566589522406908,0.1984689369120256,-0.13591385891617325,-0.20025255714105306
2026-01-27,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.061064159028687115,0.033725350156727396,-0.2531841447446732,-0.277549055808587
2026-01-28,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.10236914600550961,0.14348681621408899,-0.0537268791814246,-0.17246696035242293
2026-01-28,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.18631031922791386,0.20947290274684494,-0.1462803266518189,-0.20025255714105306
2026-01-28,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.030466091635673043,0.030821397483580038,-0.25528210809527585,-0.277549055808587
2026-01-29,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.098242861625353,0.1396297458424851,-0.05691873235017253,-0.17246696035242293
2026-01-29,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.15934259096502035,0.19320911700943366,-0.15776029765043653,-0.20025255714105306
2026-01-29,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,-0.021215005155047928,0.0018637481164247571,-0.25362836069474193,-0.2550168216900851
2026-01-30,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.12133299022130739,0.16829644879053007,-0.03319608852290268,-0.17246696035242293
2026-01-30,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.22747580044676097,0.26362000496401095,-0.10806000248200553,-0.20025255714105306
2026-01-30,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.07747222574240697,0.07911967220039706,-0.20491699404384744,-0.2550168216900851
2026-02-02,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.09808748343116824,0.14624755412485002,-0.05144227734646223,-0.17246696035242293
2026-02-02,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.20054811205846534,0.2402253349573693,-0.12457338611449453,-0.20025255714105306
2026-02-02,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.04811791935680354,0.048361554391521455,-0.23571689608965773,-0.2550168216900851
2026-02-03,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.13656076327540223,0.16675768575925964,-0.034469465771467145,-0.17246696035242293
2026-02-03,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.2235227664982582,0.27809332538362574,-0.09784385100574267,-0.20025255714105306
2026-02-03,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.1493122960637725,0.15377307835281462,-0.22258477551526168,-0.1430912815843387
2026-02-04,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.1591873673698665,0.16230807639495692,-0.06203969541879917,-0.17246696035242293
2026-02-04,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.33380376344086016,0.3685819892473119,-0.01774193548387104,-0.20025255714105306
2026-02-04,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,0.3906289025425844,0.4039162795344424,-0.05979319646335979,-0.1430912815843387
2026-02-05,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.18294424438097612,0.19663479448652676,-0.06693157829380358,-0.17246696035242293
2026-02-05,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.2882660613835981,0.3398138096647916,0.01416559755255098,-0.20025255714105306
2026-02-05,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,0.4283116883116882,0.4940779220779221,-0.022233766233766272,-0.1430912815843387
2026-02-06,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.17107193009829924,0.20287096270869087,-0.06206896551724139,-0.17246696035242293
2026-02-06,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.22269076927847187,0.26287556974977533,-0.019875352702241722,-0.20025255714105306
2026-02-06,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.3648531951640761,0.37982153137593566,-0.09700633275762804,-0.1430912815843387
2026-02-09,NASDAQ:ADI,0.38523325,0.38523325,1,1.0,3,1,0.1809765612905223,0.19348546304610315,-0.06938724958974529,-0.17246696035242293
2026-02-09,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,2,0.2205584293795566,0.2320839761623863,-0.04207883352996333,-0.20025255714105306
2026-02-09,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.40490740740740727,0.4085648148148149,-0.12861111111111112,-0.1430912815843387
2026-02-10,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,1,0.2274288145379404,0.2575439876014223,-0.037712340839334946,-0.20025255714105306
2026-02-10,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.42964835885189867,0.4525448330758066,-0.11869644613007446,-0.1430912815843387
2026-02-10,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.23352132534367298,0.26104453060744914,-0.14827869815532846,-0.1789092144758453
2026-02-11,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,1,0.22702130163587153,0.23720107096622356,-0.06831822996351644,-0.20025255714105306
2026-02-11,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.6284764491057215,0.6527296563348628,-0.11873770952336371,-0.13842351002471853
2026-02-11,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.2333994631812346,0.2525090442291984,-0.15404364569961493,-0.1789092144758453
2026-02-12,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,1,0.2328633636834252,0.28048935716678347,-0.03571972349949748,-0.20025255714105306
2026-02-12,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.6248907448771486,0.7140429251238225,-0.08604447897445855,-0.13146601448940987
2026-02-12,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.26279554307455366,0.2963432678080744,-0.12443760002415694,-0.1789092144758453
2026-02-13,NASDAQ:AMAT,0.38523325,0.38523325,1,1.0,3,1,0.07382153221943577,0.1848071342030373,-0.10777380180890928,-0.20025255714105306
2026-02-13,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.5589909318927262,0.7026336098784489,-0.0921281111325487,-0.13146601448940987
2026-02-13,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.22960297690438836,0.32026324691699726,-0.10828182181628088,-0.1789092144758453
2026-02-17,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,1,0.06532453429120366,0.17088491632556457,-0.1182580124189011,-0.20025255714105306
2026-02-17,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.6599862123301161,0.7381819972424659,-0.07317313374039791,-0.13146601448940987
2026-02-17,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.21925181933000526,0.2910025861550489,-0.1280447464966622,-0.1789092144758453
2026-02-18,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,1,0.06821012726780395,0.13864040075819117,-0.14253994042783635,-0.20025255714105306
2026-02-18,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,2,0.7713871676993804,0.773735758544873,-0.05946432140715574,-0.13146601448940987
2026-02-18,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.25162663788192274,0.2872477586878954,-0.1305807921801445,-0.1789092144758453
2026-02-19,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,1,0.05205094232485186,0.13700862558472826,-0.14376875861882477,-0.20025255714105306
2026-02-19,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,2,0.7728278507154449,0.783891429414368,-0.07449476323941584,-0.13146601448940987
2026-02-19,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.2613551303931254,0.28539776640019165,-0.13183029432018933,-0.1789092144758453
2026-02-20,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,1,0.04262347487878948,0.1201979327614684,-0.15642815280515732,-0.20025255714105306
2026-02-20,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,2,0.706420184861354,0.8125905570821883,-0.05960529602797904,-0.13146601448940987
2026-02-20,NASDAQ:AVGO,0.38523325,0.38523325,0,1.0,3,3,0.25206673681046143,0.2905756801442958,-0.1283330828197805,-0.1789092144758453
2026-02-23,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,3,1,0.14082510062202713,0.21089416392242977,-0.02076472740578117,-0.1913122535645907
2026-02-23,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.09977245348681563,0.1256857181100255,-0.1522955427653594,-0.20025255714105306
2026-02-23,NASDAQ:AMD,0.38523325,0.38523325,1,1.0,3,3,0.8070193285859613,0.8453204476093592,-0.042624618514750745,-0.13146601448940987
2026-02-24,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,3,1,0.10035761169707125,0.19845140554977148,-0.030827033633606504,-0.1913122535645907
2026-02-24,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.13412536713147927,0.14521207631042787,-0.1621199693064853,-0.20025255714105306
2026-02-24,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.9705854844743733,1.0136550692106248,-0.11980920314253651,-0.13142593447161977
2026-02-25,NASDAQ:ADSK,0.38523325,0.38523325,1,1.0,3,1,0.11667630443485599,0.1776606912503893,-0.0476402295271563,-0.1913122535645907
2026-02-25,NASDAQ:AMAT,0.38523325,0.38523325,0,1.0,3,2,0.0397265476642612,0.09586023547284461,-0.1982276237498417,-0.19521183317660817
2026-02-25,NASDAQ:AMD,0.38523325,0.38523325,0,1.0,3,3,0.9371146732429099,1.0421132504979607,-0.10736981883714314,-0.12860886459133425
2026-02-26,NASDAQ:ADSK,0.37750548,0.37750548,1,1.0,3,1,0.04733347611908334,0.13407539087599063,-0.08288712786463914,-0.1913122535645907
2026-02-26,NASDAQ:AMAT,0.37750548,0.37750548,0,1.0,3,2,0.15894815287980402,0.1658681997231981,-0.15719152560417327,-0.16355856093824284
2026-02-26,NASDAQ:AMD,0.37750548,0.37750548,0,1.0,3,3,1.2348291437549097,1.240229772191673,-0.07590337784760415,-0.12860886459133425
2026-02-27,NASDAQ:ADSK,0.37750548,0.37750548,0,1.0,3,1,-0.03985846178875019,0.0767881400740229,-0.1292146256151625,-0.1913122535645907
2026-02-27,NASDAQ:AMAT,0.37750548,0.37750548,0,1.0,3,2,0.19156594144507122,0.20453934998656997,-0.14944936878861126,-0.15605673833521938
