,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,98956.08
2026-01-02,100987.69499999999
2026-01-05,103147.995
2026-01-06,104385.995
2026-01-07,103322.11499999999
2026-01-08,101218.215
2026-01-09,104736.855
2026-01-12,105953.06
2026-01-13,105688.47
2026-01-14,104974.54999999999
2026-01-15,107629.91999999998
2026-01-16,108508.87
2026-01-20,105411.6
2026-01-21,106748.16
2026-01-22,105819.06
2026-01-23,106354.98999999999
2026-01-26,107214.53
2026-01-27,109921.29999999999
2026-01-28,110254.84
2026-01-29,111346.46499999998
2026-01-30,108445.58499999999
2026-02-02,111359.165
2026-02-03,109666.985
2026-02-04,107487.325
2026-02-05,108429.725
2026-02-06,111869.225
2026-02-09,112554.065
2026-02-10,112136.98499999999
2026-02-11,114241.065
2026-02-12,109850.565
2026-02-13,113116.945
2026-02-17,115250.70499999999
2026-02-18,116963.445
2026-02-19,116354.47499999998
2026-02-20,117955.81
2026-02-23,117957.87
2026-02-24,119734.62999999999
2026-02-25,122804.16999999998
2026-02-26,121827.75
2026-02-27,120065.05
2026-03-02,120087.01
2026-03-03,119542.31
2026-03-04,119852.21
2026-03-05,119320.59
2026-03-06,118468.56999999999
2026-03-09,119401.01
2026-03-10,119600.30999999998
2026-03-11,119673.47
2026-03-12,118414.05
2026-03-13,117178.77
2026-03-16,117693.16
2026-03-17,117680.20000000001
2026-03-18,117831.40000000001
2026-03-19,118110.28000000001
2026-03-20,117921.16
2026-03-23,117985.96
2026-03-24,118115.08
2026-03-25,118830.28000000001
2026-03-26,118038.28000000001
2026-03-27,117952.84000000001
2026-03-30,117667.24
2026-03-31,118021.96
2026-04-01,118347.40000000001
2026-04-02,118697.32
2026-04-06,118825.96
2026-04-07,118890.76000000001
2026-04-08,119384.68000000001
2026-04-09,119616.04000000001
2026-04-10,120019.24
2026-04-13,120105.16
2026-04-14,120500.68000000001
2026-04-15,120647.08
2026-04-16,121613.8
2026-04-17,121620.04000000001
2026-04-20,121454.92000000001
2026-04-21,121912.84000000001
2026-04-22,122823.40000000001
2026-04-23,122913.16
2026-04-24,124952.20000000001
2026-04-27,124880.68000000001
2026-04-28,124880.68000000001
2026-04-29,124880.68000000001
2026-04-30,124880.68000000001
2026-05-01,124880.68000000001
2026-05-04,124880.68000000001
2026-05-05,124880.68000000001
2026-05-06,124880.68000000001
2026-05-07,124880.68000000001
2026-05-08,124880.68000000001
2026-05-11,124880.68000000001
2026-05-12,124880.68000000001
2026-05-13,124880.68000000001
2026-05-14,124880.68000000001
2026-05-15,124880.68000000001
2026-05-18,124880.68000000001
2026-05-19,124880.68000000001
2026-05-20,124880.68000000001
2026-05-21,124880.68000000001
2026-05-22,124880.68000000001
