,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,99336.54408111572
2024-07-30,99457.2318309021
2024-07-31,99293.6494783783
2024-08-01,97210.5086416626
2024-08-02,96257.1906073761
2024-08-05,92918.67383087157
2024-08-06,92592.92544734954
2024-08-07,91337.17857351682
2024-08-08,92107.38858667754
2024-08-09,91452.59896250152
2024-08-12,91243.10866873169
2024-08-13,93390.53883348845
2024-08-14,92909.55923757933
2024-08-15,95425.70867948912
2024-08-16,96681.57885237121
2024-08-19,99258.88016241454
2024-08-20,98240.74934290312
2024-08-21,98951.00876215362
2024-08-22,96392.72901075744
2024-08-23,98570.43944296263
2024-08-26,98128.41792707825
2024-08-27,97024.14865026854
2024-08-28,95486.06811785125
2024-08-29,95406.78910036468
2024-08-30,99399.02995954893
2024-09-03,97069.46016901397
2024-09-04,97364.80882357023
2024-09-05,97167.00952421568
2024-09-06,95427.78887590789
2024-09-09,96674.46855673217
2024-09-10,96673.37832666776
2024-09-11,97705.25931742095
2024-09-12,99437.75819624327
2024-09-13,101347.06826506041
2024-09-16,101617.32917059325
2024-09-17,100710.75778753663
2024-09-18,100010.89823149107
2024-09-19,101885.39719419861
2024-09-20,100698.2093124237
2024-09-23,100505.39940473938
2024-09-24,100837.93922010803
2024-09-25,100423.28871908569
2024-09-26,101188.23905477906
2024-09-27,100724.3492041626
2024-09-30,100389.4694282379
2024-10-01,98565.19900190734
2024-10-02,98195.48887224578
2024-10-03,97603.95850675963
2024-10-04,100080.25153403472
2024-10-07,99688.16171111297
2024-10-08,100623.25102645111
2024-10-09,100256.38218550872
2024-10-10,99011.7117130966
2024-10-11,102955.29102095793
2024-10-14,100669.55203108977
2024-10-15,97491.50299605558
2024-10-16,96884.97687850188
2024-10-17,96232.2059709091
2024-10-18,98925.80739058684
2024-10-21,99382.93773421476
2024-10-22,99787.06573836516
2024-10-23,98148.01606185148
2024-10-24,100168.47676436613
2024-10-25,100538.22645064542
2024-10-28,102601.86704573821
2024-10-29,103327.78619185637
2024-10-30,101235.59695174407
2024-10-31,100208.26615889739
2024-11-01,99342.85683577726
2024-11-04,98919.99756270598
2024-11-05,99985.34765303801
2024-11-06,102634.79677840421
2024-11-07,105264.98743758391
2024-11-08,104412.08645461271
2024-11-11,102910.94517592619
2024-11-12,101715.26580275725
2024-11-13,99770.68589568327
2024-11-14,100173.83630339811
2024-11-15,98347.57501738737
2024-11-18,101337.13556349944
2024-11-19,103523.04605178068
2024-11-20,105679.47477355192
2024-11-21,103406.82556884001
2024-11-22,104199.20534651945
2024-11-25,103287.51677062224
2024-11-26,100308.45469863126
2024-11-27,101287.60462218474
2024-11-29,102059.7147499008
2024-12-02,102535.95528121183
2024-12-03,101145.55410765836
2024-12-04,102283.26453780362
2024-12-05,99539.68427870939
2024-12-06,100621.25584670255
2024-12-09,98995.27532424162
2024-12-10,99515.1654353256
2024-12-11,102794.3142256088
2024-12-12,101279.74538405608
2024-12-13,102758.036330101
2024-12-16,103916.784656517
2024-12-17,103721.10507521819
2024-12-18,99980.63607985685
2024-12-19,98350.31542067717
2024-12-20,99587.96564040374
2024-12-23,98973.35596999357
2024-12-24,101659.52481642913
2024-12-26,100438.28487136077
2024-12-27,98787.08536574553
2024-12-30,96929.03498122405
2024-12-31,95718.08481642912
2025-01-02,95080.43558547209
2025-01-03,98266.88547560881
2025-01-06,100068.68448683928
2025-01-07,97622.93421218108
2025-01-08,97211.1858601303
2025-01-10,97031.6349262924
2025-01-13,97439.33481642912
2025-01-14,97746.23514601897
2025-01-15,100010.18503615569
2025-01-16,99649.28553054045
2025-01-17,101547.38520095061
2025-01-21,101105.03580519865
2025-01-22,100171.28443190764
2025-01-23,99859.88520095061
2025-01-24,98723.63520095061
2025-01-27,98040.53553054045
2025-01-28,97543.28470656584
2025-01-29,97240.88602492522
2025-01-30,97743.98569533537
2025-01-31,97938.38602492522
2025-02-03,96996.98542067717
2025-02-04,97380.83536574553
2025-02-05,96749.03635451506
2025-02-06,96575.78607985686
2025-02-07,96004.28553054045
2025-02-10,95514.23624465178
2025-02-11,94513.88575026701
2025-02-12,94874.33618972014
2025-02-13,95748.6858601303
2025-02-14,95744.18558547209
2025-02-18,95666.33509108733
2025-02-19,95956.58564040373
2025-02-20,95679.38547560881
2025-02-21,95636.1858601303
2025-02-24,95636.1858601303
2025-02-25,95636.1858601303
2025-02-26,95636.1858601303
2025-02-27,95636.1858601303
2025-02-28,95636.1858601303
2025-03-03,95636.1858601303
