,equity
2024-07-15,100000.0
2024-07-16,100000.0
2024-07-17,100000.0
2024-07-18,100000.0
2024-07-19,100000.0
2024-07-22,100000.0
2024-07-23,100000.0
2024-07-24,100000.0
2024-07-25,100000.0
2024-07-26,100000.0
2024-07-29,101318.68076812744
2024-07-30,100880.65904548645
2024-07-31,103993.31987182617
2024-08-01,99320.56035514832
2024-08-02,98406.15088394165
2024-08-05,96895.22073112488
2024-08-06,96717.17037166595
2024-08-07,93467.66365278626
2024-08-08,95476.00368997955
2024-08-09,95187.74450800323
2024-08-12,95062.08461958313
2024-08-13,98245.40409075165
2024-08-14,97354.24456587218
2024-08-15,101654.20350408935
2024-08-16,102899.33329336547
2024-08-19,105913.10440885926
2024-08-20,104763.23454935456
2024-08-21,105016.74405771638
2024-08-22,102037.96437582398
2024-08-23,105475.14511122131
2024-08-26,103638.46365286256
2024-08-27,102943.65390074157
2024-08-28,100932.26359911346
2024-08-29,99966.85398744965
2024-08-30,101957.76443777466
2024-09-03,100741.80378622437
2024-09-04,101590.86452314758
2024-09-05,102226.97341619871
2024-09-06,97439.67766127014
2024-09-09,98782.6433976593
2024-09-10,100407.22321195983
2024-09-11,102979.62444288634
2024-09-12,103169.67368971251
2024-09-13,104826.42851072692
2024-09-16,103761.06879270934
2024-09-17,103900.01895941162
2024-09-18,103313.96844114683
2024-09-19,106776.35850050353
2024-09-20,106955.65929411314
2024-09-23,108887.6586269226
2024-09-24,109403.12907186888
2024-09-25,109859.17750959776
2024-09-26,113497.25840475463
2024-09-27,112802.20810118102
2024-09-30,111858.80878492736
2024-10-01,109637.51763922119
2024-10-02,109363.8687174835
2024-10-03,108773.3092279663
2024-10-04,111058.82910734558
2024-10-07,110276.92949942016
2024-10-08,111515.84908491514
2024-10-09,111029.57951795959
2024-10-10,110165.78898085021
2024-10-11,108538.38901289366
2024-10-14,108504.54006483458
2024-10-15,106097.15976866148
2024-10-16,106069.94891157531
2024-10-17,106758.4996717682
2024-10-18,106830.0293768158
2024-10-21,106847.73993772888
2024-10-22,105873.42899610901
2024-10-23,104194.26825193786
2024-10-24,108614.24038694763
2024-10-25,110053.6098000946
2024-10-28,110062.52018476867
2024-10-29,111362.82806105042
2024-10-30,108365.83760923767
2024-10-31,105629.2502361908
2024-11-01,106758.07966673278
2024-11-04,105536.66943403624
2024-11-05,107770.71923185729
2024-11-06,113768.28850996398
2024-11-07,116625.72923353576
2024-11-08,118539.26013578795
2024-11-11,119082.93862028503
2024-11-12,117486.75913542174
2024-11-13,116533.66785353087
2024-11-14,115950.60882551572
2024-11-15,114157.54973860167
2024-11-18,115366.01917585752
2024-11-19,115559.47801008604
2024-11-20,115342.12950849913
2024-11-21,116156.59819868466
2024-11-22,116723.36849836729
2024-11-25,117413.27829145812
2024-11-26,116648.62805647276
2024-11-27,116106.91963484189
2024-11-29,117126.38003034971
2024-12-02,118431.28990034483
2024-12-03,118309.88807539365
2024-12-04,118815.40782759091
2024-12-05,117669.74828840636
2024-12-06,117730.91987654111
2024-12-09,115025.33888288877
2024-12-10,114476.56862104795
2024-12-11,115518.58974531553
2024-12-12,115486.1481693878
2024-12-13,115325.58941999816
2024-12-16,115784.14898359678
2024-12-17,115249.10901960752
2024-12-18,112850.79791792296
2024-12-19,110239.04791792296
2024-12-20,110341.48791792296
2024-12-23,111405.00791792295
2024-12-24,112079.36791792295
2024-12-26,112601.92791792296
2024-12-27,112269.80791792295
2024-12-30,111702.16791792295
2024-12-31,111358.08791792295
2025-01-02,111370.96791792296
2025-01-03,111423.40791792296
2025-01-06,111778.52791792295
2025-01-07,111063.68791792294
2025-01-08,111125.32791792296
2025-01-10,110665.32791792296
2025-01-13,110755.48791792296
2025-01-14,110701.20791792295
2025-01-15,111004.80791792295
2025-01-16,111134.52791792295
2025-01-17,111873.28791792295
2025-01-21,112137.32791792296
2025-01-22,112192.52791792295
2025-01-23,112134.56791792295
2025-01-24,112541.20791792295
