,equity
2021-12-08,100000.0
2021-12-09,100000.0
2021-12-10,100000.0
2021-12-13,100000.0
2021-12-14,100000.0
2021-12-15,100000.0
2021-12-16,100000.0
2021-12-17,100000.0
2021-12-20,100000.0
2021-12-21,100000.0
2021-12-22,100380.02965820313
2021-12-23,101193.62951171875
2021-12-27,103703.79048828126
2021-12-28,103557.11024414063
2021-12-29,104451.57990234376
2021-12-30,102579.26048828126
2021-12-31,102072.05034179689
2022-01-03,104708.44985351563
2022-01-04,105698.97014648438
2022-01-05,103357.69995117189
2022-01-06,103392.240390625
2022-01-07,102612.24034179687
2022-01-10,101644.31009765626
2022-01-11,104712.74985351563
2022-01-12,103787.75058593751
2022-01-13,103266.85965820313
2022-01-14,104710.29985351564
2022-01-18,103003.44024414063
2022-01-19,102153.0501953125
2022-01-20,100368.68951171875
2022-01-21,98541.19
2022-01-24,98191.06985351563
2022-01-25,97433.78956054688
2022-01-26,97069.459609375
2022-01-27,96253.1294140625
2022-01-28,97029.77465820314
2022-01-31,98399.66543945312
2022-02-01,99282.51475585937
2022-02-02,99928.26543945314
2022-02-03,98491.4148046875
2022-02-04,99068.95534179689
2022-02-07,98924.54490234374
2022-02-08,98599.7551953125
2022-02-09,101018.4144140625
2022-02-10,100227.00446289062
2022-02-11,99482.37495117188
2022-02-14,98287.3144140625
2022-02-15,100013.35495117187
2022-02-16,100349.975
2022-02-17,95349.87534179687
2022-02-18,94662.30456054687
2022-02-22,93712.54548828125
2022-02-23,92857.125
2022-02-24,92835.64475585938
2022-02-25,94917.44475585938
2022-02-28,96299.82495117188
2022-03-01,94701.3251953125
2022-03-02,95272.094609375
2022-03-03,94423.48514648438
2022-03-04,93655.7255859375
2022-03-07,92570.95514648438
2022-03-08,93336.62514648438
2022-03-09,94896.02514648439
2022-03-10,94873.33514648439
2022-03-11,94614.60514648439
2022-03-14,93541.60514648439
2022-03-15,94765.39514648438
2022-03-16,96602.90514648438
2022-03-17,97969.6851464844
2022-03-18,99729.50514648439
2022-03-21,100111.8951464844
2022-03-22,101321.96514648438
2022-03-23,101257.21514648438
2022-03-24,103581.30514648437
2022-03-25,103415.3351464844
2022-03-28,102991.33514648439
2022-03-29,104189.99514648438
2022-03-30,102707.07514648439
2022-03-31,100063.26514648438
2022-04-01,99399.28514648438
2022-04-04,100471.60514648439
2022-04-05,98352.78514648438
2022-04-06,97549.4251464844
2022-04-07,97903.9351464844
2022-04-08,98003.9851464844
2022-04-11,96016.55514648439
2022-04-12,95493.03514648438
2022-04-13,97351.19514648439
2022-04-14,95857.59514648438
2022-04-18,96018.02514648439
2022-04-19,97450.0351464844
2022-04-20,96584.63514648438
2022-04-21,93637.58514648439
2022-04-22,91182.1651464844
2022-04-25,91106.14514648438
2022-04-26,89145.27514648439
2022-04-27,90308.99514648439
2022-04-28,92480.19514648439
2022-04-29,90237.00514648439
2022-05-02,91176.16514648439
2022-05-03,92280.0451464844
2022-05-04,95657.4851464844
2022-05-05,92189.12514648438
2022-05-06,91811.63514648439
2022-05-09,87006.05514648439
2022-05-10,88103.32514648439
2022-05-11,87143.7951464844
2022-05-12,87615.54514648438
2022-05-13,91814.5351464844
2022-05-16,91433.8051464844
2022-05-17,93013.00514648439
2022-05-18,91247.9351464844
2022-05-19,92596.83514648439
2022-05-20,91369.0051464844
2022-05-23,92488.2951464844
2022-05-24,91507.5451464844
2022-05-25,93019.9551464844
2022-05-26,96240.41514648439
2022-05-27,99845.62514648441
2022-05-31,98546.1451464844
2022-06-01,98977.05514648439
2022-06-02,100755.07514648439
2022-06-03,100225.5851464844
2022-06-06,100235.00514648439
2022-06-07,100669.7051464844
2022-06-08,99478.4851464844
2022-06-09,96710.78514648438
2022-06-10,94177.0151464844
2022-06-13,89335.9851464844
2022-06-14,89260.4951464844
2022-06-15,89188.76514648438
2022-06-16,83768.07514648439
2022-06-17,82729.57514648439
2022-06-21,84922.1751464844
2022-06-22,83785.5251464844
2022-06-23,84886.0151464844
2022-06-24,87265.2351464844
2022-06-27,86567.42514648438
2022-06-28,84213.3751464844
2022-06-29,83547.11514648439
2022-06-30,82014.0651464844
2022-07-01,82904.82514648439
2022-07-05,83472.2751464844
2022-07-06,83257.5151464844
2022-07-07,85711.75514648439
2022-07-08,85271.38514648439
2022-07-11,83456.7251464844
2022-07-12,82260.28514648438
2022-07-13,81615.63514648439
2022-07-14,81723.3451464844
2022-07-15,83627.91514648439
2022-07-18,83411.0451464844
2022-07-19,86547.50514648439
2022-07-20,87810.4851464844
2022-07-21,88691.31514648438
2022-07-22,87455.6751464844
2022-07-25,86866.9251464844
2022-07-26,85252.6551464844
2022-07-27,88721.94514648439
2022-07-28,90327.0451464844
2022-07-29,91834.1551464844
2022-08-01,92126.79514648438
2022-08-02,93331.72514648439
2022-08-03,94483.6451464844
2022-08-04,94752.85514648439
2022-08-05,94207.99514648439
2022-08-08,94431.0651464844
2022-08-09,91980.99514648439
2022-08-10,94549.1151464844
2022-08-11,94501.6951464844
2022-08-12,96151.03514648441
2022-08-15,96412.75014648441
2022-08-16,96013.6251464844
2022-08-17,94356.45514648438
2022-08-18,94468.4551464844
2022-08-19,92971.94514648439
2022-08-22,91482.00514648439
2022-08-23,91698.85514648439
2022-08-24,92393.8751464844
2022-08-25,94178.2351464844
2022-08-26,91211.74514648439
2022-08-29,90413.32514648439
2022-08-30,89112.4751464844
2022-08-31,88739.0451464844
2022-09-01,88584.4251464844
2022-09-02,88176.35514648439
2022-09-06,87843.4451464844
2022-09-07,89326.3051464844
2022-09-08,90382.73514648438
2022-09-09,92718.5151464844
2022-09-12,93848.39514648438
2022-09-13,88615.8205245209
2022-09-14,89469.35942291262
2022-09-15,88000.78295890811
2022-09-16,88057.88902801517
2022-09-19,88630.26504776004
2022-09-20,87335.03062324527
2022-09-21,86684.92067260745
2022-09-22,84691.67091941836
2022-09-23,83505.110820694
2022-09-26,81818.75868247988
2022-09-27,81917.79922546391
2022-09-28,83905.59116622928
2022-09-29,82356.31743278507
2022-09-30,81406.2230082703
2022-10-03,84035.8451958466
2022-10-04,86809.7648503113
2022-10-05,87358.17261337282
2022-10-06,87020.23223533633
2022-10-07,83386.47636367801
2022-10-10,82735.55218597416
2022-10-11,81386.7666598511
2022-10-12,81687.99208724979
2022-10-13,83519.38213661197
2022-10-14,80195.45039329532
2022-10-17,83825.91348503115
2022-10-18,84786.5800971222
2022-10-19,85498.94562324525
2022-10-20,85940.14840316775
2022-10-21,88222.09557388308
2022-10-24,88492.72805763248
2022-10-25,90381.33567260744
2022-10-26,88879.89596878053
2022-10-27,88846.97562324528
2022-10-28,89852.07761337282
2022-10-31,89115.59975158694
2022-11-01,88539.72437355045
2022-11-02,85665.27790954593
2022-11-03,83905.52547515872
2022-11-04,86412.84626495364
2022-11-07,87865.73562324527
2022-11-08,89419.71039329532
2022-11-09,85867.5861168671
2022-11-10,93353.72208724977
2022-11-11,95779.09965286257
2022-11-14,95401.24218597416
2022-11-15,96882.43656112676
2022-11-16,94708.69188980106
2022-11-17,94435.9901464844
2022-11-18,93604.99860061648
2022-11-21,93000.67059074405
2022-11-22,94081.46417610171
2022-11-23,93946.38417610171
2022-11-25,93475.14417610172
2022-11-28,92863.86417610172
2022-11-29,93178.34417610172
2022-11-30,94328.7041761017
2022-12-01,94436.82417610173
2022-12-02,94033.82417610173
2022-12-05,93270.10417610173
2022-12-06,92333.18417610171
2022-12-07,92010.58417610172
2022-12-08,92200.7841761017
2022-12-09,91216.82417610171
2022-12-12,92285.94417610171
2022-12-13,93154.22417610172
2022-12-14,92391.18417610173
2022-12-15,91898.46417610173
2022-12-16,91258.10417610171
2022-12-19,91013.02417610172
2022-12-20,91218.50417610172
2022-12-21,91471.34417610172
2022-12-22,91494.86417610172
2022-12-23,91494.86417610172
2022-12-27,91494.86417610172
2022-12-28,91494.86417610172
2022-12-29,91494.86417610172
2022-12-30,91494.86417610172
