,equity
2025-12-17,100000.0
2025-12-18,100000.0
2025-12-19,100000.0
2025-12-22,100000.0
2025-12-23,100000.0
2025-12-24,100000.0
2025-12-26,100000.0
2025-12-29,100000.0
2025-12-30,100000.0
2025-12-31,99855.215
2026-01-02,99999.48499999997
2026-01-05,100215.67499999996
2026-01-06,100702.61519866942
2026-01-07,100749.26029541013
2026-01-08,99214.02460067748
2026-01-09,101303.55450149534
2026-01-12,101231.6599380493
2026-01-13,101718.62983657836
2026-01-14,101090.90045562743
2026-01-15,102026.88009063719
2026-01-16,102562.00460113524
2026-01-20,100773.75558151244
2026-01-21,103789.28491928098
2026-01-22,104168.75483489988
2026-01-23,102984.8552012634
2026-01-26,103241.1005934143
2026-01-27,104680.0107572937
2026-01-28,106296.82997955321
2026-01-29,105249.09990859983
2026-01-30,102786.71029113767
2026-02-02,104571.15008972166
2026-02-03,102403.84101593017
2026-02-04,100599.68043869016
2026-02-05,99656.26058349607
2026-02-06,103137.47527252196
2026-02-09,103834.67523742674
2026-02-10,104519.4445675659
2026-02-11,106207.86514892576
2026-02-12,103574.24457946775
2026-02-13,104674.30493957517
2026-02-17,104401.67528289792
2026-02-18,105116.10559020995
2026-02-19,104341.48497985839
2026-02-20,104585.4560620117
2026-02-23,102795.68581146238
2026-02-24,104303.03559265134
2026-02-25,105361.86589233397
2026-02-26,104324.2459524536
2026-02-27,103382.20556152341
2026-03-02,102876.74684924314
2026-03-03,100292.32685168456
2026-03-04,101612.76741900633
2026-03-05,101466.28605578611
2026-03-06,99009.79717929075
2026-03-09,100498.36707827757
2026-03-10,100556.95636752318
2026-03-11,101180.51679415892
2026-03-12,98522.35697360229
2026-03-13,98338.7972241516
2026-03-16,99591.0871686096
2026-03-17,100733.76679049681
2026-03-18,100366.54297558591
2026-03-19,99802.74328167722
2026-03-20,99263.96323483273
2026-03-23,99997.88351254268
2026-03-24,100032.05353451535
2026-03-25,99844.45353451536
2026-03-26,99368.60353451535
2026-03-27,99266.46353451537
2026-03-30,98921.93353451535
2026-03-31,99305.72353451536
2026-04-01,99391.30353451535
2026-04-02,99329.63353451535
2026-04-06,95395.21353451535
2026-04-07,95461.09953451535
2026-04-08,96053.63953451536
2026-04-09,96243.69953451536
2026-04-10,96220.01953451535
2026-04-13,96145.77953451536
2026-04-14,96058.91953451536
2026-04-15,95925.99953451536
2026-04-16,95907.35953451536
2026-04-17,95940.31953451535
2026-04-20,95817.03953451535
2026-04-21,95941.37953451535
2026-04-22,96252.67953451535
2026-04-23,96414.69953451536
2026-04-24,96954.51953451535
2026-04-27,96739.19953451534
2026-04-28,96349.89953451535
2026-04-29,96461.81953451535
2026-04-30,96697.21953451536
2026-05-01,96577.47953451535
2026-05-04,96600.87953451535
2026-05-05,96774.63953451534
2026-05-06,96935.03953451535
2026-05-07,96432.11953451535
2026-05-08,96785.71953451536
2026-05-11,96900.23953451536
2026-05-12,96726.35953451536
2026-05-13,96802.09953451535
2026-05-14,96857.39953451535
2026-05-15,96802.23953451536
2026-05-18,96479.53953451535
2026-05-19,96386.29953451536
2026-05-20,96665.45953451535
2026-05-21,96672.59953451535
2026-05-22,96739.79953451536
