step,date,ticker,kind,p_today,anchor_close,close,shares_before,shares_after,notional_f,trigger
14,2024-07-26,NASDAQ:AMD,entry,0.04592323415852828,139.99,139.99,0.0,357.16836916922637,0.5,
14,2024-07-26,NASDAQ:AVGO,entry,0.04592323415852828,151.63,151.63,0.0,316.56004748400716,0.5,
15,2024-07-29,NASDAQ:AMD,trim,0.04592323415852828,139.99,139.75,357.0,353.9074060822898,0.5,
16,2024-07-30,NASDAQ:AMD,trim,0.04592323415852828,139.99,138.44,354.0,347.9361817393817,0.5,
43,2024-09-06,NASDAQ:AMD,trim,0.04592323415852828,139.99,134.35,348.0,345.83211760327504,0.5,
44,2024-09-09,NASDAQ:AMD,trim,0.04592323415852828,139.99,138.15,346.0,345.4653999276149,0.5,
63,2024-10-04,NASDAQ:AMD,trim,0.008816268954978255,139.99,170.9,346.0,345.5316266822703,0.5,
64,2024-10-07,NASDAQ:AMD,exit,0.008816268954978255,139.99,170.97,346.0,0.0,,horizon
64,2024-10-07,NASDAQ:AVGO,exit,0.04592323415852828,151.63,175.08,316.0,0.0,,horizon
64,2024-10-07,NASDAQ:CTAS,entry,0.04592323415852828,204.47,204.47,0.0,15.112283464566918,0.5,
65,2024-10-08,NASDAQ:AVGO,entry,0.04592323415852828,180.73,180.73,0.0,326.52738892270236,0.5,
66,2024-10-09,NASDAQ:AVGO,trim,0.04592323415852828,180.73,185.95,326.0,323.3284485076633,0.5,
67,2024-10-10,NASDAQ:AVGO,trim,0.04592323415852828,180.73,185.69,324.0,323.41989337067156,0.5,
112,2024-12-13,NASDAQ:AVGO,trim,0.04592323415852828,180.73,224.8,324.0,295.5063834519572,0.5,
113,2024-12-16,NASDAQ:AVGO,trim,0.04592323415852828,180.73,250.0,296.0,281.04657999999995,0.5,
114,2024-12-17,NASDAQ:CTAS,exit,,204.47,208.38,15.0,0.0,,horizon
115,2024-12-18,NASDAQ:AVGO,exit,,180.73,223.62,282.0,0.0,,horizon
